theta1,theta3,density
1.78024,2.40855,0.0383513
1.78024,2.61799,0.0436006
1.78024,2.82743,0.0460239
1.78024,3.03687,0.0480154
1.98968,-3.03687,0.0565358
1.98968,-2.82743,0.0556762
1.98968,-2.61799,0.0519099
1.98968,-2.40855,0.0459753
1.98968,-2.19911,0.0404072
1.98968,-1.98968,0.0347425
1.98968,-1.78024,0.0304489
1.98968,-1.5708,0.0260336
1.98968,-1.36136,0.0212554
1.98968,-1.15192,0.0180999
1.98968,-0.942478,0.0161803
1.98968,-0.733038,0.0146298
1.98968,-0.523599,0.0126832
1.98968,-0.314159,0.0111392
1.98968,-0.10472,0.0117718
1.98968,0.10472,0.0120996
1.98968,0.314159,0.0127725
1.98968,0.523599,0.013468
1.98968,0.733038,0.0145941
1.98968,0.942478,0.0168007
1.98968,1.15192,0.0193247
1.98968,1.36136,0.0216374
1.98968,1.5708,0.0256036
1.98968,1.78024,0.0316203
1.98968,1.98968,0.0362743
1.98968,2.19911,0.040488
1.98968,2.40855,0.0458672
1.98968,2.61799,0.0516874
1.98968,2.82743,0.0545745
1.98968,3.03687,0.0562873
2.19911,-3.03687,0.0636701
2.19911,-2.82743,0.062734
2.19911,-2.61799,0.0595735
2.19911,-2.40855,0.053903
2.19911,-2.19911,0.047242
2.19911,-1.98968,0.0395073
2.19911,-1.78024,0.035221
2.19911,-1.5708,0.0301777
2.19911,-1.36136,0.0252484
2.19911,-1.15192,0.0216932
2.19911,-0.942478,0.0191636
2.19911,-0.733038,0.0177835
2.19911,-0.523599,0.0153713
2.19911,-0.314159,0.0135587
2.19911,-0.10472,0.0130825
2.19911,0.10472,0.0129385
2.19911,0.314159,0.0148123
2.19911,0.523599,0.0165385
2.19911,0.733038,0.0172447
2.19911,0.942478,0.0188911
2.19911,1.15192,0.0217753
2.19911,1.36136,0.0257384
2.19911,1.5708,0.0302546
2.19911,1.78024,0.0358331
2.19911,1.98968,0.0420919
2.19911,2.19911,0.0485393
2.19911,2.40855,0.0545685
2.19911,2.61799,0.0601416
2.19911,2.82743,0.0641592
2.19911,3.03687,0.0636913
2.40855,-3.03687,0.0696744
2.40855,-2.82743,0.0684042
2.40855,-2.61799,0.0661801
2.40855,-2.40855,0.0609368
2.40855,-2.19911,0.0519928
2.40855,-1.98968,0.0457935
2.40855,-1.78024,0.0397226
2.40855,-1.5708,0.0335719
2.40855,-1.36136,0.0285289
2.40855,-1.15192,0.0243666
2.40855,-0.942478,0.0218376
2.40855,-0.733038,0.020267
2.40855,-0.523599,0.0175078
2.40855,-0.314159,0.0159128
2.40855,-0.10472,0.0148407
2.40855,0.10472,0.0147473
2.40855,0.314159,0.0162855
2.40855,0.523599,0.0175319
2.40855,0.733038,0.0196374
2.40855,0.942478,0.0216851
2.40855,1.15192,0.0247667
2.40855,1.36136,0.029343
2.40855,1.5708,0.0353083
2.40855,1.78024,0.0398274
2.40855,1.98968,0.0477305
2.40855,2.19911,0.0552892
2.40855,2.40855,0.0630913
2.40855,2.61799,0.0669896
2.40855,2.82743,0.0721076
2.40855,3.03687,0.0712901
2.61799,-3.03687,0.0783456
2.61799,-2.82743,0.0770816
2.61799,-2.61799,0.071181
2.61799,-2.40855,0.0654228
2.61799,-2.19911,0.0573867
2.61799,-1.98968,0.0496803
2.61799,-1.78024,0.0434507
2.61799,-1.5708,0.0367658
2.61799,-1.36136,0.0311739
2.61799,-1.15192,0.0271219
2.61799,-0.942478,0.0236473
