theta1,theta3,diff
2.40855,1.15192,1.6855e-07
2.40855,1.36136,-0.000168206
2.40855,1.5708,0.000354886
2.40855,1.78024,0.000475594
2.40855,1.98968,0.00011141
2.40855,2.19911,0.000285603
2.40855,2.40855,0.000434774
2.40855,2.61799,-0.000310885
2.40855,2.82743,-0.00127706
2.40855,3.03687,-0.00212534
2.61799,-3.03687,-0.00315505
2.61799,-2.82743,-0.00356314
2.61799,-2.61799,-0.00320604
2.61799,-2.40855,-0.00272601
2.61799,-2.19911,-0.00215774
2.61799,-1.98968,-0.00105912
2.61799,-1.78024,-0.000602754
2.61799,-1.5708,-0.00015957
2.61799,-1.36136,0.000283327
2.61799,-1.15192,0.000203156
2.61799,-0.942478,0.000418921
2.61799,-0.733038,0.00054643
2.61799,-0.523599,0.000150776
2.61799,-0.314159,0.000314736
2.61799,-0.10472,0.000552305
2.61799,0.10472,0.000517128
2.61799,0.314159,-2.32315e-05
2.61799,0.523599,0.000236606
2.61799,0.733038,-9.48009e-05
2.61799,0.942478,-7.6392e-05
2.61799,1.15192,-0.000573119
2.61799,1.36136,-0.000371936
2.61799,1.5708,-0.000233621
2.61799,1.78024,-0.000607757
2.61799,1.98968,-0.000941095
2.61799,2.19911,-0.000472596
2.61799,2.40855,-0.000327873
2.61799,2.61799,-0.000668976
2.61799,2.82743,-0.00148525
2.61799,3.03687,-0.00292757
2.82743,-3.03687,-0.00374734
2.82743,-2.82743,-0.00350966
2.82743,-2.61799,-0.00351926
2.82743,-2.40855,-0.00288824
2.82743,-2.19911,-0.00207488
2.82743,-1.98968,-0.00142746
2.82743,-1.78024,-0.000721183
2.82743,-1.5708,-0.000411423
2.82743,-1.36136,-0.000356962
2.82743,-1.15192,0.000149306
2.82743,-0.942478,0.000146589
2.82743,-0.733038,0.000430112
2.82743,-0.523599,0.000119574
2.82743,-0.314159,0.000358634
2.82743,-0.10472,0.000557091
2.82743,0.10472,0.000438482
2.82743,0.314159,0.000320563
2.82743,0.523599,0.000298889
2.82743,0.733038,0.000212889
2.82743,0.942478,-0.000194852
2.82743,1.15192,-0.00025983
2.82743,1.36136,-8.41783e-05
2.82743,1.5708,-0.00025808
2.82743,1.78024,-0.000472132
2.82743,1.98968,-0.000783822
2.82743,2.19911,-0.00120443
2.82743,2.40855,-0.000814238
2.82743,2.61799,-0.00145155
2.82743,2.82743,-0.00222298
2.82743,3.03687,-0.00296757
3.03687,-3.03687,-0.00401058
3.03687,-2.82743,-0.00327081
3.03687,-2.61799,-0.00349729
3.03687,-2.40855,-0.00338248
3.03687,-2.19911,-0.00177975
3.03687,-1.98968,-0.00161404
3.03687,-1.78024,-0.000305717
3.03687,-1.5708,-9.09206e-05
3.03687,-1.36136,0.000233326
3.03687,-1.15192,0.000362115
3.03687,-0.942478,0.000694478
3.03687,-0.733038,0.000206629
3.03687,-0.523599,0.000365599
3.03687,-0.314159,0.000434806
3.03687,-0.10472,0.000571055
3.03687,0.10472,0.000456302
3.03687,0.314159,0.000423649
3.03687,0.523599,0.000314973
3.03687,0.733038,0.000303346
3.03687,0.942478,0.000102244
3.03687,1.15192,-0.000277496
3.03687,1.36136,-0.000195798
3.03687,1.5708,-0.000436798
3.03687,1.78024,-0.00107832
3.03687,1.98968,-0.00169731
3.03687,2.19911,-0.00181479
3.03687,2.40855,-0.00220311
3.03687,2.61799,-0.00242974
3.03687,2.82743,-0.00329862
3.03687,3.03687,-0.00330648
