case,kind,replicate,observable,weight_abs
driven_dt1e-3,complex,105,cos_theta3,0.039184411907627656
driven_dt1e-3,complex,105,cos_theta1_plus_cos_theta3,0.021853149732446515
driven_dt1e-3,complex,106,I2,0.09975611437557934
driven_dt1e-3,complex,106,I1_plus_I3,0.10850285003709266
driven_dt1e-3,complex,106,cos_theta3,0.040419897405382814
driven_dt1e-3,complex,106,cos_theta1_plus_cos_theta3,0.026373426507496127
driven_dt1e-3,complex,107,I2,0.10177032900949945
driven_dt1e-3,complex,107,I1_plus_I3,0.11679846771838029
driven_dt1e-3,complex,107,cos_theta3,0.04360259215544725
driven_dt1e-3,complex,107,cos_theta1_plus_cos_theta3,0.028743070440997675
driven_dt1e-3,complex,108,I2,0.10397736631374663
driven_dt1e-3,complex,108,I1_plus_I3,0.10506315114728125
driven_dt1e-3,complex,108,cos_theta3,0.043668110809894224
driven_dt1e-3,complex,108,cos_theta1_plus_cos_theta3,0.031180530444502724
driven_dt1e-3,complex,109,I2,0.08354552762662722
driven_dt1e-3,complex,109,I1_plus_I3,0.09805003702696549
driven_dt1e-3,complex,109,cos_theta3,0.03823690098389507
driven_dt1e-3,complex,109,cos_theta1_plus_cos_theta3,0.024444815178965674
driven_dt1e-3,complex,110,I2,0.0848477029888084
driven_dt1e-3,complex,110,I1_plus_I3,0.10130252691074039
driven_dt1e-3,complex,110,cos_theta3,0.040087824274891874
driven_dt1e-3,complex,110,cos_theta1_plus_cos_theta3,0.023821742291733634
driven_dt1e-3,complex,111,I2,0.10006859709199777
driven_dt1e-3,complex,111,I1_plus_I3,0.11106637134053908
driven_dt1e-3,complex,111,cos_theta3,0.03828800516865917
driven_dt1e-3,complex,111,cos_theta1_plus_cos_theta3,0.022545607763378522
driven_dt1e-3,complex,112,I2,0.10164917658764457
driven_dt1e-3,complex,112,I1_plus_I3,0.1128769704589359
driven_dt1e-3,complex,112,cos_theta3,0.04687756992421742
driven_dt1e-3,complex,112,cos_theta1_plus_cos_theta3,0.03298461802471947
driven_dt1e-3,complex,113,I2,0.10406509181476517
driven_dt1e-3,complex,113,I1_plus_I3,0.11031963746160879
driven_dt1e-3,complex,113,cos_theta3,0.04164609626722028
driven_dt1e-3,complex,113,cos_theta1_plus_cos_theta3,0.028638183786185024
driven_dt1e-3,complex,114,I2,0.10352711247012795
driven_dt1e-3,complex,114,I1_plus_I3,0.1079001781572626
driven_dt1e-3,complex,114,cos_theta3,0.040588026997269704
driven_dt1e-3,complex,114,cos_theta1_plus_cos_theta3,0.028437961239945273
driven_dt1e-3,complex,115,I2,0.08864499819354678
driven_dt1e-3,complex,115,I1_plus_I3,0.10332745673255384
driven_dt1e-3,complex,115,cos_theta3,0.038386729343545124
driven_dt1e-3,complex,115,cos_theta1_plus_cos_theta3,0.025620829653988833
driven_dt1e-3,complex,116,I2,0.08705843290558427
driven_dt1e-3,complex,116,I1_plus_I3,0.08893959139942266
driven_dt1e-3,complex,116,cos_theta3,0.03737454237123628
driven_dt1e-3,complex,116,cos_theta1_plus_cos_theta3,0.024487122531905728
driven_dt1e-3,complex,117,I2,0.09981378095602873
driven_dt1e-3,complex,117,I1_plus_I3,0.1100569438186645
driven_dt1e-3,complex,117,cos_theta3,0.04271913774422057
driven_dt1e-3,complex,117,cos_theta1_plus_cos_theta3,0.02953129675214179
driven_dt1e-3,complex,118,I2,0.09707272808346548
driven_dt1e-3,complex,118,I1_plus_I3,0.09714276896046346
driven_dt1e-3,complex,118,cos_theta3,0.04315448586200985
driven_dt1e-3,complex,118,cos_theta1_plus_cos_theta3,0.02989450440725339
driven_dt1e-3,complex,119,I2,0.10289529138084688
driven_dt1e-3,complex,119,I1_plus_I3,0.12101647239999426
driven_dt1e-3,complex,119,cos_theta3,0.04015734723598534
driven_dt1e-3,complex,119,cos_theta1_plus_cos_theta3,0.0251173171688284
driven_dt1e-3,complex,120,I2,0.09208555611962216
driven_dt1e-3,complex,120,I1_plus_I3,0.11883278225704443
driven_dt1e-3,complex,120,cos_theta3,0.04125680185319285
driven_dt1e-3,complex,120,cos_theta1_plus_cos_theta3,0.031266382255364794
driven_dt1e-3,complex,121,I2,0.10787230743584628
driven_dt1e-3,complex,121,I1_plus_I3,0.1048235240494586
driven_dt1e-3,complex,121,cos_theta3,0.04903633379971214
driven_dt1e-3,complex,121,cos_theta1_plus_cos_theta3,0.03354272954149816
driven_dt1e-3,complex,122,I2,0.08945768386705512
driven_dt1e-3,complex,122,I1_plus_I3,0.12101793685227166
driven_dt1e-3,complex,122,cos_theta3,0.03897434646055587
driven_dt1e-3,complex,122,cos_theta1_plus_cos_theta3,0.027331308001350745
driven_dt1e-3,complex,123,I2,0.09094255751669034
driven_dt1e-3,complex,123,I1_plus_I3,0.10764120901019782
driven_dt1e-3,complex,123,cos_theta3,0.03923945979811798
driven_dt1e-3,complex,123,cos_theta1_plus_cos_theta3,0.022866504492484563
driven_dt1e-3,complex,124,I2,0.09085553988949335
driven_dt1e-3,complex,124,I1_plus_I3,0.1149509089958611
driven_dt1e-3,complex,124,cos_theta3,0.04328991410308112
driven_dt1e-3,complex,124,cos_theta1_plus_cos_theta3,0.0302889577768786
driven_dt1e-3,complex,125,I2,0.10526649878064023
driven_dt1e-3,complex,125,I1_plus_I3,0.09849853114262505
driven_dt1e-3,complex,125,cos_theta3,0.04259367930078585
driven_dt1e-3,complex,125,cos_theta1_plus_cos_theta3,0.03141446446320286
driven_dt1e-3,complex,126,I2,0.10967307803612651
driven_dt1e-3,complex,126,I1_plus_I3,0.11380100516252072
driven_dt1e-3,complex,126,cos_theta3,0.04528417596073481
driven_dt1e-3,complex,126,cos_theta1_plus_cos_theta3,0.029097876078374454
driven_dt1e-3,complex,127,I2,0.10696439993874667
driven_dt1e-3,complex,127,I1_plus_I3,0.11754203363006467
driven_dt1e-3,complex,127,cos_theta3,0.04458942863169637
driven_dt1e-3,complex,127,cos_theta1_plus_cos_theta3,0.03000530162028417
driven_dt1e-3,complex,128,I2,0.09136730751115452
driven_dt1e-3,complex,128,I1_plus_I3,0.11315581461165072
driven_dt1e-3,complex,128,cos_theta3,0.038534273808959504
driven_dt1e-3,complex,128,cos_theta1_plus_cos_theta3,0.028524859157589493
driven_dt1e-3,complex,129,I2,0.10062988323480276
driven_dt1e-3,complex,129,I1_plus_I3,0.1143996198785495
driven_dt1e-3,complex,129,cos_theta3,0.041227082773539175
driven_dt1e-3,complex,129,cos_theta1_plus_cos_theta3,0.026467698700411806
driven_dt1e-3,complex,130,I2,0.0991269066329239
driven_dt1e-3,complex,130,I1_plus_I3,0.11613788552104193
driven_dt1e-3,complex,130,cos_theta3,0.04782667029547026
driven_dt1e-3,complex,130,cos_theta1_plus_cos_theta3,0.03431912847511621
driven_dt1e-3,complex,131,I2,0.09237202611438548
driven_dt1e-3,complex,131,I1_plus_I3,0.10477257413933841
driven_dt1e-3,complex,131,cos_theta3,0.04253846720233648
driven_dt1e-3,complex,131,cos_theta1_plus_cos_theta3,0.024766381612182375
driven_dt1e-3,complex,132,I2,0.09535502088669823
driven_dt1e-3,complex,132,I1_plus_I3,0.11025290006354403
driven_dt1e-3,complex,132,cos_theta3,0.04383810137539911
driven_dt1e-3,complex,132,cos_theta1_plus_cos_theta3,0.031937306735880897
driven_dt1e-3,complex,133,I2,0.10612745655399605
driven_dt1e-3,complex,133,I1_plus_I3,0.11116487507249455
driven_dt1e-3,complex,133,cos_theta3,0.03835075281234404
driven_dt1e-3,complex,133,cos_theta1_plus_cos_theta3,0.024618049513249196
driven_dt1e-3,complex,134,I2,0.09407936656575305
driven_dt1e-3,complex,134,I1_plus_I3,0.13045773175092693
driven_dt1e-3,complex,134,cos_theta3,0.04271675095247473
driven_dt1e-3,complex,134,cos_theta1_plus_cos_theta3,0.029549475654466025
driven_dt1e-3,complex,135,I2,0.10234057841498378
driven_dt1e-3,complex,135,I1_plus_I3,0.10937485328707658
driven_dt1e-3,complex,135,cos_theta3,0.04286687712859413
driven_dt1e-3,complex,135,cos_theta1_plus_cos_theta3,0.032473762079650484
driven_dt1e-3,complex,136,I2,0.1072526933201033
driven_dt1e-3,complex,136,I1_plus_I3,0.1184633424225876
driven_dt1e-3,complex,136,cos_theta3,0.04347454741989117
driven_dt1e-3,complex,136,cos_theta1_plus_cos_theta3,0.031652325011105466
driven_dt1e-3,complex,137,I2,0.08263301657285532
driven_dt1e-3,complex,137,I1_plus_I3,0.09024938409525664
driven_dt1e-3,complex,137,cos_theta3,0.03487552631413817
driven_dt1e-3,complex,137,cos_theta1_plus_cos_theta3,0.025196836975174757
driven_dt1e-3,complex,138,I2,0.09540831943388617
driven_dt1e-3,complex,138,I1_plus_I3,0.10239907541686215
driven_dt1e-3,complex,138,cos_theta3,0.04041436964690958
driven_dt1e-3,complex,138,cos_theta1_plus_cos_theta3,0.02618341442938019
driven_dt1e-3,complex,139,I2,0.08851004338628944
driven_dt1e-3,complex,139,I1_plus_I3,0.10038616754724435
driven_dt1e-3,complex,139,cos_theta3,0.03870843298952904
driven_dt1e-3,complex,139,cos_theta1_plus_cos_theta3,0.025735051183652595
driven_dt1e-3,complex,140,I2,0.10179445349360797
driven_dt1e-3,complex,140,I1_plus_I3,0.11051164909122596
driven_dt1e-3,complex,140,cos_theta3,0.040032338548293384
driven_dt1e-3,complex,140,cos_theta1_plus_cos_theta3,0.030207671783146154
driven_dt1e-3,complex,141,I2,0.08767291294027549
driven_dt1e-3,complex,141,I1_plus_I3,0.10788843639073559
driven_dt1e-3,complex,141,cos_theta3,0.03706599440380932
driven_dt1e-3,complex,141,cos_theta1_plus_cos_theta3,0.02442010902226913
driven_dt1e-3,complex,142,I2,0.09044526468868914
driven_dt1e-3,complex,142,I1_plus_I3,0.10256274845212017
driven_dt1e-3,complex,142,cos_theta3,0.042131174973379745
driven_dt1e-3,complex,142,cos_theta1_plus_cos_theta3,0.026618532518982996
driven_dt1e-3,complex,143,I2,0.089369312094528
driven_dt1e-3,complex,143,I1_plus_I3,0.12454641375294294
driven_dt1e-3,complex,143,cos_theta3,0.04142046092902586
driven_dt1e-3,complex,143,cos_theta1_plus_cos_theta3,0.02849595798024361
driven_dt1e-3,complex,144,I2,0.09900716187660541
driven_dt1e-3,complex,144,I1_plus_I3,0.129055529993379
driven_dt1e-3,complex,144,cos_theta3,0.04318582925124979
driven_dt1e-3,complex,144,cos_theta1_plus_cos_theta3,0.028764921486066054
driven_dt1e-3,complex,145,I2,0.09143688730082969
driven_dt1e-3,complex,145,I1_plus_I3,0.10472386022443658
driven_dt1e-3,complex,145,cos_theta3,0.03726584969882168
driven_dt1e-3,complex,145,cos_theta1_plus_cos_theta3,0.025512201620876068
driven_dt1e-3,complex,146,I2,0.08244346591873503
driven_dt1e-3,complex,146,I1_plus_I3,0.09240963253728053
driven_dt1e-3,complex,146,cos_theta3,0.03405918192268746
driven_dt1e-3,complex,146,cos_theta1_plus_cos_theta3,0.024932483000159274
driven_dt1e-3,complex,147,I2,0.09880097785771995
driven_dt1e-3,complex,147,I1_plus_I3,0.09473565614450175
driven_dt1e-3,complex,147,cos_theta3,0.0430886475224761
driven_dt1e-3,complex,147,cos_theta1_plus_cos_theta3,0.0327080535260152
driven_dt1e-3,complex,148,I2,0.09461120242738656
driven_dt1e-3,complex,148,I1_plus_I3,0.10357071598516114
driven_dt1e-3,complex,148,cos_theta3,0.043214914402964794
driven_dt1e-3,complex,148,cos_theta1_plus_cos_theta3,0.030888150436719396
driven_dt1e-3,complex,149,I2,0.09624725741310913
driven_dt1e-3,complex,149,I1_plus_I3,0.10447153622575876
driven_dt1e-3,complex,149,cos_theta3,0.03918661038020412
driven_dt1e-3,complex,149,cos_theta1_plus_cos_theta3,0.026047799934722303
driven_dt1e-3,complex,150,I2,0.10498397232505345
driven_dt1e-3,complex,150,I1_plus_I3,0.10752703478653833
driven_dt1e-3,complex,150,cos_theta3,0.042845854801405875
driven_dt1e-3,complex,150,cos_theta1_plus_cos_theta3,0.03065542027978001
driven_dt1e-3,complex,151,I2,0.08247627012694879
driven_dt1e-3,complex,151,I1_plus_I3,0.10520882637076003
driven_dt1e-3,complex,151,cos_theta3,0.036170935333322635
driven_dt1e-3,complex,151,cos_theta1_plus_cos_theta3,0.023886427947134612
driven_dt1e-3,complex,152,I2,0.09371279747101753
driven_dt1e-3,complex,152,I1_plus_I3,0.0942539477118349
driven_dt1e-3,complex,152,cos_theta3,0.03905859569929588
driven_dt1e-3,complex,152,cos_theta1_plus_cos_theta3,0.02768924405735693
driven_dt1e-3,complex,153,I2,0.10057284309547236
driven_dt1e-3,complex,153,I1_plus_I3,0.11139409293519635
driven_dt1e-3,complex,153,cos_theta3,0.039309535259567034
driven_dt1e-3,complex,153,cos_theta1_plus_cos_theta3,0.026411391961711453
driven_dt1e-3,complex,154,I2,0.08766926761767029
driven_dt1e-3,complex,154,I1_plus_I3,0.1118616201156179
driven_dt1e-3,complex,154,cos_theta3,0.0422624894490667
driven_dt1e-3,complex,154,cos_theta1_plus_cos_theta3,0.033571422682423926
driven_dt1e-3,complex,155,I2,0.08921365842967585
driven_dt1e-3,complex,155,I1_plus_I3,0.110352077624014
driven_dt1e-3,complex,155,cos_theta3,0.04248955963562476
driven_dt1e-3,complex,155,cos_theta1_plus_cos_theta3,0.03304911871551348
driven_dt1e-3,complex,156,I2,0.0942041263730306
driven_dt1e-3,complex,156,I1_plus_I3,0.10224973937642984
driven_dt1e-3,complex,156,cos_theta3,0.04113718237884837
driven_dt1e-3,complex,156,cos_theta1_plus_cos_theta3,0.028238743966244293
driven_dt1e-3,complex,157,I2,0.08694612191059607
driven_dt1e-3,complex,157,I1_plus_I3,0.109684143143741
driven_dt1e-3,complex,157,cos_theta3,0.038112954264868375
driven_dt1e-3,complex,157,cos_theta1_plus_cos_theta3,0.02696693911515676
driven_dt1e-3,complex,158,I2,0.08578505781176372
driven_dt1e-3,complex,158,I1_plus_I3,0.10941316889554796
driven_dt1e-3,complex,158,cos_theta3,0.036247718477525746
driven_dt1e-3,complex,158,cos_theta1_plus_cos_theta3,0.024277966831403264
driven_dt1e-3,complex,159,I2,0.0966717399083819
driven_dt1e-3,complex,159,I1_plus_I3,0.12026922344877099
driven_dt1e-3,complex,159,cos_theta3,0.044764099243686045
driven_dt1e-3,complex,159,cos_theta1_plus_cos_theta3,0.03259793588933371
driven_dt1e-3,complex,160,I2,0.09651155427427854
driven_dt1e-3,complex,160,I1_plus_I3,0.10806155486126379
driven_dt1e-3,complex,160,cos_theta3,0.04097709392210179
driven_dt1e-3,complex,160,cos_theta1_plus_cos_theta3,0.025875058997659153
driven_dt1e-3,complex,161,I2,0.09332273480244319
driven_dt1e-3,complex,161,I1_plus_I3,0.1108622089116043
driven_dt1e-3,complex,161,cos_theta3,0.03727567496615584
driven_dt1e-3,complex,161,cos_theta1_plus_cos_theta3,0.029055116158005954
driven_dt1e-3,complex,162,I2,0.08923732188687308
driven_dt1e-3,complex,162,I1_plus_I3,0.10019493754867652
driven_dt1e-3,complex,162,cos_theta3,0.039808444727772244
driven_dt1e-3,complex,162,cos_theta1_plus_cos_theta3,0.027492572238688864
driven_dt1e-3,complex,163,I2,0.09607507074867383
driven_dt1e-3,complex,163,I1_plus_I3,0.10152729535840778
driven_dt1e-3,complex,163,cos_theta3,0.04132447403497252
driven_dt1e-3,complex,163,cos_theta1_plus_cos_theta3,0.026340803608595944
driven_dt1e-3,complex,164,I2,0.07850503804785132
driven_dt1e-3,complex,164,I1_plus_I3,0.0903071827018658
driven_dt1e-3,complex,164,cos_theta3,0.0358175440327841
driven_dt1e-3,complex,164,cos_theta1_plus_cos_theta3,0.026913416893717942
driven_dt1e-3,complex,165,I2,0.10608584932189499
driven_dt1e-3,complex,165,I1_plus_I3,0.12271189631489747
driven_dt1e-3,complex,165,cos_theta3,0.04418578472388442
driven_dt1e-3,complex,165,cos_theta1_plus_cos_theta3,0.031838239587675794
driven_dt1e-3,complex,166,I2,0.09115763629267924
driven_dt1e-3,complex,166,I1_plus_I3,0.08768991545151293
driven_dt1e-3,complex,166,cos_theta3,0.03879840055992613
driven_dt1e-3,complex,166,cos_theta1_plus_cos_theta3,0.02768576619362635
driven_dt1e-3,complex,167,I2,0.08552808252815428
driven_dt1e-3,complex,167,I1_plus_I3,0.11307599149063129
driven_dt1e-3,complex,167,cos_theta3,0.03766374788902654
driven_dt1e-3,complex,167,cos_theta1_plus_cos_theta3,0.02576306138380005
driven_dt1e-3,complex,168,I2,0.09261312779712755
driven_dt1e-3,complex,168,I1_plus_I3,0.10407447531044933
driven_dt1e-3,complex,168,cos_theta3,0.04389732541850535
driven_dt1e-3,complex,168,cos_theta1_plus_cos_theta3,0.024950478781754756
driven_dt1e-3,complex,169,I2,0.07936622447035396
driven_dt1e-3,complex,169,I1_plus_I3,0.10123549917299786
driven_dt1e-3,complex,169,cos_theta3,0.039045933312546896
driven_dt1e-3,complex,169,cos_theta1_plus_cos_theta3,0.03217678389366156
driven_dt1e-3,complex,170,I2,0.0978361840487954
driven_dt1e-3,complex,170,I1_plus_I3,0.11043127838117613
driven_dt1e-3,complex,170,cos_theta3,0.042620834327171196
driven_dt1e-3,complex,170,cos_theta1_plus_cos_theta3,0.026939751719187454
driven_dt1e-3,complex,171,I2,0.09319598787474066
driven_dt1e-3,complex,171,I1_plus_I3,0.10442521919881835
driven_dt1e-3,complex,171,cos_theta3,0.04234794611493748
driven_dt1e-3,complex,171,cos_theta1_plus_cos_theta3,0.030458032650116092
driven_dt1e-3,complex,172,I2,0.09707825271360222
driven_dt1e-3,complex,172,I1_plus_I3,0.10064278339828936
driven_dt1e-3,complex,172,cos_theta3,0.038667173077425614
driven_dt1e-3,complex,172,cos_theta1_plus_cos_theta3,0.02676704144624783
driven_dt1e-3,complex,173,I2,0.09099873788327316
driven_dt1e-3,complex,173,I1_plus_I3,0.11894702554884883
driven_dt1e-3,complex,173,cos_theta3,0.042183458905148755
driven_dt1e-3,complex,173,cos_theta1_plus_cos_theta3,0.030225304069163867
driven_dt1e-3,complex,174,I2,0.10027787121919744
driven_dt1e-3,complex,174,I1_plus_I3,0.10665418792451915
driven_dt1e-3,complex,174,cos_theta3,0.04079299030858761
driven_dt1e-3,complex,174,cos_theta1_plus_cos_theta3,0.023514908567061864
driven_dt1e-3,complex,175,I2,0.09363629141360433
driven_dt1e-3,complex,175,I1_plus_I3,0.10269886503747082
driven_dt1e-3,complex,175,cos_theta3,0.04014584036981161
driven_dt1e-3,complex,175,cos_theta1_plus_cos_theta3,0.026089113920316227
driven_dt1e-3,complex,176,I2,0.08636751809848149
driven_dt1e-3,complex,176,I1_plus_I3,0.10075377878714278
driven_dt1e-3,complex,176,cos_theta3,0.0340376266094103
driven_dt1e-3,complex,176,cos_theta1_plus_cos_theta3,0.02885698739616315
driven_dt1e-3,complex,177,I2,0.08849106319318827
driven_dt1e-3,complex,177,I1_plus_I3,0.09573919743020558
driven_dt1e-3,complex,177,cos_theta3,0.035777174234732895
driven_dt1e-3,complex,177,cos_theta1_plus_cos_theta3,0.022707486075420457
driven_dt1e-3,complex,178,I2,0.09183299374015177
driven_dt1e-3,complex,178,I1_plus_I3,0.10564846506816558
driven_dt1e-3,complex,178,cos_theta3,0.042745220374711956
driven_dt1e-3,complex,178,cos_theta1_plus_cos_theta3,0.033511390540846946
driven_dt1e-3,complex,179,I2,0.11086226010435393
driven_dt1e-3,complex,179,I1_plus_I3,0.11440617856813663
driven_dt1e-3,complex,179,cos_theta3,0.045945336177841196
driven_dt1e-3,complex,179,cos_theta1_plus_cos_theta3,0.032090154567755234
driven_dt1e-3,complex,180,I2,0.09420011407087912
driven_dt1e-3,complex,180,I1_plus_I3,0.10688307337461067
driven_dt1e-3,complex,180,cos_theta3,0.035037818576360076
driven_dt1e-3,complex,180,cos_theta1_plus_cos_theta3,0.023914665188051073
driven_dt1e-3,complex,181,I2,0.09870351864296681
driven_dt1e-3,complex,181,I1_plus_I3,0.11630040495217771
driven_dt1e-3,complex,181,cos_theta3,0.04294219125610166
driven_dt1e-3,complex,181,cos_theta1_plus_cos_theta3,0.02789033855622406
driven_dt1e-3,complex,182,I2,0.10326400888728621
driven_dt1e-3,complex,182,I1_plus_I3,0.11354387741525758
driven_dt1e-3,complex,182,cos_theta3,0.038527381290504335
driven_dt1e-3,complex,182,cos_theta1_plus_cos_theta3,0.024439168198494683
driven_dt1e-3,complex,183,I2,0.08716922020192541
driven_dt1e-3,complex,183,I1_plus_I3,0.09597240944708767
driven_dt1e-3,complex,183,cos_theta3,0.03927469808640587
driven_dt1e-3,complex,183,cos_theta1_plus_cos_theta3,0.02779644074576753
driven_dt1e-3,complex,184,I2,0.10630252699979477
driven_dt1e-3,complex,184,I1_plus_I3,0.11782159626001487
driven_dt1e-3,complex,184,cos_theta3,0.04051200341389136
driven_dt1e-3,complex,184,cos_theta1_plus_cos_theta3,0.030283862319414406
driven_dt1e-3,complex,185,I2,0.10272044811638906
driven_dt1e-3,complex,185,I1_plus_I3,0.11205825827332883
driven_dt1e-3,complex,185,cos_theta3,0.04659825930142565
driven_dt1e-3,complex,185,cos_theta1_plus_cos_theta3,0.03173584460255248
driven_dt1e-3,complex,186,I2,0.07700464585386656
driven_dt1e-3,complex,186,I1_plus_I3,0.10475822841914122
driven_dt1e-3,complex,186,cos_theta3,0.0349729735278733
driven_dt1e-3,complex,186,cos_theta1_plus_cos_theta3,0.029908039909149958
driven_dt1e-3,complex,187,I2,0.08497163386923633
driven_dt1e-3,complex,187,I1_plus_I3,0.10084597028639937
driven_dt1e-3,complex,187,cos_theta3,0.0363241752358963
driven_dt1e-3,complex,187,cos_theta1_plus_cos_theta3,0.02173651148988392
driven_dt1e-3,complex,188,I2,0.09732235823138263
driven_dt1e-3,complex,188,I1_plus_I3,0.11189598815543216
driven_dt1e-3,complex,188,cos_theta3,0.0425585484964999
driven_dt1e-3,complex,188,cos_theta1_plus_cos_theta3,0.030424471189988773
