theta1,theta3,density
1.78024,-0.942478,0.013099
1.78024,-0.733038,0.0117792
1.78024,-0.523599,0.0102082
1.78024,-0.314159,0.00949143
1.78024,-0.10472,0.00926075
1.78024,0.10472,0.0094986
1.78024,0.314159,0.00957587
1.78024,0.523599,0.0103165
1.78024,0.733038,0.0115198
1.78024,0.942478,0.0134004
1.78024,1.15192,0.0156929
1.78024,1.36136,0.0192633
1.78024,1.5708,0.0229508
1.78024,1.78024,0.0266613
1.78024,1.98968,0.0321834
1.78024,2.19911,0.0366975
1.78024,2.40855,0.0413255
1.78024,2.61799,0.0450247
1.78024,2.82743,0.0478715
1.78024,3.03687,0.04905
1.98968,-3.03687,0.0578053
1.98968,-2.82743,0.0554669
1.98968,-2.61799,0.0506287
1.98968,-2.40855,0.0474634
1.98968,-2.19911,0.0410043
1.98968,-1.98968,0.0353035
1.98968,-1.78024,0.0310022
1.98968,-1.5708,0.0255326
1.98968,-1.36136,0.0217766
1.98968,-1.15192,0.0184849
1.98968,-0.942478,0.0163088
1.98968,-0.733038,0.0134194
1.98968,-0.523599,0.0122587
1.98968,-0.314159,0.0113491
1.98968,-0.10472,0.0112066
1.98968,0.10472,0.0107568
1.98968,0.314159,0.0116357
1.98968,0.523599,0.0124775
1.98968,0.733038,0.0135535
1.98968,0.942478,0.0154405
1.98968,1.15192,0.0178737
1.98968,1.36136,0.0216769
1.98968,1.5708,0.0264175
1.98968,1.78024,0.0312502
1.98968,1.98968,0.0371647
1.98968,2.19911,0.0437604
1.98968,2.40855,0.0487275
1.98968,2.61799,0.0525495
1.98968,2.82743,0.0569724
1.98968,3.03687,0.0582048
2.19911,-3.03687,0.0663894
2.19911,-2.82743,0.0641344
2.19911,-2.61799,0.0600169
2.19911,-2.40855,0.0536445
2.19911,-2.19911,0.0479116
2.19911,-1.98968,0.0412295
2.19911,-1.78024,0.035263
2.19911,-1.5708,0.0297619
2.19911,-1.36136,0.0251972
2.19911,-1.15192,0.021383
2.19911,-0.942478,0.0179579
2.19911,-0.733038,0.0155727
2.19911,-0.523599,0.0144254
2.19911,-0.314159,0.0135239
2.19911,-0.10472,0.0128307
2.19911,0.10472,0.013025
2.19911,0.314159,0.0134006
2.19911,0.523599,0.0144845
2.19911,0.733038,0.0161018
2.19911,0.942478,0.0186906
2.19911,1.15192,0.0213544
2.19911,1.36136,0.0255967
2.19911,1.5708,0.0306648
2.19911,1.78024,0.036139
2.19911,1.98968,0.0438576
2.19911,2.19911,0.0486658
2.19911,2.40855,0.0565665
2.19911,2.61799,0.0630597
2.19911,2.82743,0.0654194
2.19911,3.03687,0.0669455
2.40855,-3.03687,0.0750922
2.40855,-2.82743,0.0721737
2.40855,-2.61799,0.0673642
2.40855,-2.40855,0.0607355
2.40855,-2.19911,0.054604
2.40855,-1.98968,0.0475822
2.40855,-1.78024,0.0400133
2.40855,-1.5708,0.0340474
2.40855,-1.36136,0.028562
2.40855,-1.15192,0.0244112
2.40855,-0.942478,0.0213802
2.40855,-0.733038,0.0179705
2.40855,-0.523599,0.0165179
2.40855,-0.314159,0.0153414
2.40855,-0.10472,0.0143391
2.40855,0.10472,0.0146597
2.40855,0.314159,0.0149723
2.40855,0.523599,0.0161034
2.40855,0.733038,0.0180062
2.40855,0.942478,0.0207093
2.40855,1.15192,0.024192
2.40855,1.36136,0.0282535
2.40855,1.5708,0.0346148
2.40855,1.78024,0.0410908
2.40855,1.98968,0.0480193
2.40855,2.19911,0.0566942
2.40855,2.40855,0.0636101
2.40855,2.61799,0.0705422
2.40855,2.82743,0.0744503
2.40855,3.03687,0.0767177
2.61799,-3.03687,0.0839823
2.61799,-2.82743,0.0784936
2.61799,-2.61799,0.0746964
2.61799,-2.40855,0.0672062
2.61799,-2.19911,0.0592014
2.61799,-1.98968,0.0522113
2.61799,-1.78024,0.0445142
2.61799,-1.5708,0.0367006
2.61799,-1.36136,0.0318173
2.61799,-1.15192,0.0272482
2.61799,-0.942478,0.0229734
