case,delta_beta,t,k,Q_center,count_plus,count_minus,log_ratio,log_ratio_se
dbeta_0p000000,0.0,40,66,119.16518355571885,61,64,-0.048009219186360606,0.17893697947308382
dbeta_0p000000,0.0,40,67,120.97071663989641,64,75,-0.15860503017663852,0.17017148213885114
dbeta_0p000000,0.0,40,68,122.77624972407396,49,39,0.22825865198098017,0.21459074748537452
dbeta_0p000000,0.0,40,69,124.58178280825152,46,39,0.1650797503594486,0.21766983271874918
dbeta_0p000000,0.0,40,70,126.38731589242909,37,39,-0.05264373348542203,0.22949521273449838
dbeta_0p000000,0.0,40,71,128.19284897660663,31,34,-0.09237332013101517,0.24833410805205833
dbeta_0p000000,0.0,40,72,129.9983820607842,24,33,-0.3184537311185346,0.2682716849943299
dbeta_0p000000,0.0,40,73,131.80391514496176,23,15,0.42744401482693967,0.3318808935992427
dbeta_0p000000,0.0,40,74,133.6094482291393,17,20,-0.16251892949777494,0.32988411512494004
dbeta_0p000000,0.0,40,75,135.41498131331687,11,23,-0.7375989431307791,0.3665888047644883
dbeta_0p000000,0.0,40,76,137.22051439749444,17,17,0.0,0.3429971702850177
dbeta_0p000000,0.0,80,1,2.5441880768651868,5058,5041,0.0033666731472795134,0.019901757259695504
dbeta_0p000000,0.0,80,2,5.0883761537303736,5065,4944,0.024179417545257036,0.0199924670415429
dbeta_0p000000,0.0,80,3,7.632564230595561,5043,5023,0.003973778326680526,0.019934364261130252
dbeta_0p000000,0.0,80,4,10.176752307460747,4845,4915,-0.014344508256400365,0.02024492895532834
dbeta_0p000000,0.0,80,5,12.720940384325933,4931,4845,0.017594561899259547,0.020228617594452342
dbeta_0p000000,0.0,80,6,15.265128461191122,4777,4853,-0.015784336015254304,0.02038122940323157
dbeta_0p000000,0.0,80,7,17.809316538056308,4835,4767,0.014163952682568981,0.020410800397103555
dbeta_0p000000,0.0,80,8,20.353504614921494,4597,4601,-0.0008697543492406278,0.020853710208235947
dbeta_0p000000,0.0,80,9,22.89769269178668,4445,4518,-0.01628954907994365,0.021126020762048742
dbeta_0p000000,0.0,80,10,25.441880768651867,4545,4423,0.02720952874325237,0.02112138467850562
dbeta_0p000000,0.0,80,11,27.986068845517053,4350,4365,-0.00344234419097279,0.021423821599499085
dbeta_0p000000,0.0,80,12,30.530256922382243,4198,4162,0.008612493426998644,0.02187413477578434
dbeta_0p000000,0.0,80,13,33.074444999247426,4069,4052,0.0041866826331160125,0.022193520156699533
dbeta_0p000000,0.0,80,14,35.618633076112616,3903,3880,0.00591033456329582,0.02267035791776988
dbeta_0p000000,0.0,80,15,38.1628211529778,3759,3834,-0.01975568004141176,0.02295326563858113
dbeta_0p000000,0.0,80,16,40.70700922984299,3704,3671,0.008949212269235774,0.02328913353631923
dbeta_0p000000,0.0,80,17,43.25119730670818,3541,3411,0.03740366969325802,0.023991149588468538
dbeta_0p000000,0.0,80,18,45.79538538357336,3427,3166,0.0792162814336514,0.024650687174973415
dbeta_0p000000,0.0,80,19,48.33957346043855,3131,3135,-0.0012767317406153873,0.025265906746742804
dbeta_0p000000,0.0,80,20,50.883761537303734,2974,2921,0.017981824632359398,0.026049875027106983
dbeta_0p000000,0.0,80,21,53.427949614168924,2793,2812,-0.006779686985378804,0.02671435435668103
dbeta_0p000000,0.0,80,22,55.972137691034106,2693,2763,-0.025661232111817638,0.027078746816213837
dbeta_0p000000,0.0,80,23,58.516325767899296,2569,2607,-0.014683416823618166,0.027799985289751243
dbeta_0p000000,0.0,80,24,61.060513844764486,2456,2337,0.049665954728175185,0.02889749365621118
dbeta_0p000000,0.0,80,25,63.60470192162967,2275,2143,0.05977333591147375,0.030103089495763236
dbeta_0p000000,0.0,80,26,66.14888999849485,2020,2159,-0.06654764011955687,0.030955240297783577
dbeta_0p000000,0.0,80,27,68.69307807536005,1949,1974,-0.01274552048586606,0.031932260264514796
dbeta_0p000000,0.0,80,28,71.23726615222523,1726,1843,-0.06558808602645,0.033495788887227394
dbeta_0p000000,0.0,80,29,73.78145422909041,1682,1716,-0.020012439515014278,0.03431152727287079
dbeta_0p000000,0.0,80,30,76.3256423059556,1608,1543,0.04126259737575082,0.035636760336073194
dbeta_0p000000,0.0,80,31,78.8698303828208,1543,1509,0.022281393595312005,0.036204677370645796
dbeta_0p000000,0.0,80,32,81.41401845968598,1349,1378,-0.021269595365848055,0.03830116511627056
dbeta_0p000000,0.0,80,33,83.95820653655116,1222,1231,-0.007337986452912909,0.04038165784578125
dbeta_0p000000,0.0,80,34,86.50239461341636,1138,1197,-0.05054609087169697,0.041402373243542206
dbeta_0p000000,0.0,80,35,89.04658269028154,1069,1051,0.01698154014809407,0.04343879004945083
dbeta_0p000000,0.0,80,36,91.59077076714672,950,939,0.011646505386323504,0.046017326141921236
dbeta_0p000000,0.0,80,37,94.1349588440119,872,862,0.011534153245286545,0.04803000935092853
dbeta_0p000000,0.0,80,38,96.6791469208771,761,839,-0.09757734860552038,0.05005952017359523
dbeta_0p000000,0.0,80,39,99.22333499774228,718,684,0.0485116514256738,0.0534298227983277
dbeta_0p000000,0.0,80,40,101.76752307460747,661,686,-0.03712378787419895,0.0545030756160291
dbeta_0p000000,0.0,80,41,104.31171115147266,621,564,0.09627683043541978,0.05816661932347553
dbeta_0p000000,0.0,80,42,106.85589922833785,552,544,0.014598799421152631,0.06041381875875914
dbeta_0p000000,0.0,80,43,109.40008730520303,498,476,0.04518222279323297,0.06410048724189629
dbeta_0p000000,0.0,80,44,111.94427538206821,444,419,0.05795364251008704,0.06810937598540298
dbeta_0p000000,0.0,80,45,114.48846345893341,414,342,0.19105523676270922,0.07307144138023557
dbeta_0p000000,0.0,80,46,117.03265153579859,360,360,0.0,0.07453559924999299
dbeta_0p000000,0.0,80,47,119.57683961266378,313,298,0.049109704034748854,0.08093573300403423
dbeta_0p000000,0.0,80,48,122.12102768952897,304,277,0.09301019521888325,0.08306372245125801
dbeta_0p000000,0.0,80,49,124.66521576639416,243,260,-0.06762018767497927,0.0892265665797043
dbeta_0p000000,0.0,80,50,127.20940384325934,216,205,0.05226842854575687,0.0975073249049395
dbeta_0p000000,0.0,80,51,129.75359192012453,229,208,0.09618392385292175,0.09578363396095672
dbeta_0p000000,0.0,80,52,132.2977799969897,176,186,-0.055262678675049415,0.105157796990236
dbeta_0p000000,0.0,80,53,134.8419680738549,146,153,-0.04683129968409897,0.11569469642516658
dbeta_0p000000,0.0,80,54,137.3861561507201,126,139,-0.09819202617921373,0.12300712394338989
dbeta_0p000000,0.0,80,55,139.93034422758527,124,126,-0.01600034134644119,0.1264951543164409
dbeta_0p000000,0.0,80,56,142.47453230445046,127,79,0.4747392339915697,0.143290765913693
dbeta_0p000000,0.0,80,57,145.01872038131566,99,84,0.16430305129127634,0.14834342589333713
dbeta_0p000000,0.0,80,58,147.56290845818083,68,79,-0.14994014729091476,0.16542100894699693
dbeta_0p000000,0.0,80,59,150.10709653504603,85,75,0.125163142954006,0.1584236068762679
dbeta_0p000000,0.0,80,60,152.6512846119112,52,65,-0.2231435513142097,0.1860521018838127
dbeta_0p000000,0.0,80,61,155.1954726887764,57,63,-0.10008345855698253,0.18280283236902725
dbeta_0p000000,0.0,80,62,157.7396607656416,38,50,-0.2744368457017603,0.21521103473958814
dbeta_0p000000,0.0,80,63,160.28384884250676,38,44,-0.1466034741918754,0.22145668244818656
dbeta_0p000000,0.0,80,64,162.82803691937195,38,27,0.3417492937220567,0.25169987387903325
dbeta_0p000000,0.0,80,65,165.37222499623715,28,35,-0.2231435513142097,0.253546276418555
dbeta_0p000000,0.0,80,66,167.91641307310232,25,33,-0.2776317365982795,0.2651471861118468
dbeta_0p000000,0.0,80,67,170.46060114996752,20,20,0.0,0.31622776601683794
dbeta_0p000000,0.0,80,68,173.0047892268327,20,24,-0.1823215567939546,0.3027650354097492
dbeta_0p000000,0.0,80,69,175.54897730369788,21,20,0.04879016416943205,0.3124404705204619
dbeta_0p000000,0.0,80,70,178.09316538056308,23,16,0.3629054936893685,0.32554302460591167
dbeta_0p000000,0.0,80,71,180.63735345742825,13,10,0.26236426446749106,0.42062224967668665
dbeta_0p000000,0.0,160,1,3.591041608438038,2489,2473,0.006449034846175722,0.028392515626663957
dbeta_0p000000,0.0,160,2,7.182083216876076,2551,2520,0.012226537636342362,0.02808609144844624
dbeta_0p000000,0.0,160,3,10.773124825314113,2408,2503,-0.03869348500306257,0.02854475376205243
dbeta_0p000000,0.0,160,4,14.364166433752152,2382,2496,-0.04674897957407281,0.02864360848282325
dbeta_0p000000,0.0,160,5,17.95520804219019,2398,2446,-0.01981898065965807,0.02873751768253519
dbeta_0p000000,0.0,160,6,21.546249650628226,2394,2464,-0.02882043853549197,0.028697649727301527
dbeta_0p000000,0.0,160,7,25.137291259066266,2410,2404,0.002492730829602479,0.028825529258626397
dbeta_0p000000,0.0,160,8,28.728332867504303,2259,2273,-0.00617830738453992,0.029708937304822897
dbeta_0p000000,0.0,160,9,32.31937447594234,2288,2308,-0.0087032751283017,0.029501499967309615
dbeta_0p000000,0.0,160,10,35.91041608438038,2220,2234,-0.006286504762820838,0.029967949951723426
dbeta_0p000000,0.0,160,11,39.50145769281842,2216,2155,0.027913045329326203,0.030253936287299457
dbeta_0p000000,0.0,160,12,43.09249930125645,2047,2026,0.010311900852660765,0.03133852582124007
dbeta_0p000000,0.0,160,13,46.68354090969449,2038,2013,0.012342788142878732,0.03142368729191089
dbeta_0p000000,0.0,160,14,50.27458251813253,1953,1802,0.08046949270839579,0.0326645331638468
dbeta_0p000000,0.0,160,15,53.865624126570566,1930,1889,0.021472414397421785,0.03236534164341609
dbeta_0p000000,0.0,160,16,57.456665735008606,1765,1809,-0.02462351602789799,0.033456895186613725
dbeta_0p000000,0.0,160,17,61.047707343446646,1741,1711,0.017381665875995458,0.03404168143195506
dbeta_0p000000,0.0,160,18,64.63874895188468,1645,1655,-0.006060624611690958,0.03481569104316422
dbeta_0p000000,0.0,160,19,68.22979056032273,1541,1554,-0.008400695607476945,0.035950381224829485
dbeta_0p000000,0.0,160,20,71.82083216876076,1513,1514,-0.0006607202090381347,0.0363516232680523
dbeta_0p000000,0.0,160,21,75.41187377719879,1401,1449,-0.033687395983675365,0.03746874696716158
dbeta_0p000000,0.0,160,22,79.00291538563684,1382,1278,0.07823536939013515,0.038808009674623965
dbeta_0p000000,0.0,160,23,82.59395699407487,1254,1214,0.032417749573422534,0.04026377273510613
dbeta_0p000000,0.0,160,24,86.1849986025129,1242,1221,0.01705278838271948,0.04030079153151761
dbeta_0p000000,0.0,160,25,89.77604021095095,1142,1146,-0.003496507058729314,0.04181216439742216
dbeta_0p000000,0.0,160,26,93.36708181938899,1061,1071,-0.0093809318337656,0.04331528465637474
dbeta_0p000000,0.0,160,27,96.95812342782702,1003,1044,-0.0400639804806485,0.04421383696549108
dbeta_0p000000,0.0,160,28,100.54916503626507,982,898,0.08942124005226619,0.046172672491449455
dbeta_0p000000,0.0,160,29,104.1402066447031,858,861,-0.003490404939768491,0.0482383804799829
dbeta_0p000000,0.0,160,30,107.73124825314113,784,834,-0.06182438200833887,0.04974485874407247
dbeta_0p000000,0.0,160,31,111.32228986157918,767,764,0.003919012200735602,0.05111439609697178
dbeta_0p000000,0.0,160,32,114.91333147001721,656,704,-0.07061756721395342,0.05426642414382013
dbeta_0p000000,0.0,160,33,118.50437307845525,601,595,0.010033528989577784,0.057832220947520864
dbeta_0p000000,0.0,160,34,122.09541468689329,619,606,0.02122528661528174,0.05714607512157348
dbeta_0p000000,0.0,160,35,125.68645629533133,516,526,-0.01919444725614718,0.06196067446804204
dbeta_0p000000,0.0,160,36,129.27749790376936,496,482,0.02863181267432708,0.06395950147506281
dbeta_0p000000,0.0,160,37,132.8685395122074,459,436,0.0514079667115108,0.06687471285264815
dbeta_0p000000,0.0,160,38,136.45958112064545,433,406,0.06438456840075729,0.06908344960526377
dbeta_0p000000,0.0,160,39,140.05062272908347,363,357,0.016667052485211643,0.07453818742643525
dbeta_0p000000,0.0,160,40,143.64166433752152,349,328,0.06205831381828338,0.07690325091112118
dbeta_0p000000,0.0,160,41,147.23270594595957,271,306,-0.12146628107267991,0.08341469149123644
dbeta_0p000000,0.0,160,42,150.82374755439758,276,265,0.04067103973092778,0.08600449587932876
dbeta_0p000000,0.0,160,43,154.41478916283563,238,252,-0.05715841383994864,0.09038769075777339
dbeta_0p000000,0.0,160,44,158.00583077127368,236,215,0.0931937768979473,0.09427858148217384
dbeta_0p000000,0.0,160,45,161.5968723797117,187,173,0.07781702235680775,0.10548905347805974
dbeta_0p000000,0.0,160,46,165.18791398814975,169,158,0.0673036818961066,0.11066288306096242
dbeta_0p000000,0.0,160,47,168.7789555965878,154,134,0.1391128024627178,0.11813633251743796
dbeta_0p000000,0.0,160,48,172.3699972050258,148,138,0.06995858860691047,0.1183348366642341
dbeta_0p000000,0.0,160,49,175.96103881346386,127,112,0.1256882151634967,0.12962479383436998
dbeta_0p000000,0.0,160,50,179.5520804219019,122,119,0.024897551621727087,0.12884130803439253
dbeta_0p000000,0.0,160,51,183.14312203033992,88,96,-0.08701137698962981,0.1475815131725618
dbeta_0p000000,0.0,160,52,186.73416363877797,72,93,-0.25593337413720063,0.15697635828662831
dbeta_0p000000,0.0,160,53,190.32520524721602,76,79,-0.03871451218069039,0.16067396361870012
dbeta_0p000000,0.0,160,54,193.91624685565404,64,68,-0.060624621816434854,0.17415763650480898
dbeta_0p000000,0.0,160,55,197.50728846409208,64,55,0.15154989812720088,0.18386630518346253
dbeta_0p000000,0.0,160,56,201.09833007253013,51,58,-0.1286173778220936,0.1919615129331912
dbeta_0p000000,0.0,160,57,204.68937168096815,47,43,0.08894748601649612,0.21102703546742352
dbeta_0p000000,0.0,160,58,208.2804132894062,45,34,0.28030196515415834,0.22723113107165702
dbeta_0p000000,0.0,160,59,211.87145489784425,42,39,0.07410797215372183,0.22237479499833035
dbeta_0p000000,0.0,160,60,215.46249650628226,33,35,-0.058840500022933465,0.24264059609731195
dbeta_0p000000,0.0,160,61,219.0535381147203,30,17,0.5679840376059393,0.30357348821182994
dbeta_0p000000,0.0,160,62,222.64457972315836,22,27,-0.20479441264601328,0.2872134789517764
dbeta_0p000000,0.0,160,63,226.23562133159638,23,17,0.3022808718729337,0.31984651050360063
dbeta_0p000000,0.0,160,64,229.82666294003442,14,13,0.07410797215372183,0.38516444325982163
dbeta_0p000000,0.0,160,65,233.41770454847247,26,16,0.4855078157817008,0.3177444546511213
dbeta_0p000000,0.0,160,66,237.0087461569105,12,11,0.0870113769896297,0.4174235549683609
dbeta_0p000000,0.0,320,1,5.065967287710722,1279,1232,0.03743965748537761,0.03991928281496037
dbeta_0p000000,0.0,320,2,10.131934575421443,1183,1272,-0.07253687992168063,0.040391484989150975
dbeta_0p000000,0.0,320,3,15.197901863132165,1225,1211,0.011494379425735212,0.040522714150910764
dbeta_0p000000,0.0,320,4,20.263869150842886,1248,1259,-0.008775485114974182,0.03994450183464792
dbeta_0p000000,0.0,320,5,25.329836438553606,1237,1195,0.034542908026876755,0.040561404327641715
dbeta_0p000000,0.0,320,6,30.39580372626433,1210,1166,0.037041271680349076,0.04103753421072429
dbeta_0p000000,0.0,320,7,35.46177101397505,1182,1228,-0.038178910741044285,0.0407474653962708
dbeta_0p000000,0.0,320,8,40.52773830168577,1157,1133,0.02096146616567023,0.04179613341194042
dbeta_0p000000,0.0,320,9,45.59370558939649,1168,1084,0.0746349813885809,0.042174324045014575
dbeta_0p000000,0.0,320,10,50.65967287710721,1131,1099,0.028701521712499116,0.04235671617744626
dbeta_0p000000,0.0,320,11,55.72564016481794,1094,1057,0.03440599711168878,0.04312946297144956
dbeta_0p000000,0.0,320,12,60.79160745252866,1111,1038,0.06796472591379613,0.043168057007496194
dbeta_0p000000,0.0,320,13,65.85757474023939,1027,1012,0.014713360081147401,0.04429279994490579
dbeta_0p000000,0.0,320,14,70.9235420279501,992,1007,-0.01500778543368945,0.04473380349929282
dbeta_0p000000,0.0,320,15,75.98950931566083,949,929,0.021300059796089246,0.046153732726281614
dbeta_0p000000,0.0,320,16,81.05547660337155,924,838,0.09769397115960114,0.0477029192469963
dbeta_0p000000,0.0,320,17,86.12144389108227,767,867,-0.1225521754132857,0.04956998590158662
dbeta_0p000000,0.0,320,18,91.18741117879298,862,823,0.04629906998662337,0.04873560952835381
dbeta_0p000000,0.0,320,19,96.2533784665037,776,816,-0.05026183478088831,0.050141300241346595
dbeta_0p000000,0.0,320,20,101.31934575421442,776,725,0.06798086532854394,0.051652397220671366
dbeta_0p000000,0.0,320,21,106.38531304192516,731,720,0.015162247739677455,0.05250598008776182
dbeta_0p000000,0.0,320,22,111.45128032963588,652,699,-0.06960618030715729,0.05444591349044561
dbeta_0p000000,0.0,320,23,116.5172476173466,635,629,0.009493742192251143,0.056255028831591426
dbeta_0p000000,0.0,320,24,121.58321490505732,622,613,0.014575156802968087,0.0569125505676085
dbeta_0p000000,0.0,320,25,126.64918219276804,540,518,0.041593897298836925,0.06150084375318588
dbeta_0p000000,0.0,320,26,131.71514948047877,552,518,0.06357280401761234,0.061172674728186285
dbeta_0p000000,0.0,320,27,136.7811167681895,529,486,0.08477980795780571,0.06283289215821794
dbeta_0p000000,0.0,320,28,141.8470840559002,425,465,-0.08994823666293952,0.06710796384095699
dbeta_0p000000,0.0,320,29,146.91305134361093,427,444,-0.039040549203600255,0.06778032625297338
dbeta_0p000000,0.0,320,30,151.97901863132165,408,418,-0.024214258120594627,0.06959400038627266
dbeta_0p000000,0.0,320,31,157.04498591903237,356,348,0.02272825107755609,0.07538270346993234
dbeta_0p000000,0.0,320,32,162.1109532067431,335,375,-0.1127954941453444,0.0751780639118376
dbeta_0p000000,0.0,320,33,167.1769204944538,308,275,0.11332868530700327,0.0829645519671919
dbeta_0p000000,0.0,320,34,172.24288778216453,326,265,0.2071675553804854,0.08271075847939653
dbeta_0p000000,0.0,320,35,177.30885506987525,261,279,-0.06669137449867228,0.08611415107403705
dbeta_0p000000,0.0,320,36,182.37482235758597,235,251,-0.06586742498762499,0.09077104656197421
dbeta_0p000000,0.0,320,37,187.4407896452967,227,199,0.13164519275691022,0.0971103082672125
dbeta_0p000000,0.0,320,38,192.5067569330074,227,191,0.1726765894347728,0.0981880259392823
dbeta_0p000000,0.0,320,39,197.57272422071813,182,172,0.056512210263342404,0.1063412383926273
dbeta_0p000000,0.0,320,40,202.63869150842885,174,177,-0.017094433359300068,0.10675600194324393
dbeta_0p000000,0.0,320,41,207.7046587961396,142,132,0.07302513501488982,0.12090496721344553
dbeta_0p000000,0.0,320,42,212.77062608385032,147,147,0.0,0.11664236870396086
dbeta_0p000000,0.0,320,43,217.83659337156104,121,143,-0.1670540846631662,0.12352113099759227
dbeta_0p000000,0.0,320,44,222.90256065927176,129,124,0.03953083875663522,0.12576348481784522
dbeta_0p000000,0.0,320,45,227.96852794698248,115,115,0.0,0.1318760946791574
dbeta_0p000000,0.0,320,46,233.0344952346932,79,94,-0.17384692980298236,0.15263199441939324
dbeta_0p000000,0.0,320,47,238.10046252240392,84,86,-0.02353049741019416,0.1534036143039208
dbeta_0p000000,0.0,320,48,243.16642981011464,75,78,-0.03922071315328127,0.161721508012528
dbeta_0p000000,0.0,320,49,248.23239709782536,54,69,-0.24512245803298496,0.18169004414581147
dbeta_0p000000,0.0,320,50,253.29836438553608,57,46,0.2144098713454551,0.19819936953458106
dbeta_0p000000,0.0,320,51,258.3643316732468,42,49,-0.15415067982725836,0.21028002062685347
dbeta_0p000000,0.0,320,52,263.43029896095754,38,38,0.0,0.22941573387056177
dbeta_0p000000,0.0,320,53,268.49626624866823,28,34,-0.1941560144409575,0.25519806116067584
dbeta_0p000000,0.0,320,54,273.562233536379,36,34,0.05715841383994862,0.23914335132647976
dbeta_0p000000,0.0,320,55,278.6282008240897,30,32,-0.06453852113757118,0.25413251136628173
dbeta_0p000000,0.0,320,56,283.6941681118004,23,24,-0.04255961441879589,0.29179603756088235
dbeta_0p000000,0.0,320,57,288.7601353995111,30,27,0.10536051565782635,0.2652741419180738
dbeta_0p000000,0.0,320,58,293.82610268722186,26,11,0.8602012652231116,0.3596812886023255
dbeta_0p000000,0.0,320,59,298.89206997493255,20,18,0.10536051565782635,0.32489314482696546
dbeta_0p000000,0.0,640,1,7.161700195457193,609,633,-0.03865215443427911,0.056761033779860026
dbeta_0p000000,0.0,640,2,14.323400390914387,675,577,0.1568704243644302,0.05669729918183414
dbeta_0p000000,0.0,640,3,21.48510058637158,623,622,0.0016064260482737947,0.05668203841075013
dbeta_0p000000,0.0,640,4,28.646800781828773,621,665,-0.06845595872237532,0.055803811309159575
dbeta_0p000000,0.0,640,5,35.808500977285966,577,600,-0.0390873887080468,0.058307537417555164
dbeta_0p000000,0.0,640,6,42.97020117274316,570,619,-0.08246891185600029,0.058050795431338835
dbeta_0p000000,0.0,640,7,50.13190136820035,578,578,0.0,0.058823529411764705
dbeta_0p000000,0.0,640,8,57.293601563657546,533,554,-0.038643262581439256,0.06067311397566861
dbeta_0p000000,0.0,640,9,64.45530175911475,571,521,0.0916391679026433,0.060586296153989645
dbeta_0p000000,0.0,640,10,71.61700195457193,560,505,0.10337835445383518,0.061367029466288046
dbeta_0p000000,0.0,640,11,78.77870215002912,545,552,-0.01276225161385118,0.06038589726268586
dbeta_0p000000,0.0,640,12,85.94040234548632,520,529,-0.017159620282826395,0.06175302495683016
dbeta_0p000000,0.0,640,13,93.10210254094352,521,501,0.03914394066850207,0.06257310748697911
dbeta_0p000000,0.0,640,14,100.2638027364007,497,489,0.016227536621756754,0.06369507209870141
dbeta_0p000000,0.0,640,15,107.42550293185789,426,474,-0.10676797542570605,0.06676168423374142
dbeta_0p000000,0.0,640,16,114.58720312731509,444,455,-0.02447285651872569,0.06670872843979603
dbeta_0p000000,0.0,640,17,121.74890332277229,414,479,-0.14583462358560087,0.067105451413666
dbeta_0p000000,0.0,640,18,128.9106035182295,442,433,0.020572154075208317,0.06761591721691666
dbeta_0p000000,0.0,640,19,136.07230371368667,399,398,0.002509411605425707,0.07084369046168298
dbeta_0p000000,0.0,640,20,143.23400390914387,375,386,-0.028911343494420035,0.07250751851909014
dbeta_0p000000,0.0,640,21,150.39570410460107,358,350,0.022599831917240992,0.07516940166403037
dbeta_0p000000,0.0,640,22,157.55740430005824,350,326,0.07103577311675174,0.07697160203425381
dbeta_0p000000,0.0,640,23,164.71910449551544,345,301,0.1364341522824841,0.07887211079241069
dbeta_0p000000,0.0,640,24,171.88080469097264,338,300,0.11926342082681776,0.07932158101670779
dbeta_0p000000,0.0,640,25,179.04250488642984,283,295,-0.04152845869658223,0.08320696733488257
dbeta_0p000000,0.0,640,26,186.20420508188704,278,266,0.044124804908938095,0.0857701626347932
dbeta_0p000000,0.0,640,27,193.3659052773442,258,219,0.16388785510511664,0.09188133128068053
dbeta_0p000000,0.0,640,28,200.5276054728014,233,238,-0.021232220105774167,0.09216032859007794
dbeta_0p000000,0.0,640,29,207.6893056682586,214,232,-0.08076135664445847,0.09477996636340344
dbeta_0p000000,0.0,640,30,214.85100586371578,183,208,-0.12805192685989705,0.10135173003954716
dbeta_0p000000,0.0,640,31,222.01270605917298,196,190,0.03109058707003118,0.10180961993379296
dbeta_0p000000,0.0,640,32,229.17440625463018,193,166,0.15070240054834233,0.10585576760763316
dbeta_0p000000,0.0,640,33,236.33610645008739,148,152,-0.026668247082161294,0.1154803192114475
dbeta_0p000000,0.0,640,34,243.49780664554459,138,132,0.044451762570833796,0.1217461883894185
dbeta_0p000000,0.0,640,35,250.65950684100176,144,141,0.021053409197832263,0.11847633951977385
dbeta_0p000000,0.0,640,36,257.821207036459,117,113,0.034786116085415604,0.13189604265910498
dbeta_0p000000,0.0,640,37,264.98290723191616,109,114,-0.04485056616535179,0.1339635836754411
dbeta_0p000000,0.0,640,38,272.14460742737333,105,118,-0.11672427430814143,0.1341580627282459
dbeta_0p000000,0.0,640,39,279.30630762283056,112,85,0.2758476148047781,0.14385158084263228
dbeta_0p000000,0.0,640,40,286.46800781828773,86,81,0.059898141581069014,0.15483405952531848
dbeta_0p000000,0.0,640,41,293.6297080137449,80,70,0.13353139262452257,0.1636634176769943
dbeta_0p000000,0.0,640,42,300.79140820920213,64,61,0.04800921918636066,0.17893697947308382
dbeta_0p000000,0.0,640,43,307.9531084046593,63,65,-0.031252543504104426,0.17679827843514556
dbeta_0p000000,0.0,640,44,315.1148086001165,54,51,0.05715841383994862,0.1952597287096687
dbeta_0p000000,0.0,640,45,322.2765087955737,63,48,0.27193371548364176,0.19158901118370333
dbeta_0p000000,0.0,640,46,329.4382089910309,28,45,-0.4744579795951158,0.24070003725904976
dbeta_0p000000,0.0,640,47,336.5999091864881,32,44,-0.3184537311185346,0.2323300943211463
dbeta_0p000000,0.0,640,48,343.7616093819453,43,46,-0.06744128079553253,0.21212011783013646
dbeta_0p000000,0.0,640,49,350.92330957740245,29,26,0.109199291964992,0.2700820191760794
dbeta_0p000000,0.0,640,50,358.0850097728597,28,25,0.11332868530700327,0.2751622897751175
dbeta_0p000000,0.0,640,51,365.24670996831685,29,19,0.4228568508200336,0.2951513807659691
dbeta_0p000000,0.0,640,52,372.4084101637741,28,21,0.28768207245178085,0.28867513459481287
dbeta_0p000000,0.0,640,53,379.57011035923125,12,21,-0.5596157879354228,0.36187343222787294
dbeta_0p000000,0.0,640,54,386.7318105546884,17,15,0.125163142954006,0.3542459542160381
