timestep,marginal,bin,center,left,right,target_density,reconstructed_density,seed_min_density,seed_max_density
coarse,log_I1,33,-2.6824800731849887,-2.7441180431933896,-2.620842103176588,0.05518700712523447,0.05388815435672733,0.05372049596060954,0.054012022750938436
coarse,log_I1,34,-2.5592041331681865,-2.620842103176588,-2.497566163159785,0.061270354207893236,0.05990941588548049,0.059723216092954896,0.06004501175691811
coarse,log_I1,35,-2.4359281931513843,-2.497566163159785,-2.3742902231429834,0.06870753176865617,0.06814894914616848,0.06794519566732332,0.06830193048493535
coarse,log_I1,36,-2.3126522531345826,-2.3742902231429834,-2.2510142831261817,0.07713531699632349,0.07529867179606489,0.07508810413429687,0.07545005684379238
coarse,log_I1,37,-2.1893763131177804,-2.2510142831261817,-2.127738343109379,0.08493317734862507,0.0831205302247048,0.08288622100543325,0.08329284493855374
coarse,log_I1,38,-2.066100373100978,-2.127738343109379,-2.0044624030925773,0.09376736572168987,0.09167511723835924,0.09143406316253146,0.09184775764287145
coarse,log_I1,39,-1.9428244330841764,-2.0044624030925773,-1.8811864630757755,0.10403920522159545,0.10306975435860066,0.10282633124392997,0.10324586486445797
coarse,log_I1,40,-1.8195484930673742,-1.8811864630757755,-1.7579105230589729,0.11508321069775419,0.1141293515486565,0.1138632835639056,0.11432033841294915
coarse,log_I1,41,-1.696272553050572,-1.7579105230589729,-1.6346345830421711,0.12648027890647814,0.12372913792827005,0.123466818522824,0.12391713188781814
coarse,log_I1,42,-1.5729966130337703,-1.6346345830421711,-1.5113586430253694,0.13930737818306646,0.13736565567307865,0.13711537790903802,0.137548355580711
coarse,log_I1,43,-1.449720673016968,-1.5113586430253694,-1.3880827030085667,0.15276694235467753,0.15033775889964454,0.150079749205148,0.15051960866052258
coarse,log_I1,44,-1.3264447330001659,-1.3880827030085667,-1.264806762991765,0.16519271852518752,0.16400491391405544,0.1637544296523653,0.16417790056666254
coarse,log_I1,45,-1.2031687929833637,-1.264806762991765,-1.1415308229749623,0.18071223864002872,0.17747130770404004,0.17725296224926834,0.17762088263966203
coarse,log_I1,46,-1.0798928529665615,-1.1415308229749623,-1.0182548829581606,0.19485506809984066,0.1945816009555448,0.19437854668393037,0.19472192862492957
coarse,log_I1,47,-0.9566169129497597,-1.0182548829581606,-0.8949789429413588,0.21057778978738154,0.21068012638815836,0.21050305091385976,0.21078975546919
coarse,log_I1,48,-0.8333409729329575,-0.8949789429413588,-0.7717030029245562,0.22835030733951622,0.2271663983576604,0.22703992666489656,0.22723718825232467
coarse,log_I1,49,-0.7100650329161553,-0.7717030029245562,-0.6484270629077544,0.24349136452520953,0.24351624539051495,0.2434326629318321,0.24355969176560066
coarse,log_I1,50,-0.5867890928993535,-0.6484270629077544,-0.5251511228909527,0.2613223025294966,0.2606877480365564,0.2606714367143782,0.26069942880867314
coarse,log_I1,51,-0.46351315288255135,-0.5251511228909527,-0.40187518287415,0.27690786315546406,0.278338830720394,0.27826757532062907,0.27840573292331783
coarse,log_I1,52,-0.34023721286574915,-0.40187518287415,-0.2785992428573483,0.2938294741219277,0.29376806864961474,0.2936321500930065,0.29393584848515203
coarse,log_I1,53,-0.2169612728489474,-0.2785992428573483,-0.15532330284054652,0.30922707329315113,0.3096621829252655,0.3094567142578656,0.30992766831101876
coarse,log_I1,54,-0.0936853328321452,-0.15532330284054652,-0.032047362823743875,0.32136582724222124,0.32199264155651286,0.3217285844080076,0.3223540939841537
coarse,log_I1,55,0.029590607184657003,-0.032047362823743875,0.09122857719305788,0.3340557654572404,0.3335915924371316,0.33327063639719806,0.33405100065341636
coarse,log_I1,56,0.15286654720145876,0.09122857719305788,0.21450451720985964,0.3418434657309077,0.34210300667909416,0.3417521427380767,0.3426402877610072
coarse,log_I1,57,0.27614248721826096,0.21450451720985964,0.3377804572266623,0.349173962466001,0.3511907164294585,0.3508151095375074,0.35177852181629743
coarse,log_I1,58,0.39941842723506316,0.3377804572266623,0.46105639724346403,0.3516073012990672,0.3542591192058622,0.35391076661923976,0.3548590718728986
coarse,log_I1,59,0.5226943672518654,0.46105639724346403,0.5843323372602667,0.34795221301015167,0.35030134192146084,0.3499904458286736,0.350870483611621
coarse,log_I1,60,0.6459703072686676,0.5843323372602667,0.7076082772770684,0.3415412033915188,0.3430829445705272,0.3428104020964489,0.3435822902739679
coarse,log_I1,61,0.7692462472854693,0.7076082772770684,0.8308842172938702,0.32349944375555706,0.32667157935409213,0.32641524905202124,0.3271036056209533
coarse,log_I1,62,0.8925221873022715,0.8308842172938702,0.9541601573106728,0.307380479001252,0.3076024627304656,0.30738189729417376,0.307939826758348
coarse,log_I1,63,1.0157981273190737,0.9541601573106728,1.0774360973274746,0.2801133679647838,0.27770687557920704,0.2775064941086289,0.2779999321200849
coarse,log_I1,64,1.139074067335876,1.0774360973274746,1.2007120373442772,0.24583580267021585,0.24373695855783192,0.24354845719122117,0.24397115588091445
coarse,log_I1,65,1.262350007352678,1.2007120373442772,1.323987977361079,0.20633087691798438,0.2058022950518775,0.20563636942664845,0.20600281178685198
coarse,log_I1,66,1.3856259473694799,1.323987977361079,1.4472639173778807,0.16496919679521924,0.1669245911479008,0.16679985944539572,0.16705422557778163
coarse,log_I1,67,1.5089018873862816,1.4472639173778807,1.5705398573946825,0.12562937232080348,0.12787857096777408,0.12784550105746367,0.12791535143077354
coarse,log_I1,68,1.6321778274030834,1.5705398573946825,1.6938157974114842,0.08788214017241162,0.0914660725807036,0.09138645391257376,0.09150824873591853
coarse,log_I1,69,1.755453767419886,1.6938157974114842,1.8170917374282878,0.05571533121424958,0.05925147664747266,0.059087997965553425,0.059345027729469604
coarse,log_I1,70,1.8787297074366887,1.8170917374282878,1.9403676774450895,0.030746937968930976,0.03458905260502975,0.03438244657776285,0.03469364846603409
coarse,log_I1,71,2.0020056474534904,1.9403676774450895,2.0636436174618913,0.014815934669374173,0.017792853074162344,0.017598535840441687,0.01790342093584144
coarse,log_I2,0,-6.409284128921996,-6.469938623670079,-6.348629634173913,0.0009473020560778866,0.0010108385001883307,0.001005810337666638,0.001018030279351531
coarse,log_I2,1,-6.28797513942583,-6.348629634173913,-6.227320644677748,0.0011512172125633256,0.0011280912904783628,0.0011226663436117352,0.0011360326158607347
coarse,log_I2,2,-6.166666149929665,-6.227320644677748,-6.106011655181582,0.001210584916350215,0.0012603323483171278,0.0012534063988753098,0.0012687633161119194
coarse,log_I2,3,-6.0453571604335,-6.106011655181582,-5.984702665685417,0.0013422263464863886,0.0013629283888562382,0.0013556656559158796,0.001371752232790199
