timestep,i,j,theta1,theta3,target_density,reconstructed_density,difference
fine,4,7,-2.670353755551324,-2.356194490192345,0.044938661845747234,0.04378217951650979,-0.0011564823292374432
fine,4,8,-2.670353755551324,-2.2514747350726854,0.04263046171289655,0.042261735936596156,-0.00036872577630039233
fine,4,9,-2.670353755551324,-2.1467549799530254,0.04112015792226603,0.04019707144467649,-0.0009230864775895409
fine,4,10,-2.670353755551324,-2.0420352248333655,0.03980932821719016,0.03980866837699173,-6.598401984317381e-07
fine,4,11,-2.670353755551324,-1.9373154697137058,0.03619029837926378,0.03677910160395722,0.0005888032246934363
fine,4,12,-2.670353755551324,-1.8325957145940461,0.03727315770084814,0.03684846162867427,-0.0004246960721738663
fine,4,13,-2.670353755551324,-1.7278759594743862,0.034964957567997446,0.03223722715761306,-0.002727730410384384
fine,4,14,-2.670353755551324,-1.6231562043547265,0.03416706122577739,0.03419902496448942,3.196373871203195e-05
fine,4,15,-2.670353755551324,-1.5184364492350668,0.03228630556197319,0.03147169819889936,-0.0008146073630738299
fine,4,16,-2.670353755551324,-1.413716694115407,0.030377053600232497,0.029151525731606478,-0.001225527868626019
fine,4,17,-2.670353755551324,-1.3089969389957472,0.02903772759722031,0.029312354960584052,0.0002746273633637414
fine,4,18,-2.670353755551324,-1.2042771838760875,0.027812386785953956,0.028032707476472764,0.00022032069051880834
fine,4,19,-2.670353755551324,-1.0995574287564276,0.027384942316907534,0.026488961260319455,-0.0008959810565880785
fine,4,20,-2.670353755551324,-0.9948376736367679,0.025789149632467503,0.024095170101947453,-0.0016939795305200497
fine,4,21,-2.670353755551324,-0.8901179185171082,0.025076742184056897,0.02566715052325713,0.000590408339200231
fine,4,22,-2.670353755551324,-0.7853981633974485,0.02328147541406182,0.023032626553992405,-0.0002488488600694144
fine,4,23,-2.670353755551324,-0.6806784082777886,0.02581764593040393,0.022864262970451982,-0.0029533829599519487
fine,4,24,-2.670353755551324,-0.5759586531581289,0.02222711239041407,0.022738404890068762,0.0005112924996546926
fine,4,25,-2.670353755551324,-0.4712388980384692,0.022626060561523973,0.023890115570813483,0.0012640550092895102
fine,4,26,-2.670353755551324,-0.36651914291880927,0.021600193835812558,0.022773609439033227,0.0011734156032206684
fine,4,27,-2.670353755551324,-0.2617993877991496,0.023509445797553343,0.022087784578442113,-0.0014216612191112303
fine,4,28,-2.670353755551324,-0.15707963267948988,0.023651927287235388,0.021090444312519913,-0.0025614829747154753
fine,4,29,-2.670353755551324,-0.05235987755982996,0.0224550827739054,0.021482246200618633,-0.0009728365732867665
fine,4,30,-2.670353755551324,0.05235987755982974,0.021543201239939795,0.02216221478965406,0.0006190135497142653
fine,4,31,-2.670353755551324,0.15707963267948943,0.02188515681517684,0.021388861914595936,-0.0004962949005809028
fine,4,32,-2.670353755551324,0.26179938779914935,0.022911023540888253,0.021762036303776378,-0.001148987237111876
fine,4,33,-2.670353755551324,0.36651914291880905,0.021286734558511936,0.02220722729673467,0.0009204927382227349
fine,4,34,-2.670353755551324,0.47123889803846875,0.02248357907184183,0.022171503739358823,-0.00031207533248300834
fine,4,35,-2.670353755551324,0.5759586531581287,0.021685682729621843,0.022288768046219487,0.0006030853165976437
fine,4,36,-2.670353755551324,0.6806784082777884,0.022056134602795506,0.02097219316007207,-0.0010839414427234358
fine,4,37,-2.670353755551324,0.7853981633974481,0.023993882862472525,0.022660799872367243,-0.0013330829901052818
fine,4,38,-2.670353755551324,0.890117918517108,0.022911023540888253,0.023783724003094548,0.0008727004622062946
fine,4,39,-2.670353755551324,0.9948376736367677,0.024506816225328333,0.023522837710981525,-0.0009839785143468081
fine,4,40,-2.670353755551324,1.0995574287564271,0.02564666814278547,0.024743475606918863,-0.0009031925358666051
fine,4,41,-2.670353755551324,1.204277183876087,0.024962756992310976,0.025152526191180555,0.00018976919886957988
fine,4,42,-2.670353755551324,1.308996938995747,0.02661554227262403,0.02512734593190626,-0.0014881963407177706
fine,4,43,-2.670353755551324,1.4137166941154065,0.02724246082722545,0.02637639254923155,-0.0008660682779938998
fine,4,44,-2.670353755551324,1.5184364492350664,0.02709997933754308,0.02676167106956597,-0.0003383082679771117
fine,4,45,-2.670353755551324,1.6231562043547263,0.028524794234364725,0.029814571450409038,0.0012897772160443133
fine,4,46,-2.670353755551324,1.7278759594743858,0.03134592773007113,0.030247831327603582,-0.0010980964024675487
fine,4,47,-2.670353755551324,1.8325957145940457,0.03248577964752798,0.030787367346542204,-0.0016984123009857778
fine,4,48,-2.670353755551324,1.9373154697137056,0.032742246328956115,0.03273039122159783,-1.1855107358287043e-05
fine,4,49,-2.670353755551324,2.042035224833365,0.035107439057679664,0.034726457530980186,-0.00038098152669947816
fine,4,50,-2.670353755551324,2.146754979953025,0.03613330578339077,0.03505336372452001,-0.0010799420588707628
fine,4,51,-2.670353755551324,2.251474735072685,0.03787157995751321,0.03839772625254379,0.0005261462950305815
fine,4,52,-2.670353755551324,2.3561944901923444,0.04274444690464244,0.038828568044308974,-0.003915878860333469
fine,4,53,-2.670353755551324,2.4609142453120043,0.04414076550352705,0.04342999628513385,-0.0007107692183931993
fine,4,54,-2.670353755551324,2.5656340004316642,0.04644896563637812,0.04495460183075393,-0.001494363805624191
fine,4,55,-2.670353755551324,2.6703537555513237,0.049412580621766664,0.047168173003013215,-0.002244407618753448
fine,4,56,-2.670353755551324,2.7750735106709836,0.04841521019399127,0.050943822347400164,0.0025286121534088962
fine,4,57,-2.670353755551324,2.8797932657906435,0.053487551226675915,0.05416842177749709,0.0006808705508211735
fine,4,58,-2.670353755551324,2.984513020910303,0.05588124025333589,0.05292298098446931,-0.0029582592688665796
fine,4,59,-2.670353755551324,3.089232776029963,0.054684395740005436,0.05347811512673414,-0.0012062806132712989
fine,5,0,-2.5656340004316647,-3.089232776029963,0.05103686960414265,0.04998618716313167,-0.001050682441010982
fine,5,1,-2.5656340004316647,-2.9845130209103035,0.051407321477316435,0.049935688762801723,-0.0014716327145147118
fine,5,2,-2.5656340004316647,-2.879793265790644,0.053687025312230456,0.04953362095373445,-0.004153404358496003
fine,5,3,-2.5656340004316647,-2.7750735106709836,0.05015348436811338,0.04899885338795582,-0.001154630980157556
fine,5,4,-2.5656340004316647,-2.670353755551324,0.046591447126060066,0.04955457314978081,0.002963126023720744
fine,5,5,-2.5656340004316647,-2.5656340004316647,0.047332350872407,0.043795058956852484,-0.003537291915554519
fine,5,6,-2.5656340004316647,-2.4609142453120048,0.0427729432025787,0.044530073245183155,0.0017571300426044573
fine,5,7,-2.5656340004316647,-2.356194490192345,0.04280143950051494,0.04304802622327839,0.0002465867227634533
fine,5,8,-2.5656340004316647,-2.2514747350726854,0.041120157922265685,0.040912152946213476,-0.00020800497605220902
fine,5,9,-2.5656340004316647,-2.1467549799530254,0.03998030600480873,0.0387876596220565,-0.0011926463827522313
fine,5,10,-2.5656340004316647,-2.0420352248333655,0.03852699481005074,0.03450568174946045,-0.004021313060590288
fine,5,11,-2.5656340004316647,-1.9373154697137058,0.03613330578339077,0.03436370507516082,-0.00176960070822995
fine,5,12,-2.5656340004316647,-1.8325957145940461,0.03579135020815371,0.03287915645358567,-0.0029121937545680404
fine,5,13,-2.5656340004316647,-1.7278759594743862,0.034309542715459454,0.034611424519995916,0.00030188180453646213
fine,5,14,-2.5656340004316647,-1.6231562043547265,0.031032468452770152,0.030749824620824914,-0.0002826438319452375
fine,5,15,-2.5656340004316647,-1.5184364492350668,0.02966464615182167,0.028595736528878122,-0.0010689096229435473
fine,5,16,-2.5656340004316647,-1.413716694115407,0.030889986963088076,0.026956486703293717,-0.003933500259794359
fine,5,17,-2.5656340004316647,-1.3089969389957472,0.02729945342309808,0.026954172000740753,-0.00034528142235732556
fine,5,18,-2.5656340004316647,-1.2042771838760875,0.026501557080878146,0.027162105484759048,0.0006605484038809013
fine,5,19,-2.5656340004316647,-1.0995574287564276,0.02450681622532818,0.026090903958478785,0.0015840877331506041
fine,5,20,-2.5656340004316647,-0.9948376736367679,0.026216594101513807,0.025279447421607242,-0.0009371466799065649
fine,5,21,-2.5656340004316647,-0.8901179185171082,0.026501557080878202,0.02256507604851914,-0.003936481032359062
fine,5,22,-2.5656340004316647,-0.7853981633974485,0.022683053157396736,0.022308032361160458,-0.0003750207962362785
fine,5,23,-2.5656340004316647,-0.6806784082777886,0.023025008732633873,0.02165088554699955,-0.0013741231856343218
fine,5,24,-2.5656340004316647,-0.5759586531581289,0.02288252724295183,0.021584837118513955,-0.0012976901244378738
fine,5,25,-2.5656340004316647,-0.4712388980384692,0.021315230856448184,0.021803578774116317,0.0004883479176681325
fine,5,26,-2.5656340004316647,-0.36651914291880927,0.02020387523692749,0.01960729573434664,-0.0005965795025808518
fine,5,27,-2.5656340004316647,-0.2617993877991496,0.02103026787708399,0.021146114067668326,0.00011584619058433582
fine,5,28,-2.5656340004316647,-0.15707963267948988,0.020716808599783195,0.020879460292983796,0.00016265169320060086
fine,5,29,-2.5656340004316647,-0.05235987755982996,0.020659816003910342,0.020704293324671916,4.447732076157465e-05
fine,5,30,-2.5656340004316647,0.05235987755982974,0.01943447519264402,0.021193529711719627,0.0017590545190756084
fine,5,31,-2.5656340004316647,0.15707963267948943,0.021115756770893186,0.020894539546775295,-0.00022121722411789016
fine,5,32,-2.5656340004316647,0.26179938779914935,0.021742675325494606,0.020897002345563537,-0.000845672979931069
fine,5,33,-2.5656340004316647,0.36651914291880905,0.020232371534864006,0.019712828056943976,-0.0005195434779200307
fine,5,34,-2.5656340004316647,0.47123889803846875,0.020716808599783195,0.0182003750361837,-0.0025164335635994954
fine,5,35,-2.5656340004316647,0.5759586531581287,0.018665075148360376,0.020719271557766636,0.00205419640940626
fine,5,36,-2.5656340004316647,0.6806784082777884,0.02000440115137258,0.021253669926672145,0.0012492687752995654
fine,5,37,-2.5656340004316647,0.7853981633974481,0.021457712346130323,0.022058949186367263,0.0006012368402369406
fine,5,38,-2.5656340004316647,0.890117918517108,0.021058764175020332,0.0219563117692748,0.0008975475942544671
fine,5,39,-2.5656340004316647,0.9948376736367677,0.022654556859460398,0.021273067502624313,-0.0013814893568360846
fine,5,40,-2.5656340004316647,1.0995574287564271,0.02353794209548967,0.022414293262151913,-0.0011236488333377578
fine,5,41,-2.5656340004316647,1.204277183876087,0.024221853245963747,0.02292237055389212,-0.0012994826920716268
fine,5,42,-2.5656340004316647,1.308996938995747,0.025247719971675363,0.02377851968945503,-0.0014692002822203343
fine,5,43,-2.5656340004316647,1.4137166941154065,0.024848771800565373,0.025873946416424997,0.001025174615859624
fine,5,44,-2.5656340004316647,1.5184364492350664,0.025931631122149423,0.025472310527165875,-0.0004593205949835477
fine,5,45,-2.5656340004316647,1.6231562043547263,0.028439305340555318,0.02656477173458721,-0.0018745336059681067
fine,5,46,-2.5656340004316647,1.7278759594743858,0.02861028312817389,0.0271912973614951,-0.0014189857666787875
fine,5,47,-2.5656340004316647,1.8325957145940457,0.03054803138785074,0.028986225032144403,-0.0015618063557063383
fine,5,48,-2.5656340004316647,1.9373154697137056,0.03191585368879956,0.031857070313618285,-5.878337518127469e-05
fine,5,49,-2.5656340004316647,2.042035224833365,0.033369164883557394,0.03119105472621701,-0.0021781101573403842
fine,5,50,-2.5656340004316647,2.146754979953025,0.03496495756799708,0.03315589592781529,-0.0018090616401817902
fine,5,51,-2.5656340004316647,2.251474735072685,0.03413856492784095,0.03424815441188903,0.00010958948404807961
fine,5,52,-2.5656340004316647,2.3561944901923444,0.038185039234813756,0.03547827899577952,-0.0027067602390342324
fine,5,53,-2.5656340004316647,2.4609142453120043,0.03875496519354199,0.03840445591708144,-0.00035050927646054775
fine,5,54,-2.5656340004316647,2.5656340004316642,0.0430864024798794,0.041589011873309774,-0.001497390606569629
fine,5,55,-2.5656340004316647,2.6703537555513237,0.044197758099400096,0.04499369200106109,0.0007959339016609945
fine,5,56,-2.5656340004316647,2.7750735106709836,0.0468194175095511,0.04741421319653649,0.0005947956869853943
fine,5,57,-2.5656340004316647,2.8797932657906435,0.05100837330620644,0.04770687074826651,-0.003301502557939928
fine,5,58,-2.5656340004316647,2.984513020910303,0.050324462155732164,0.05119636136072247,0.0008718992049903049
fine,5,59,-2.5656340004316647,3.089232776029963,0.05183476594636241,0.051311850139317994,-0.0005229158070444162
fine,6,0,-2.4609142453120048,-3.089232776029963,0.0491561139403386,0.048416051449602655,-0.0007400624907359446
fine,6,1,-2.4609142453120048,-2.9845130209103035,0.049555062111448805,0.04915943495651568,-0.00039562715493312445
fine,6,2,-2.4609142453120048,-2.879793265790644,0.047218365680661484,0.048495812735728984,0.0012774470550675002
fine,6,3,-2.4609142453120048,-2.7750735106709836,0.04570806189003079,0.04825301634098126,0.0025449544509504665
fine,6,4,-2.4609142453120048,-2.670353755551324,0.04493866184574743,0.046709709821570654,0.0017710479758232256
fine,6,5,-2.4609142453120048,-2.5656340004316647,0.0451096396333658,0.04224750600208079,-0.0028621336312850063
fine,6,6,-2.4609142453120048,-2.4609142453120048,0.041775572774803885,0.040776494603124956,-0.0009990781716789285
fine,6,7,-2.4609142453120048,-2.356194490192345,0.04046474306972801,0.03824427423139293,-0.002220468838335085
fine,6,8,-2.4609142453120048,-2.2514747350726854,0.03989481711099945,0.03880161802642585,-0.0010931990845736012
fine,6,9,-2.4609142453120048,-2.1467549799530254,0.03738714289259393,0.03708952165574083,-0.00029762123685309755
fine,6,10,-2.4609142453120048,-2.0420352248333655,0.03647526135862807,0.03535111627136167,-0.0011241450872663955
fine,6,11,-2.4609142453120048,-1.9373154697137058,0.03524992054736165,0.03215341090154119,-0.003096509645820464
fine,6,12,-2.4609142453120048,-1.8325957145940461,0.0350219501638703,0.03296303057109871,-0.002058919592771595
fine,6,13,-2.4609142453120048,-1.7278759594743862,0.03294172041451104,0.029893713314827996,-0.0030480070996830415
fine,6,14,-2.4609142453120048,-1.6231562043547265,0.032599764839273834,0.029981786675795496,-0.0026179781634783385
fine,6,15,-2.4609142453120048,-1.5184364492350668,0.029949609131186074,0.028330028152224643,-0.0016195809789614317
fine,6,16,-2.4609142453120048,-1.413716694115407,0.028239831255000382,0.02650122951719644,-0.0017386017378039423
fine,6,17,-2.4609142453120048,-1.3089969389957472,0.027527423806589617,0.024801885987159628,-0.0027255378194299892
fine,6,18,-2.4609142453120048,-1.2042771838760875,0.023936890266599717,0.02395650273781995,1.9612471220231686e-05
fine,6,19,-2.4609142453120048,-1.0995574287564276,0.02618809780357755,0.024372470891162266,-0.001815626912415283
fine,6,20,-2.4609142453120048,-0.9948376736367679,0.022426586475968974,0.02228074833549143,-0.0001458381404775451
fine,6,21,-2.4609142453120048,-0.8901179185171082,0.023053505030570496,0.02094428945328471,-0.0021092155772857862
fine,6,22,-2.4609142453120048,-0.7853981633974485,0.022626060561523973,0.022507117536995386,-0.00011894302452858732
fine,6,23,-2.4609142453120048,-0.6806784082777886,0.022968016136761114,0.02188742343781558,-0.0010805926989455351
fine,6,24,-2.4609142453120048,-0.5759586531581289,0.020802297493592657,0.02093392571075195,0.00013162821715929224
fine,6,25,-2.4609142453120048,-0.4712388980384692,0.021001771579147566,0.020866525925823692,-0.00013524565332387328
fine,6,26,-2.4609142453120048,-0.36651914291880927,0.019405978894707587,0.020330434654730126,0.0009244557600225391
fine,6,27,-2.4609142453120048,-0.2617993877991496,0.021144253068829794,0.019386758872741217,-0.0017574941960885777
fine,6,28,-2.4609142453120048,-0.15707963267948988,0.019633949278199014,0.02007927588487873,0.00044532660667971624
fine,6,29,-2.4609142453120048,-0.05235987755982996,0.01846560106280546,0.019434355347040872,0.0009687542842354117
fine,6,30,-2.4609142453120048,0.05235987755982974,0.018009660295822683,0.01839681068529057,0.0003871503894678878
fine,6,31,-2.4609142453120048,0.15707963267948943,0.019007030723597593,0.019270934313960736,0.00026390359036314315
fine,6,32,-2.4609142453120048,0.26179938779914935,0.020232371534864006,0.01846825067252465,-0.0017641208623393571
fine,6,33,-2.4609142453120048,0.36651914291880905,0.02026086783280052,0.01875371536898367,-0.0015071524638168507
fine,6,34,-2.4609142453120048,0.47123889803846875,0.019719438172008295,0.018748389098519704,-0.0009710490734885918
fine,6,35,-2.4609142453120048,0.5759586531581287,0.018665075148360456,0.018111489142878915,-0.0005535860054815406
fine,6,36,-2.4609142453120048,0.6806784082777884,0.020403349322482663,0.01955593069197954,-0.0008474186305031245
