I1_I2_I3,theta1,theta3,log_density,density
1.0,-3.036872898470133,1.6231562043547259,-6.752008438171387,0.0011685303414475474
1.0,-3.036872898470133,1.675516081914556,-6.739737122327732,0.0011829580890140208
1.0,-3.036872898470133,1.7278759594743862,-6.727572485572454,0.0011974362265685357
1.0,-3.036872898470133,1.7802358370342155,-6.715554559990562,0.0012119137466587793
1.0,-3.036872898470133,1.8325957145940457,-6.7037232558271675,0.001226337424020798
1.0,-3.036872898470133,1.8849555921538759,-6.692118177298625,0.0012406520667504635
1.0,-3.036872898470133,1.9373154697137052,-6.680778427851937,0.0012548008203832554
1.0,-3.036872898470133,1.9896753472735353,-6.669742399865039,0.0012687255327843902
1.0,-3.036872898470133,2.0420352248333655,-6.659047543010183,0.0012823671884957435
1.0,-3.036872898470133,2.094395102393195,-6.6487301064563615,0.0012956664196138927
1.0,-3.036872898470133,2.146754979953025,-6.638824852845568,0.001308564096019619
1.0,-3.036872898470133,2.199114857512855,-6.629364746267448,0.0013210019909790163
1.0,-3.036872898470133,2.2514747350726845,-6.620380621678998,0.0013329235094647377
1.0,-3.036872898470133,2.3038346126325147,-6.61190084854222,0.0013442744571470822
1.0,-3.036872898470133,2.356194490192345,-6.603951005970603,0.0013550038193166063
1.0,-3.036872898470133,2.408554367752174,-6.596553589554632,0.0013650645125035884
1.0,-3.036872898470133,2.4609142453120043,-6.589727770678489,0.0013744140685070865
1.0,-3.036872898470133,2.5132741228718345,-6.583489227281575,0.001383015211725469
1.0,-3.036872898470133,2.565634000431664,-6.577850060764667,0.0013908362962728662
1.0,-3.036872898470133,2.617993877991494,-6.572818807533412,0.0013978515789159224
1.0,-3.036872898470133,2.670353755551324,-6.568400546204885,0.0014040413163596886
1.0,-3.036872898470133,2.7227136331111534,-6.564597093613872,0.0014093916894374738
1.0,-3.036872898470133,2.7750735106709836,-6.561407275317769,0.0014138945707032962
1.0,-3.036872898470133,2.827433388230814,-6.558827250125509,0.001417547164180371
1.0,-3.036872898470133,2.879793265790643,-6.556850863943811,0.001420351555174514
1.0,-3.036872898470133,2.9321531433504733,-6.555470006419265,0.001422314213070578
1.0,-3.036872898470133,2.9845130209103035,-6.554674944689651,0.0014234454903269095
1.0,-3.036872898470133,3.0368728984701328,-6.5544546120017015,0.0014237591564521244
1.0,-3.036872898470133,3.089232776029963,-6.55479683469401,0.001423271997123647
1.0,-3.036872898470133,3.141592653589793,-6.555688488529445,0.0014220034968041753
1.0,-2.9845130209103035,-3.141592653589793,-6.557989706846984,0.0014187349186081594
1.0,-2.9845130209103035,-3.0892327760299634,-6.559322464899736,0.0014168453476707994
1.0,-2.9845130209103035,-3.036872898470133,-6.561198731992479,0.0014141894597261792
1.0,-2.9845130209103035,-2.9845130209103035,-6.5636028814227165,0.0014107936206302885
1.0,-2.9845130209103035,-2.9321531433504737,-6.566518136356117,0.0014066867867102253
1.0,-2.9845130209103035,-2.8797932657906435,-6.569926537415715,0.0014019003955798828
1.0,-2.9845130209103035,-2.827433388230814,-6.573808941766751,0.0013964682031913599
1.0,-2.9845130209103035,-2.775073510670984,-6.578145078262721,0.0013904260357485293
1.0,-2.9845130209103035,-2.722713633111154,-6.582913679156365,0.001383811432647464
1.0,-2.9845130209103035,-2.670353755551324,-6.588092702241415,0.0013766631677845221
1.0,-2.9845130209103035,-2.6179938779914944,-6.593659648529809,0.0013690206503516422
1.0,-2.9845130209103035,-2.5656340004316647,-6.599591970398029,0.0013609232212347753
1.0,-2.9845130209103035,-2.5132741228718345,-6.605867554475728,0.001352409375754871
1.0,-2.9845130209103035,-2.4609142453120048,-6.612465253428648,0.0013435159561457387
1.0,-2.9845130209103035,-2.408554367752175,-6.619365432214429,0.0013342773664630286
1.0,-2.9845130209103035,-2.356194490192345,-6.626550488231534,0.0013247248675581382
1.0,-2.9845130209103035,-2.303834612632515,-6.634005301682307,0.0013148860097870665
1.0,-2.9845130209103035,-2.2514747350726854,-6.64171757283141,0.0013047842561512276
1.0,-2.9845130209103035,-2.199114857512855,-6.649678006843888,0.001294438838816709
1.0,-2.9845130209103035,-2.1467549799530254,-6.657880314537158,0.0012838648778938431
1.0,-2.9845130209103035,-2.0943951023931957,-6.666321008503938,0.0012730737736370331
1.0,-2.9845130209103035,-2.0420352248333655,-6.674998988239376,0.0012620738627606072
1.0,-2.9845130209103035,-1.9896753472735358,-6.6839149243539415,0.0012508713076722648
1.0,-2.9845130209103035,-1.9373154697137058,-6.693070469419757,0.0012394711659327463
1.0,-2.9845130209103035,-1.8849555921538759,-6.702467339739642,0.0012278785684918534
1.0,-2.9845130209103035,-1.8325957145940461,-6.712106326264895,0.0012160999218198834
1.0,-2.9845130209103035,-1.7802358370342162,-6.721986301932694,0.0012041440433318193
1.0,-2.9845130209103035,-1.7278759594743862,-6.732103295199914,0.001192023143070428
1.0,-2.9845130209103035,-1.6755160819145565,-6.742449694745554,0.0011797535777296952
1.0,-2.9845130209103035,-1.6231562043547265,-6.753013638575718,0.0011673563244358942
1.0,-2.9845130209103035,-1.5707963267948966,-6.7637786236252895,0.0011548571484822053
1.0,-2.9845130209103035,-1.5184364492350668,-6.774723351815662,0.0011422864677189263
1.0,-2.9845130209103035,-1.4660765716752369,-6.785821808188457,0.0011296789426367573
1.0,-2.9845130209103035,-1.413716694115407,-6.797043548807148,0.0011170728420432053
1.0,-2.9845130209103035,-1.3613568165555772,-6.808354162569357,0.001104509247503339
1.0,-2.9845130209103035,-1.3089969389957472,-6.819715862943689,0.0010920311647222803
1.0,-2.9845130209103035,-1.2566370614359172,-6.831088163005742,0.0010796826074745977
1.0,-2.9845130209103035,-1.2042771838760875,-6.842428589255557,0.0010675077112271894
1.0,-2.9845130209103035,-1.1519173063162575,-6.85369339528401,0.0010555499214666571
1.0,-2.9845130209103035,-1.0995574287564276,-6.864838243948149,0.001043851288171358
1.0,-2.9845130209103035,-1.0471975511965979,-6.875818834935181,0.0010324518847563443
1.0,-2.9845130209103035,-0.9948376736367681,-6.8865914623571785,0.001021389358490809
1.0,-2.9845130209103035,-0.9424777960769379,-6.897113493640638,0.0010106986105340749
1.0,-2.9845130209103035,-0.8901179185171082,-6.907343766181069,0.0010004115974840766
1.0,-2.9845130209103035,-0.8377580409572785,-6.91724290208423,0.00099055724239289
1.0,-2.9845130209103035,-0.7853981633974483,-6.926773544093456,0.0009811614410561971
1.0,-2.9845130209103035,-0.7330382858376185,-6.93590051787266,0.0009722471484491423
1.0,-2.9845130209103035,-0.6806784082777888,-6.9445909275087505,0.0009638345299576027
1.0,-2.9845130209103035,-0.6283185307179586,-6.952814192628321,0.0009559411621947161
1.0,-2.9845130209103035,-0.5759586531581289,-6.960542036949332,0.0009485822685280105
1.0,-2.9845130209103035,-0.5235987755982991,-6.967748439323873,0.0009417709749538523
1.0,-2.9845130209103035,-0.47123889803846897,-6.974409559192938,0.0009355185727193651
1.0,-2.9845130209103035,-0.41887902047863923,-6.980503648663385,0.0009298347752115808
1.0,-2.9845130209103035,-0.3665191429188095,-6.98601096296995,0.0009247279581822503
1.0,-2.9845130209103035,-0.3141592653589793,-6.990913679837305,0.0009202053743569285
1.0,-2.9845130209103035,-0.2617993877991496,-6.995195836265972,0.0009162733358079431
1.0,-2.9845130209103035,-0.20943951023931984,-6.998843288705605,0.0009129373599988902
1.0,-2.9845130209103035,-0.15707963267948966,-7.0018436997064315,0.0009102022779379095
1.0,-2.9845130209103035,-0.10471975511965992,-7.0041865512476935,0.0009080723052074063
1.0,-2.9845130209103035,-0.05235987755983018,-7.005863182306381,0.000906551078601208
1.0,-2.9845130209103035,0.0,-7.00686684606688,0.0009056416625868642
1.0,-2.9845130209103035,0.05235987755982974,-7.0071927806133205,0.0009053465307817697
1.0,-2.9845130209103035,0.10471975511965947,-7.006838286032404,0.000905667528113329
1.0,-2.9845130209103035,0.15707963267948966,-7.005802800551343,0.0009066058193990222
1.0,-2.9845130209103035,0.2094395102393194,-7.004087968559522,0.0009081618298290245
1.0,-2.9845130209103035,0.26179938779914913,-7.001697694011387,0.0009103351823562957
1.0,-2.9845130209103035,0.3141592653589793,-6.998638173684097,0.0009131246363710639
1.0,-2.9845130209103035,0.36651914291880905,-6.994917905989026,0.0009165280313020773
1.0,-2.9845130209103035,0.4188790204786388,-6.990547672454843,0.0009205422379608462
1.0,-2.9845130209103035,0.47123889803846897,-6.985540490569723,0.000925163119521967
1.0,-2.9845130209103035,0.5235987755982987,-6.979911538350987,0.0009303855030005208
1.0,-2.9845130209103035,0.5759586531581284,-6.973678052750999,0.0009362031609416833
1.0,-2.9845130209103035,0.6283185307179586,-6.9668592057371335,0.0009426088017924714
1.0,-2.9845130209103035,0.6806784082777884,-6.959475963505766,0.0009495940661229719
1.0,-2.9845130209103035,0.7330382858376181,-6.9515509356874,0.0009571495245783615
1.0,-2.9845130209103035,0.7853981633974483,-6.9431082224362894,0.0009652646722818194
1.0,-2.9845130209103035,0.837758040957278,-6.93417326782781,0.0009739279135128065
1.0,-2.9845130209103035,0.8901179185171078,-6.9247727278688185,0.0009831265300218298
1.0,-2.9845130209103035,0.9424777960769379,-6.914934360541449,0.0009928466264898582
1.0,-2.9845130209103035,0.9948376736367672,-6.904686943581041,0.0010030730475604256
1.0,-2.9845130209103035,1.0471975511965974,-6.894060223151999,0.0010137892626719688
1.0,-2.9845130209103035,1.0995574287564276,-6.883084893371742,0.0010249772175987169
1.0,-2.9845130209103035,1.1519173063162569,-6.871792603029173,0.0010366171550214144
1.0,-2.9845130209103035,1.204277183876087,-6.860215982280721,0.0010486874102676282
1.0,-2.9845130209103035,1.2566370614359172,-6.848388679110943,0.0010611641920971824
1.0,-2.9845130209103035,1.3089969389957465,-6.836345393449628,0.0010740213614772612
1.0,-2.9845130209103035,1.3613568165555767,-6.824121896461556,0.0010872302231295194
1.0,-2.9845130209103035,1.413716694115407,-6.811755023851483,0.0011007593448313943
1.0,-2.9845130209103035,1.4660765716752362,-6.799282634922327,0.0011145744178901798
1.0,-2.9845130209103035,1.5184364492350664,-6.786743533132788,0.0011286381691033918
1.0,-2.9845130209103035,1.5707963267948966,-6.774177348319804,0.001142910330423682
1.0,-2.9845130209103035,1.6231562043547259,-6.761624384779919,0.0011573476682363631
1.0,-2.9845130209103035,1.675516081914556,-6.749125442316553,0.001171904070464799
1.0,-2.9845130209103035,1.7278759594743862,-6.7367216186675885,0.0011865306873456974
1.0,-2.9845130209103035,1.7802358370342155,-6.724454101276543,0.0012011761210763113
1.0,-2.9845130209103035,1.8325957145940457,-6.712363954370303,0.0012157866606552108
1.0,-2.9845130209103035,1.8849555921538759,-6.70049190427678,0.0012303065607415654
1.0,-2.9845130209103035,1.9373154697137052,-6.688878122578882,0.0012446783665283716
1.0,-2.9845130209103035,1.9896753472735353,-6.677562003838278,0.001258843289536651
1.0,-2.9845130209103035,2.0420352248333655,-6.666581932928039,0.0012727416409284613
1.0,-2.9845130209103035,2.094395102393195,-6.655975036964064,0.001286313328601015
1.0,-2.9845130209103035,2.146754979953025,-6.645776918588848,0.001299498421490357
1.0,-2.9845130209103035,2.199114857512855,-6.636021370755493,0.0013122377791728746
1.0,-2.9845130209103035,2.2514747350726845,-6.626740077675211,0.001324473737514028
1.0,-2.9845130209103035,2.3038346126325147,-6.617962311473846,0.0013361508327519411
1.0,-2.9845130209103035,2.356194490192345,-6.609714638486175,0.001347216538315289
1.0,-2.9845130209103035,2.408554367752174,-6.602020652180374,0.0013576219822523745
1.0,-2.9845130209103035,2.4609142453120043,-6.59490075082266,0.0013673226096226141
1.0,-2.9845130209103035,2.5132741228718345,-6.588371976838809,0.0013762787544135346
1.0,-2.9845130209103035,2.565634000431664,-6.582447931428065,0.001384456089790763
1.0,-2.9845130209103035,2.617993877991494,-6.577138772686449,0.0013918259334660026
1.0,-2.9845130209103035,2.670353755551324,-6.57245129890829,0.001398365395838107
1.0,-2.9845130209103035,2.7227136331111534,-6.568389111622412,0.0014040573710777065
1.0,-2.9845130209103035,2.7750735106709836,-6.56495284610384,0.0014088903840102304
1.0,-2.9845130209103035,2.827433388230814,-6.562140451365598,0.00141285831699452
1.0,-2.9845130209103035,2.879793265790643,-6.559947497642091,0.001415960049636602
1.0,-2.9845130209103035,2.9321531433504733,-6.558367487603999,0.0014181990490835746
1.0,-2.9845130209103035,2.9845130209103035,-6.55739214823294,0.0014195829492285852
1.0,-2.9845130209103035,3.0368728984701328,-6.5570116834010586,0.0014201231533745285
1.0,-2.9845130209103035,3.089232776029963,-6.557214972443624,0.0014198344872406784
1.0,-2.9845130209103035,3.141592653589793,-6.557989706846984,0.0014187349186081594
1.0,-2.9321531433504737,-3.141592653589793,-6.56112481205994,0.0014142940003794115
1.0,-2.9321531433504737,-3.0892327760299634,-6.56234581126516,0.0014125682023424242
1.0,-2.9321531433504737,-3.036872898470133,-6.564132433573532,0.0014100467296104544
1.0,-2.9321531433504737,-2.9845130209103035,-6.56646929450773,0.001406755493570861
1.0,-2.9321531433504737,-2.9321531433504737,-6.5693396272285645,0.001402723426702469
1.0,-2.9321531433504737,-2.8797932657906435,-6.572725260560247,0.0013979823498165797
1.0,-2.9321531433504737,-2.827433388230814,-6.576606631772909,0.001392566778089111
1.0,-2.9321531433504737,-2.775073510670984,-6.580962857097124,0.0013865136374194584
1.0,-2.9321531433504737,-2.722713633111154,-6.585771879249103,0.0013798618696917089
1.0,-2.9321531433504737,-2.670353755551324,-6.591010705143816,0.0013726519159338
1.0,-2.9321531433504737,-2.6179938779914944,-6.5966557387914735,0.0013649250793270143
1.0,-2.9321531433504737,-2.5656340004316647,-6.602683204688639,0.0013567227843185744
1.0,-2.9321531433504737,-2.5132741228718345,-6.609069646643268,0.0013480857622841834
1.0,-2.9321531433504737,-2.4609142453120048,-6.6157924768923335,0.0013390532067319362
1.0,-2.9321531433504737,-2.408554367752175,-6.622830541607889,0.0013296619505057117
1.0,-2.9321531433504737,-2.356194490192345,-6.630164662385487,0.0013199457227137984
1.0,-2.9321531433504737,-2.303834612632515,-6.637778109819034,0.001309934543489937
1.0,-2.9321531433504737,-2.2514747350726854,-6.645656965293284,0.0012996543099580758
1.0,-2.9321531433504737,-2.199114857512855,-6.653790330924033,0.0012891266170845812
1.0,-2.9321531433504737,-2.1467549799530254,-6.662170355172753,0.0012783688429330116
1.0,-2.9321531433504737,-2.0943951023931957,-6.670792052855741,0.0012673945099127995
1.0,-2.9321531433504737,-2.0420352248333655,-6.679652912579941,0.001256213912949368
1.0,-2.9321531433504737,-1.9896753472735358,-6.6887523012227,0.0012448349835011317
1.0,-2.9321531433504737,-1.9373154697137058,-6.698090692629216,0.0012332643368873925
1.0,-2.9321531433504737,-1.8849555921538759,-6.70766876447285,0.0012215084317915188
1.0,-2.9321531433504737,-1.8325957145940461,-6.71748642114741,0.0012095747575946614
1.0,-2.9321531433504737,-1.7802358370342162,-6.72754180959001,0.0011974729596646088
1.0,-2.9321531433504737,-1.7278759594743862,-6.73783039746442,0.0011852158163630187
1.0,-2.9321531433504737,-1.6755160819145565,-6.748344178425834,0.0011728199945410566
1.0,-2.9321531433504737,-1.6231562043547265,-6.759071057619808,0.0011603065313366006
1.0,-2.9321531433504737,-1.5707963267948966,-6.769994453652519,0.001147701016432415
1.0,-2.9321531433504737,-1.5184364492350668,-6.7810931333728215,0.0011350334769508962
1.0,-2.9321531433504737,-1.4660765716752369,-6.792341275675606,0.0011223379930417172
1.0,-2.9321531433504737,-1.413716694115407,-6.803708742748557,0.0011096520927430385
1.0,-2.9321531433504737,-1.3613568165555772,-6.815161523687541,0.0010970159877961513
1.0,-2.9321531433504737,-1.3089969389957472,-6.8266623072390225,0.001084471717105855
1.0,-2.9321531433504737,-1.2566370614359172,-6.838171137676485,0.0010720622621283814
1.0,-2.9321531433504737,-1.2042771838760875,-6.849646109767294,0.0010598306902793546
1.0,-2.9321531433504737,-1.1519173063162575,-6.861044064200484,0.0010478193706372672
1.0,-2.9321531433504737,-1.0995574287564276,-6.872321252286589,0.0010360692929583834
1.0,-2.9321531433504737,-1.0471975511965979,-6.883433946853073,0.001024619508166122
1.0,-2.9321531433504737,-0.9948376736367681,-6.894338983974419,0.0010135066973292492
1.0,-2.9321531433504737,-0.9424777960769379,-6.904994226815678,0.0010027648673815203
1.0,-2.9321531433504737,-0.8901179185171082,-6.915358948149074,0.0009924251655958458
1.0,-2.9321531433504737,-0.8377580409572785,-6.925394132069713,0.0009825158008405549
1.0,-2.9321531433504737,-0.7853981633974483,-6.935062698344768,0.0009730620574217069
1.0,-2.9321531433504737,-0.7330382858376185,-6.944329655018908,0.0009640863863051754
1.0,-2.9321531433504737,-0.6806784082777888,-6.953162186671119,0.0009556085582404608
1.0,-2.9321531433504737,-0.6283185307179586,-6.961529687264066,0.0009476458634484518
1.0,-2.9321531433504737,-0.5759586531581289,-6.96940374788967,0.0009402133429284742
1.0,-2.9321531433504737,-0.5235987755982991,-6.976758110803693,0.0009333240370673332
1.0,-2.9321531433504737,-0.47123889803846897,-6.983568601786445,0.0009269892381597695
1.0,-2.9321531433504737,-0.41887902047863923,-6.989813052881305,0.0009212187347605922
1.0,-2.9321531433504737,-0.3665191429188095,-6.995471226817309,0.0009160210375306946
