lag,time,rho_I2,rho_theta1_periodic
4532,453.20000000000005,-0.0002597146209525367,-7.967412597399855e-05
4533,453.3,-0.00018255830522735414,-4.199204918902841e-05
4534,453.40000000000003,-7.463332778410567e-05,-0.00035321713962988563
4535,453.5,0.0003610192633043199,0.00045780700291790617
4536,453.6,0.0011583763892749667,0.00024603491112970923
4537,453.70000000000005,0.0012753607953693241,-5.58764557194395e-05
4538,453.8,0.0009955237460762191,-0.0003790647508098032
4539,453.90000000000003,0.0007057639121579697,-0.00045121556252487296
4540,454.0,0.0007609495249972227,-0.00021352068444308912
4541,454.1,0.0009257686419130485,-6.654476356685191e-05
4542,454.20000000000005,0.0005515553227383544,0.0003418674959875052
4543,454.3,0.0002551705777727647,1.92590447547725e-05
