case,mode,lambda_real,lambda_imag,I_equal,theta1,theta3,phi_real,phi_imag
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.4922565104551513,2.670353755551324,-0.7648412013241046,0.9266691428679628
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.4922565104551513,2.7488935718910685,-0.7637695478479308,0.9014272636276601
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.4922565104551513,2.827433388230814,-0.7574755582722663,0.8681955966177601
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.4922565104551513,2.905973204570559,-0.7456599337982532,0.8276053518363555
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.4922565104551513,2.9845130209103035,-0.7279714616488261,0.780314163595426
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.4922565104551513,3.063052837250048,-0.7040196221776046,0.7269920048908526
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.4922565104551513,3.141592653589793,-0.6733892977458724,0.6683077391575893
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.5707963267948966,-3.141592653589793,-0.6942383233048471,0.5693488072925253
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.5707963267948966,-3.0630528372500483,-0.6616415675777867,0.5086230483095003
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.5707963267948966,-2.9845130209103035,-0.6216453817372336,0.4440099548406842
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.5707963267948966,-2.9059732045705586,-0.5739078598995222,0.37609757081441064
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.5707963267948966,-2.827433388230814,-0.5181331070617055,0.30542727047979357
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.5707963267948966,-2.748893571891069,-0.454087596388113,0.2324874000671685
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.5707963267948966,-2.670353755551324,-0.3816158264048064,0.15770897079159552
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.5707963267948966,-2.5918139392115793,-0.3006548314899642,0.08146346166974583
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.5707963267948966,-2.5132741228718345,-0.21124712250860989,0.004062734366261478
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.5707963267948966,-2.4347343065320897,-0.113551668725838,-0.07423899370324927
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.5707963267948966,-2.356194490192345,-0.007852576426647495,-0.1532412261057512
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.5707963267948966,-2.2776546738526,0.10543482709390317,-0.23279147334594574
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.5707963267948966,-2.199114857512855,0.2257607346185202,-0.3127779544083389
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.5707963267948966,-2.1205750411731104,0.3524405885621986,-0.39312096174545763
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.5707963267948966,-2.0420352248333655,0.48465789078688437,-0.4737631725421838
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.5707963267948966,-1.9634954084936207,0.6214701100891726,-0.5546592166597668
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.5707963267948966,-1.8849555921538759,0.7618176294308496,-0.635764831150694
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.5707963267948966,-1.806415775814131,0.904535600525654,-0.7170259421499556
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.5707963267948966,-1.7278759594743862,1.048368501656992,-0.7983680170161569
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.5707963267948966,-1.6493361431346414,1.1919871273477585,-0.8796860227646834
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.5707963267948966,-1.5707963267948966,1.3340076773951814,-0.9608353112741062
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.5707963267948966,-1.4922565104551517,1.4730125593329992,-1.0416237278431661
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.5707963267948966,-1.413716694115407,1.6075724739172383,-1.1218052080244214
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.5707963267948966,-1.335176877775662,1.7362693188593168,-1.201075089050569
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.5707963267948966,-1.2566370614359172,1.857719422614712,-1.2790673175636083
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.5707963267948966,-1.1780972450961724,1.970596608173611,-1.3553536858682191
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.5707963267948966,-1.0995574287564276,2.0736545868070335,-1.4294451757950093
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.5707963267948966,-1.0210176124166828,2.165748193623374,-1.500795433804498
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.5707963267948966,-0.9424777960769379,2.2458530003214876,-1.5688063445763878
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.5707963267948966,-0.8639379797371931,2.313082875138673,-1.6328356144232772
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.5707963267948966,-0.7853981633974483,2.3667051048658747,-1.6922062218461873
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.5707963267948966,-0.7068583470577035,2.4061527478681404,-1.7462175417692514
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.5707963267948966,-0.6283185307179586,2.431033949011396,-1.7941579037326791
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.5707963267948966,-0.5497787143782138,2.441138015769445,-1.8353183037566927
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.5707963267948966,-0.47123889803846897,2.4364381279239455,-1.8690069557460487
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.5707963267948966,-0.39269908169872414,2.417090629414812,-1.8945643420515497
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.5707963267948966,-0.3141592653589793,2.3834309282155846,-1.9113784048227949
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.5707963267948966,-0.23561944901923448,2.3359661067363766,-1.918899510552874
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.5707963267948966,-0.15707963267948966,2.2753644193515177,-1.9166548199939615
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.5707963267948966,-0.07853981633974483,2.2024419234281742,-1.90426170445387
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.5707963267948966,0.0,2.118146554020256,-1.8814398671860404
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.5707963267948966,0.07853981633974483,2.023540008659813,-1.8480218547589824
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.5707963267948966,0.15707963267948966,1.9197778560818728,-1.803961677326345
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.5707963267948966,0.23561944901923448,1.8080883201309517,-1.7493412978124316
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.5707963267948966,0.3141592653589793,1.6897502166361402,-1.6843747972016323
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.5707963267948966,0.39269908169872414,1.5660705360907983,-1.6094100752452534
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.5707963267948966,0.47123889803846897,1.438362168197692,-1.5249280017234588
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.5707963267948966,0.5497787143782138,1.3079222556953,-1.4315389915788115
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.5707963267948966,0.6283185307179586,1.176011644610761,-1.3299770363671528
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.5707963267948966,0.7068583470577035,1.0438358667179979,-1.2210912831217084
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.5707963267948966,0.7853981633974483,0.9125280483152305,-1.1058353084779051
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.5707963267948966,0.8639379797371927,0.7831340885246769,-0.9852542893842942
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.5707963267948966,0.9424777960769379,0.6566003914335925,-0.8604703206327251
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.5707963267948966,1.0210176124166832,0.533764371008582,-0.732666172591917
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.5707963267948966,1.0995574287564276,0.41534787744952095,-0.6030678188756087
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.5707963267948966,1.178097245096172,0.3019536202482067,-0.47292609233735305
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.5707963267948966,1.2566370614359172,0.19406458849616293,-0.3434978480629092
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.5707963267948966,1.3351768777756625,0.09204639479165455,-0.21602702343617153
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.5707963267948966,1.413716694115407,-0.003847602742892642,-0.09172598760928996
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.5707963267948966,1.4922565104551513,-0.09346861353702507,0.02824243424165207
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.5707963267948966,1.5707963267948966,-0.17676243787453672,0.14278189247740714
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.5707963267948966,1.6493361431346418,-0.2537575301789723,0.25087805560243415
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.5707963267948966,1.7278759594743862,-0.3245514780258225,0.3516124518198671
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.5707963267948966,1.8064157758141306,-0.3892963088546918,0.44417433735837664
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.5707963267948966,1.8849555921538759,-0.44818306195309254,0.5278703655952328
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.5707963267948966,1.9634954084936211,-0.5014260776402419,0.6021318823560887
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.5707963267948966,2.0420352248333655,-0.5492474583638655,0.6665197280366576
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.5707963267948966,2.12057504117311,-0.5918621475926554,0.7207264850233486
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.5707963267948966,2.199114857512855,-0.629464052187585,0.7645761678870648
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.5707963267948966,2.2776546738526005,-0.6622136028947785,0.7980214125580203
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.5707963267948966,2.356194490192345,-0.6902271065184031,0.8211382777396284
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.5707963267948966,2.434734306532089,-0.7135681932506646,0.8341188258092774
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.5707963267948966,2.5132741228718345,-0.7322416048274547,0.8372617000835292
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.5707963267948966,2.5918139392115798,-0.7461895051041725,0.830960959403854
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.5707963267948966,2.670353755551324,-0.755290425924297,0.8156934684736269
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.5707963267948966,2.7488935718910685,-0.7593608895161365,0.7920051723584556
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.5707963267948966,2.827433388230814,-0.758159675906543,0.760496605346184
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.5707963267948966,2.905973204570559,-0.7513946318176314,0.7218079974487859
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.5707963267948966,2.9845130209103035,-0.7387318480295622,0.6766043459291944
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.5707963267948966,3.063052837250048,-0.7198069670028531,0.6255608142866871
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.5707963267948966,3.141592653589793,-0.6942383233048471,0.5693488072925252
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.6493361431346418,-3.141592653589793,-0.7094814981827016,0.47596428436351723
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.6493361431346418,-3.0630528372500483,-0.6819867536931479,0.4185933523988724
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.6493361431346418,-2.9845130209103035,-0.6472278322214051,0.357500231569556
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.6493361431346418,-2.9059732045705586,-0.604904878135599,0.2932520948787751
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.6493361431346418,-2.827433388230814,-0.554764022371254,0.22636669613143612
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.6493361431346418,-2.748893571891069,-0.49661162380521295,0.15730618256334106
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.6493361431346418,-2.670353755551324,-0.4303278431355346,0.08647301988690148
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.6493361431346418,-2.5918139392115793,-0.35587916074276493,0.01420808505671367
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.6493361431346418,-2.5132741228718345,-0.273329471317433,-0.059209075622535634
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.6493361431346418,-2.4347343065320897,-0.1828494187537908,-0.13355788274146974
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.6493361431346418,-2.356194490192345,-0.08472367420110771,-0.208672369599755
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.6493361431346418,-2.2776546738526,0.020644092714494633,-0.28443500513403486
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.6493361431346418,-2.199114857512855,0.13272874577105487,-0.36076890933936623
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.6493361431346418,-2.1205750411731104,0.25088385440618066,-0.43762871870331854
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.6493361431346418,-2.0420352248333655,0.37434458076475186,-0.5149903945649386
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.6493361431346418,-1.9634954084936207,0.5022332907858582,-0.5928402950721414
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.6493361431346418,-1.8849555921538759,0.6335678326819323,-0.6711638508465372
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.6493361431346418,-1.806415775814131,0.767272361161327,-0.7499341950877074
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.6493361431346418,-1.7278759594743862,0.9021905232325169,-0.8291011003924562
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.6493361431346418,-1.6493361431346414,1.0371007629418887,-0.9085805669881442
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.6493361431346418,-1.5707963267948966,1.1707334493799364,-0.9882453905694077
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.6493361431346418,-1.4922565104551517,1.301789486053209,-1.0679170128939555
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.6493361431346418,-1.413716694115407,1.4289600214084255,-1.1473589253576002
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.6493361431346418,-1.335176877775662,1.550946850865366,-1.2262718557506558
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.6493361431346418,-1.2566370614359172,1.6664830809054663,-1.304290922293572
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.6493361431346418,-1.1780972450961724,1.7743536160783624,-1.3809848880080118
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.6493361431346418,-1.0995574287564276,1.8734150304873836,-1.4558575937733274
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.6493361431346418,-1.0210176124166828,1.9626143964025606,-1.5283515914130539
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.6493361431346418,-0.9424777960769379,2.0410066638781057,-1.5978539402759706
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.6493361431346418,-0.8639379797371931,2.107770216125345,-1.6637040734695687
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.6493361431346418,-0.7853981633974483,2.1622202651810847,-1.725203584606274
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.6493361431346418,-0.7068583470577035,2.2038198001672495,-1.7816277340230415
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.6493361431346418,-0.6283185307179586,2.2321878550179894,-1.832238426239025
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.6493361431346418,-0.5497787143782138,2.247104922646185,-1.876298369116355
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.6493361431346418,-0.47123889803846897,2.248515406689304,-1.9130860908335172
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.6493361431346418,-0.39269908169872414,2.2365270686722347,-1.9419114642480004
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.6493361431346418,-0.3141592653589793,2.21140749604836,-1.9621313702013365
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.6493361431346418,-0.23561944901923448,2.1735776835037015,-1.9731651222833682
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.6493361431346418,-0.15707963267948966,2.1236028845244688,-1.9745092757805645
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.6493361431346418,-0.07853981633974483,2.062180950984277,-1.9657514530154079
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.6493361431346418,0.0,1.9901284339477592,-1.9465828358417132
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.6493361431346418,0.07853981633974483,1.9083647676865199,-1.9168090032722411
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.6493361431346418,0.15707963267948966,1.8178948998988749,-1.8763588274446366
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.6493361431346418,0.23561944901923448,1.7197907633452802,-1.8252911835461592
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.6493361431346418,0.3141592653589793,1.6151720068007478,-1.7637992779056224
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.6493361431346418,0.39269908169872414,1.5051864158611146,-1.6922124520585593
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.6493361431346418,0.47123889803846897,1.3909904564451785,-1.6109953779100417
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.6493361431346418,0.5497787143782138,1.2737303657856271,-1.5207446187773321
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.6493361431346418,0.6283185307179586,1.1545241975274323,-1.4221825916509765
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.6493361431346418,0.7068583470577035,1.0344451997295923,-1.3161490260033055
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.6493361431346418,0.7853981633974483,0.9145068678063064,-1.203590072445315
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.6493361431346418,0.8639379797371927,0.7956499696765913,-1.0855452690815688
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.6493361431346418,0.9424777960769379,0.678731788740756,-0.9631326232154396
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.6493361431346418,1.0210176124166832,0.5645177730591411,-0.8375321099056248
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.6493361431346418,1.0995574287564276,0.4536757176986168,-0.7099679257053466
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.6493361431346418,1.178097245096172,0.3467725431611499,-0.5816898648345601
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.6493361431346418,1.2566370614359172,0.24427366770370096,-0.45395420534127506
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.6493361431346418,1.3351768777756625,0.14654490681011034,-0.3280045040088404
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.6493361431346418,1.413716694115407,0.053856770677213284,-0.20505270059134706
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.6493361431346418,1.4922565104551513,-0.03360902813339828,-0.0862609243667184
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.6493361431346418,1.5707963267948966,-0.11575109830622021,0.027275620826546776
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.6493361431346418,1.6493361431346418,-0.1925382132078075,0.13454434254626613
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.6493361431346418,1.7278759594743862,-0.263997802247123,0.2346292000116229
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.6493361431346418,1.8064157758141306,-0.3302034492362731,0.32672262319698187
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.6493361431346418,1.8849555921538759,-0.39126177849618626,0.4101351828466996
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.6493361431346418,1.9634954084936211,-0.4472991212954893,0.48430283628217274
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.6493361431346418,2.0420352248333655,-0.49844835695825385,0.5487916305754106
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.6493361431346418,2.12057504117311,-0.5448363146066488,0.603299803912615
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.6493361431346418,2.199114857512855,-0.5865721032493304,0.6476572863284252
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.6493361431346418,2.2776546738526005,-0.6237367102623725,0.6818226609932864
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.6493361431346418,2.356194490192345,-0.656374171947508,0.7058777054302862
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.6493361431346418,2.434734306532089,-0.6844845757195599,0.720019687017587
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.6493361431346418,2.5132741228718345,-0.7080191026910263,0.7245516375727734
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.6493361431346418,2.5918139392115798,-0.7268772632727335,0.7198708765042405
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.6493361431346418,2.670353755551324,-0.7409064183138975,0.7064560898827446
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.6493361431346418,2.7488935718910685,-0.7499036157804685,0.6848533029336441
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.6493361431346418,2.827433388230814,-0.7536197095952202,0.6556611051680912
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.6493361431346418,2.905973204570559,-0.7517656646363657,0.6195155001588579
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.6493361431346418,2.9845130209103035,-0.7440208915954254,0.5770747555433098
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.6493361431346418,3.063052837250048,-0.7300433989539932,0.5290046231492119
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.6493361431346418,3.141592653589793,-0.7094814981827016,0.475964284363517
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.7278759594743862,-3.141592653589793,-0.7187529383293497,0.38867454969394366
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.7278759594743862,-3.0630528372500483,-0.6963149245193754,0.33527327335539137
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.7278759594743862,-2.9845130209103035,-0.6667649781614873,0.2782950770285201
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.7278759594743862,-2.9059732045705586,-0.6298427748622855,0.21827349817019137
equilibrium_dt2p5e-4,oscillatory,-5.963038880424105,5.2927441071235695,2.0,1.7278759594743862,-2.827433388230814,-0.5853345594274268,0.1556909210339572
