case,mode,lambda_real,lambda_imag,I_equal,theta1,theta3,phi_real,phi_imag
equilibrium_dt1e-3,oscillatory,-5.059998360061554,5.830968563564211,1.0,-3.0630528372500483,-0.5497787143782138,-0.04369074205457446,-0.07881240004252976
equilibrium_dt1e-3,oscillatory,-5.059998360061554,5.830968563564211,1.0,-3.0630528372500483,-0.47123889803846897,-0.04881627213614326,-0.0809554260486478
equilibrium_dt1e-3,oscillatory,-5.059998360061554,5.830968563564211,1.0,-3.0630528372500483,-0.39269908169872414,-0.054550513435756565,-0.08466657205418182
equilibrium_dt1e-3,oscillatory,-5.059998360061554,5.830968563564211,1.0,-3.0630528372500483,-0.3141592653589793,-0.060383266348963516,-0.08994971417781183
equilibrium_dt1e-3,oscillatory,-5.059998360061554,5.830968563564211,1.0,-3.0630528372500483,-0.23561944901923448,-0.0658118193656646,-0.09676758761233695
equilibrium_dt1e-3,oscillatory,-5.059998360061554,5.830968563564211,1.0,-3.0630528372500483,-0.15707963267948966,-0.0703555414037702,-0.10504213191901757
equilibrium_dt1e-3,oscillatory,-5.059998360061554,5.830968563564211,1.0,-3.0630528372500483,-0.07853981633974483,-0.07356985567822849,-0.11465585937537215
equilibrium_dt1e-3,oscillatory,-5.059998360061554,5.830968563564211,1.0,-3.0630528372500483,0.0,-0.07505923783390511,-0.12545421609728324
equilibrium_dt1e-3,oscillatory,-5.059998360061554,5.830968563564211,1.0,-3.0630528372500483,0.07853981633974483,-0.0744889056389535,-0.13724888107556454
equilibrium_dt1e-3,oscillatory,-5.059998360061554,5.830968563564211,1.0,-3.0630528372500483,0.15707963267948966,-0.0715949003737042,-0.14982192501707658
equilibrium_dt1e-3,oscillatory,-5.059998360061554,5.830968563564211,1.0,-3.0630528372500483,0.23561944901923448,-0.06619230034632895,-0.1629307295344723
equilibrium_dt1e-3,oscillatory,-5.059998360061554,5.830968563564211,1.0,-3.0630528372500483,0.3141592653589793,-0.05818135372402189,-0.1763135483134085
equilibrium_dt1e-3,oscillatory,-5.059998360061554,5.830968563564211,1.0,-3.0630528372500483,0.39269908169872414,-0.04755136993123332,-0.18969557586851082
equilibrium_dt1e-3,oscillatory,-5.059998360061554,5.830968563564211,1.0,-3.0630528372500483,0.47123889803846897,-0.034382264947479535,-0.2027953767752353
equilibrium_dt1e-3,oscillatory,-5.059998360061554,5.830968563564211,1.0,-3.0630528372500483,0.5497787143782138,-0.018843714550030755,-0.21533151914873572
equilibrium_dt1e-3,oscillatory,-5.059998360061554,5.830968563564211,1.0,-3.0630528372500483,0.6283185307179586,-0.0011919294398925473,-0.22702925085884074
equilibrium_dt1e-3,oscillatory,-5.059998360061554,5.830968563564211,1.0,-3.0630528372500483,0.7068583470577035,0.018235874218073822,-0.23762705565392994
equilibrium_dt1e-3,oscillatory,-5.059998360061554,5.830968563564211,1.0,-3.0630528372500483,0.7853981633974483,0.039029177491831435,-0.2468829290498813
equilibrium_dt1e-3,oscillatory,-5.059998360061554,5.830968563564211,1.0,-3.0630528372500483,0.8639379797371927,0.060713848653135116,-0.25458022045895545
equilibrium_dt1e-3,oscillatory,-5.059998360061554,5.830968563564211,1.0,-3.0630528372500483,0.9424777960769379,0.08276358440291409,-0.2605328984262866
equilibrium_dt1e-3,oscillatory,-5.059998360061554,5.830968563564211,1.0,-3.0630528372500483,1.0210176124166832,0.10461282206954137,-0.26459010975437436
equilibrium_dt1e-3,oscillatory,-5.059998360061554,5.830968563564211,1.0,-3.0630528372500483,1.0995574287564276,0.12567080512945605,-0.2666399203878973
equilibrium_dt1e-3,oscillatory,-5.059998360061554,5.830968563564211,1.0,-3.0630528372500483,1.178097245096172,0.14533645485028812,-0.26661214578321646
equilibrium_dt1e-3,oscillatory,-5.059998360061554,5.830968563564211,1.0,-3.0630528372500483,1.2566370614359172,0.16301367986200754,-0.2644802006121205
equilibrium_dt1e-3,oscillatory,-5.059998360061554,5.830968563564211,1.0,-3.0630528372500483,1.3351768777756625,0.17812674354533986,-0.2602619215047183
equilibrium_dt1e-3,oscillatory,-5.059998360061554,5.830968563564211,1.0,-3.0630528372500483,1.413716694115407,0.1901353065895086,-0.25401934153627004
equilibrium_dt1e-3,oscillatory,-5.059998360061554,5.830968563564211,1.0,-3.0630528372500483,1.4922565104551513,0.19854876898234963,-0.24585742069341499
equilibrium_dt1e-3,oscillatory,-5.059998360061554,5.830968563564211,1.0,-3.0630528372500483,1.5707963267948966,0.2029395518916859,-0.23592176198972414
equilibrium_dt1e-3,oscillatory,-5.059998360061554,5.830968563564211,1.0,-3.0630528372500483,1.6493361431346418,0.20295498498521025,-0.22439536761422496
