case,replicate,reference_real,reference_imag,matched,distance,mu_real,mu_imag,lambda_real,lambda_imag,gram_kept,trivial_error
driven_dt1e-3,357,-5.5195170492573435,5.037333497460582,1,0.32845827935007865,0.7398222617360928,0.17764773813938234,-5.466329595600557,4.7132101628376,516,5.218048215738236e-15
driven_dt1e-3,358,-5.5195170492573435,5.037333497460582,1,0.13108841257226736,0.7328343751577179,0.19363627332156755,-5.541834214158198,5.166508247553257,517,2.027933376780311e-12
driven_dt1e-3,359,-5.5195170492573435,5.037333497460582,1,0.2367717038700794,0.7417721396541911,0.1949576492643343,-5.3062978436783155,5.14028207746919,516,4.706235401386039e-13
driven_dt1e-3,360,-5.5195170492573435,5.037333497460582,1,0.5349534840621922,0.744360025533457,0.20727005498345427,-5.15783354185488,5.431491169697633,517,1.2656542480726785e-13
driven_dt1e-3,361,-5.5195170492573435,5.037333497460582,1,0.7004760279640888,0.7215135578958768,0.16651903669298213,-6.0091372208732245,4.536395623768462,517,2.7489122089718876e-13
driven_dt1e-3,362,-5.5195170492573435,5.037333497460582,1,0.2986288750614481,0.7434181389216712,0.18157826985407177,-5.350479681248304,4.791151505355062,517,6.006306563222097e-13
driven_dt1e-3,363,-5.5195170492573435,5.037333497460582,1,0.29556595393345453,0.7417379993812643,0.19807266207231758,-5.286365691608812,5.21899163119326,517,6.710187960834446e-13
driven_dt1e-3,364,-5.5195170492573435,5.037333497460582,1,0.28268133872124557,0.7387886451221858,0.17910834470066753,-5.483744024559609,4.756924813634259,517,7.527312106958561e-14
driven_dt1e-3,365,-5.5195170492573435,5.037333497460582,1,0.354268625600915,0.7455518521257456,0.1808053746259249,-5.30113532459545,4.7583788749520854,517,4.440892098500626e-16
driven_dt1e-3,366,-5.5195170492573435,5.037333497460582,1,0.3539134729426849,0.746959656981228,0.19525537007718943,-5.173914840921378,5.113582169079544,517,1.035838081975271e-13
driven_dt1e-3,367,-5.5195170492573435,5.037333497460582,1,0.5475138553042247,0.721755369389586,0.17331029972171927,-5.960798668158206,4.713231731698145,516,4.769518113789672e-13
driven_dt1e-3,368,-5.5195170492573435,5.037333497460582,1,0.4303304481211986,0.7200764328816207,0.19564616309093577,-5.855716373053284,5.305949039191406,517,9.43689570931383e-14
driven_dt1e-3,369,-5.5195170492573435,5.037333497460582,1,0.28704802695137344,0.7326517899177247,0.19977278671635953,-5.504542133473064,5.323990647509086,517,9.792167077193881e-14
