case,source,sector,angle,bin,theta,density
driven,direct_trajectory,low,theta1,41,0.4799655442984405,0.1131976718648414
driven,direct_trajectory,low,theta1,42,0.5672320068981569,0.11757536381942484
driven,direct_trajectory,low,theta1,43,0.6544984694978735,0.11770411946514789
driven,direct_trajectory,low,theta1,44,0.7417649320975901,0.12082644387393165
driven,direct_trajectory,low,theta1,45,0.8290313946973065,0.1207191475024958
driven,direct_trajectory,low,theta1,46,0.9162978572970228,0.1266740961171865
driven,direct_trajectory,low,theta1,47,1.0035643198967392,0.12960328705738572
driven,direct_trajectory,low,theta1,48,1.0908307824964556,0.13085865460318538
driven,direct_trajectory,low,theta1,49,1.178097245096172,0.1369638181378863
driven,direct_trajectory,low,theta1,50,1.2653637076958888,0.13941017540662412
driven,direct_trajectory,low,theta1,51,1.3526301702956056,0.1441526750240895
driven,direct_trajectory,low,theta1,52,1.439896632895322,0.1466955990271196
driven,direct_trajectory,low,theta1,53,1.5271630954950384,0.14990376053305207
driven,direct_trajectory,low,theta1,54,1.6144295580947547,0.15427072285049193
driven,direct_trajectory,low,theta1,55,1.7016960206944711,0.15851965915935232
driven,direct_trajectory,low,theta1,56,1.7889624832941875,0.16510765636551464
driven,direct_trajectory,low,theta1,57,1.8762289458939039,0.17189951667740513
driven,direct_trajectory,low,theta1,58,1.9634954084936203,0.17496819290047097
driven,direct_trajectory,low,theta1,59,2.050761871093337,0.18469997378970426
driven,direct_trajectory,low,theta1,60,2.138028333693054,0.19002187381292335
driven,direct_trajectory,low,theta1,61,2.2252947962927703,0.19752189017629054
driven,direct_trajectory,low,theta1,62,2.3125612588924866,0.20537598456539613
driven,direct_trajectory,low,theta1,63,2.399827721492203,0.2139060460945477
driven,direct_trajectory,low,theta1,64,2.4870941840919194,0.21886313845488484
driven,direct_trajectory,low,theta1,65,2.574360646691636,0.22318718222375034
driven,direct_trajectory,low,theta1,66,2.661627109291352,0.2265562882868366
driven,direct_trajectory,low,theta1,67,2.7488935718910685,0.23560137239888032
driven,direct_trajectory,low,theta1,68,2.8361600344907854,0.2387451560819513
driven,direct_trajectory,low,theta1,69,2.923426497090502,0.24083743532495072
driven,direct_trajectory,low,theta1,70,3.0106929596902186,0.24142756536784798
driven,direct_trajectory,low,theta1,71,3.097959422289935,0.24557993494241612
driven,direct_trajectory,low,theta3,0,-3.097959422289935,0.24114859480211473
driven,direct_trajectory,low,theta3,1,-3.0106929596902186,0.23920653047912552
driven,direct_trajectory,low,theta3,2,-2.923426497090502,0.23738249216471574
driven,direct_trajectory,low,theta3,3,-2.8361600344907854,0.23437819376451144
driven,direct_trajectory,low,theta3,4,-2.748893571891069,0.22952839777561015
driven,direct_trajectory,low,theta3,5,-2.6616271092913526,0.22279018564943762
driven,direct_trajectory,low,theta3,6,-2.574360646691636,0.2167601295747418
driven,direct_trajectory,low,theta3,7,-2.4870941840919194,0.21167428156868162
driven,direct_trajectory,low,theta3,8,-2.399827721492203,0.20333735350811463
driven,direct_trajectory,low,theta3,9,-2.3125612588924866,0.20125580390225878
driven,direct_trajectory,low,theta3,10,-2.2252947962927703,0.19227509761307657
driven,direct_trajectory,low,theta3,11,-2.138028333693054,0.1868673604927088
driven,direct_trajectory,low,theta3,12,-2.0507618710933375,0.18184589030951015
driven,direct_trajectory,low,theta3,13,-1.9634954084936207,0.1741956590261327
driven,direct_trajectory,low,theta3,14,-1.8762289458939043,0.16961410396582113
driven,direct_trajectory,low,theta3,15,-1.7889624832941877,0.16501108963122235
driven,direct_trajectory,low,theta3,16,-1.7016960206944713,0.15675999866780407
driven,direct_trajectory,low,theta3,17,-1.6144295580947547,0.15538660511342495
driven,direct_trajectory,low,theta3,18,-1.5271630954950384,0.14965697887874957
driven,direct_trajectory,low,theta3,19,-1.439896632895322,0.14762907745861165
driven,direct_trajectory,low,theta3,20,-1.3526301702956054,0.14082648750957757
driven,direct_trajectory,low,theta3,21,-1.2653637076958888,0.13476424252345098
driven,direct_trajectory,low,theta3,22,-1.1780972450961724,0.13459256832915362
driven,direct_trajectory,low,theta3,23,-1.090830782496456,0.1288629420944782
driven,direct_trajectory,low,theta3,24,-1.0035643198967397,0.12680285176290954
driven,direct_trajectory,low,theta3,25,-0.9162978572970231,0.12271486001120295
driven,direct_trajectory,low,theta3,26,-0.8290313946973065,0.12016120637102927
driven,direct_trajectory,low,theta3,27,-0.7417649320975901,0.1176933898280043
driven,direct_trajectory,low,theta3,28,-0.6544984694978737,0.1168779374050917
driven,direct_trajectory,low,theta3,29,-0.5672320068981571,0.1149895212678204
driven,direct_trajectory,low,theta3,30,-0.4799655442984405,0.11194230431904174
driven,direct_trajectory,low,theta3,31,-0.39269908169872414,0.11184573758474946
driven,direct_trajectory,low,theta3,32,-0.30543261909900776,0.11038650693322165
driven,direct_trajectory,low,theta3,33,-0.21816615649929139,0.11112685189612914
driven,direct_trajectory,low,theta3,34,-0.1308996938995748,0.11039723657036524
driven,direct_trajectory,low,theta3,35,-0.04363323129985819,0.10724272325015069
driven,direct_trajectory,low,theta3,36,0.04363323129985819,0.10812255349592481
driven,direct_trajectory,low,theta3,37,0.13089969389957457,0.10914186902456557
driven,direct_trajectory,low,theta3,38,0.21816615649929116,0.1105796404018062
driven,direct_trajectory,low,theta3,39,0.30543261909900776,0.1091204097502784
driven,direct_trajectory,low,theta3,40,0.39269908169872414,0.11155603738187261
driven,direct_trajectory,low,theta3,41,0.4799655442984405,0.11492514344495888
driven,direct_trajectory,low,theta3,42,0.5672320068981569,0.11263973073337488
driven,direct_trajectory,low,theta3,43,0.6544984694978735,0.1146783617906564
driven,direct_trajectory,low,theta3,44,0.7417649320975901,0.11782214547372734
driven,direct_trajectory,low,theta3,45,0.8290313946973065,0.11912043156810136
driven,direct_trajectory,low,theta3,46,0.9162978572970228,0.12103030697965982
driven,direct_trajectory,low,theta3,47,1.0035643198967392,0.12459254651133066
driven,direct_trajectory,low,theta3,48,1.0908307824964556,0.12664190720575574
driven,direct_trajectory,low,theta3,49,1.178097245096172,0.12821916386586302
driven,direct_trajectory,low,theta3,50,1.2653637076958888,0.1326290447318772
driven,direct_trajectory,low,theta3,51,1.3526301702956056,0.1340990050205486
driven,direct_trajectory,low,theta3,52,1.439896632895322,0.13593377297210196
driven,direct_trajectory,low,theta3,53,1.5271630954950384,0.1403865723866905
driven,direct_trajectory,low,theta3,54,1.6144295580947547,0.14407756756408438
driven,direct_trajectory,low,theta3,55,1.7016960206944711,0.14650246555853502
driven,direct_trajectory,low,theta3,56,1.7889624832941875,0.15208187687320018
driven,direct_trajectory,low,theta3,57,1.8762289458939039,0.15438874885907136
driven,direct_trajectory,low,theta3,58,1.9634954084936203,0.1625218138139102
driven,direct_trajectory,low,theta3,59,2.050761871093337,0.16971067070011342
driven,direct_trajectory,low,theta3,60,2.138028333693054,0.17611626407483477
driven,direct_trajectory,low,theta3,61,2.2252947962927703,0.18075146732086428
driven,direct_trajectory,low,theta3,62,2.3125612588924866,0.18665276774983705
driven,direct_trajectory,low,theta3,63,2.399827721492203,0.19647038573621906
driven,direct_trajectory,low,theta3,64,2.4870941840919194,0.20470001742535016
driven,direct_trajectory,low,theta3,65,2.574360646691636,0.20904552046850286
driven,direct_trajectory,low,theta3,66,2.661627109291352,0.21524725073749607
driven,direct_trajectory,low,theta3,67,2.7488935718910685,0.22090176951216633
driven,direct_trajectory,low,theta3,68,2.8361600344907854,0.22914213083844104
driven,direct_trajectory,low,theta3,69,2.923426497090502,0.2315348399214609
driven,direct_trajectory,low,theta3,70,3.0106929596902186,0.23447476049880372
driven,direct_trajectory,low,theta3,71,3.097959422289935,0.23566575022174185
driven,direct_trajectory,middle,theta1,0,-3.097959422289935,0.24812531773993754
driven,direct_trajectory,middle,theta1,1,-3.0106929596902186,0.24311191943692242
driven,direct_trajectory,middle,theta1,2,-2.923426497090502,0.2409679607673825
driven,direct_trajectory,middle,theta1,3,-2.8361600344907854,0.23349658964625847
driven,direct_trajectory,middle,theta1,4,-2.748893571891069,0.22811503682423145
driven,direct_trajectory,middle,theta1,5,-2.6616271092913526,0.2166914186607737
driven,direct_trajectory,middle,theta1,6,-2.574360646691636,0.20731430650005864
driven,direct_trajectory,middle,theta1,7,-2.4870941840919194,0.19701680804181382
driven,direct_trajectory,middle,theta1,8,-2.399827721492203,0.18554987758200173
driven,direct_trajectory,middle,theta1,9,-2.3125612588924866,0.1720797534158013
driven,direct_trajectory,middle,theta1,10,-2.2252947962927703,0.1656587054812701
driven,direct_trajectory,middle,theta1,11,-2.138028333693054,0.15839306776782922
driven,direct_trajectory,middle,theta1,12,-2.0507618710933375,0.15296820264944785
driven,direct_trajectory,middle,theta1,13,-1.9634954084936207,0.14468472597167992
driven,direct_trajectory,middle,theta1,14,-1.8762289458939043,0.14206433204224223
driven,direct_trajectory,middle,theta1,15,-1.7889624832941877,0.13836113070394596
driven,direct_trajectory,middle,theta1,16,-1.7016960206944713,0.13382416766082864
driven,direct_trajectory,middle,theta1,17,-1.6144295580947547,0.129633702988546
driven,direct_trajectory,middle,theta1,18,-1.5271630954950384,0.12817191298658698
driven,direct_trajectory,middle,theta1,19,-1.439896632895322,0.12586553320571825
driven,direct_trajectory,middle,theta1,20,-1.3526301702956054,0.1207438541618173
driven,direct_trajectory,middle,theta1,21,-1.2653637076958888,0.11967187482704733
driven,direct_trajectory,middle,theta1,22,-1.1780972450961724,0.11746294771297588
driven,direct_trajectory,middle,theta1,23,-1.090830782496456,0.11623937534096572
driven,direct_trajectory,middle,theta1,24,-1.0035643198967397,0.11290432852168138
driven,direct_trajectory,middle,theta1,25,-0.9162978572970231,0.1131858584479846
driven,direct_trajectory,middle,theta1,26,-0.8290313946973065,0.10990495199914319
driven,direct_trajectory,middle,theta1,27,-0.7417649320975901,0.11001323274002904
driven,direct_trajectory,middle,theta1,28,-0.6544984694978737,0.11068457333352134
driven,direct_trajectory,middle,theta1,29,-0.5672320068981571,0.10776099332960325
driven,direct_trajectory,middle,theta1,30,-0.4799655442984405,0.10821577244132384
driven,direct_trajectory,middle,theta1,31,-0.39269908169872414,0.10572531540094916
driven,direct_trajectory,middle,theta1,32,-0.30543261909900776,0.10836736547856403
driven,direct_trajectory,middle,theta1,33,-0.21816615649929139,0.10448008688076182
driven,direct_trajectory,middle,theta1,34,-0.1308996938995748,0.10523805206696281
driven,direct_trajectory,middle,theta1,35,-0.04363323129985819,0.10724124577335113
driven,direct_trajectory,middle,theta1,36,0.04363323129985819,0.10766354066280598
driven,direct_trajectory,middle,theta1,37,0.13089969389957457,0.10399282354677547
driven,direct_trajectory,middle,theta1,38,0.21816615649929116,0.10638582792035288
driven,direct_trajectory,middle,theta1,39,0.30543261909900776,0.10900622184979059
driven,direct_trajectory,middle,theta1,40,0.39269908169872414,0.10878966036801888
driven,direct_trajectory,middle,theta1,41,0.4799655442984405,0.11220050370592331
driven,direct_trajectory,middle,theta1,42,0.5672320068981569,0.11155081926060818
driven,direct_trajectory,middle,theta1,43,0.6544984694978735,0.1143011500791089
driven,direct_trajectory,middle,theta1,44,0.7417649320975901,0.11672663867495206
driven,direct_trajectory,middle,theta1,45,0.8290313946973065,0.12016996623512227
driven,direct_trajectory,middle,theta1,46,0.9162978572970228,0.12093875949541184
driven,direct_trajectory,middle,theta1,47,1.0035643198967392,0.12614706313202148
driven,direct_trajectory,middle,theta1,48,1.0908307824964556,0.12934134498815422
driven,direct_trajectory,middle,theta1,49,1.178097245096172,0.13327193588231076
driven,direct_trajectory,middle,theta1,50,1.2653637076958888,0.1374299163323276
driven,direct_trajectory,middle,theta1,51,1.3526301702956056,0.14113311767062386
driven,direct_trajectory,middle,theta1,52,1.439896632895322,0.14426243108222508
driven,direct_trajectory,middle,theta1,53,1.5271630954950384,0.1503153244977444
driven,direct_trajectory,middle,theta1,54,1.6144295580947547,0.1554045193193796
driven,direct_trajectory,middle,theta1,55,1.7016960206944711,0.16245359555104877
driven,direct_trajectory,middle,theta1,56,1.7889624832941875,0.16928611030094626
driven,direct_trajectory,middle,theta1,57,1.8762289458939039,0.17760207120097996
driven,direct_trajectory,middle,theta1,58,1.9634954084936203,0.18622121817549403
driven,direct_trajectory,middle,theta1,59,2.050761871093337,0.1946238036682364
driven,direct_trajectory,middle,theta1,60,2.138028333693054,0.20148880264039964
driven,direct_trajectory,middle,theta1,61,2.2252947962927703,0.21227356443263082
driven,direct_trajectory,middle,theta1,62,2.3125612588924866,0.22215959607550942
driven,direct_trajectory,middle,theta1,63,2.399827721492203,0.22715133823034736
driven,direct_trajectory,middle,theta1,64,2.4870941840919194,0.2373838682440607
driven,direct_trajectory,middle,theta1,65,2.574360646691636,0.24135777143457157
driven,direct_trajectory,middle,theta1,66,2.661627109291352,0.2482985669253549
driven,direct_trajectory,middle,theta1,67,2.7488935718910685,0.2516011295223735
driven,direct_trajectory,middle,theta1,68,2.8361600344907854,0.2542215234518112
driven,direct_trajectory,middle,theta1,69,2.923426497090502,0.2546654744894432
driven,direct_trajectory,middle,theta1,70,3.0106929596902186,0.2510597258179442
driven,direct_trajectory,middle,theta1,71,3.097959422289935,0.24834187922170925
driven,direct_trajectory,middle,theta3,0,-3.097959422289935,0.2373838682440607
driven,direct_trajectory,middle,theta3,1,-3.0106929596902186,0.23665838728012545
driven,direct_trajectory,middle,theta3,2,-2.923426497090502,0.23675583994692273
driven,direct_trajectory,middle,theta3,3,-2.8361600344907854,0.23461188127738278
driven,direct_trajectory,middle,theta3,4,-2.748893571891069,0.23267365601552598
driven,direct_trajectory,middle,theta3,5,-2.6616271092913526,0.23045390082736594
driven,direct_trajectory,middle,theta3,6,-2.574360646691636,0.22460674081952975
driven,direct_trajectory,middle,theta3,7,-2.4870941840919194,0.2196149986646918
driven,direct_trajectory,middle,theta3,8,-2.399827721492203,0.21323726302651494
driven,direct_trajectory,middle,theta3,9,-2.3125612588924866,0.2098155916145219
driven,direct_trajectory,middle,theta3,10,-2.2252947962927703,0.20074166552828723
driven,direct_trajectory,middle,theta3,11,-2.138028333693054,0.19683273078230784
driven,direct_trajectory,middle,theta3,12,-2.0507618710933375,0.19149449025663517
driven,direct_trajectory,middle,theta3,13,-1.9634954084936207,0.18351419965334764
driven,direct_trajectory,middle,theta3,14,-1.8762289458939043,0.1792046261660906
driven,direct_trajectory,middle,theta3,15,-1.7889624832941877,0.17452689815982164
driven,direct_trajectory,middle,theta3,16,-1.7016960206944713,0.16873387852242838
driven,direct_trajectory,middle,theta3,17,-1.6144295580947547,0.16145741273489891
driven,direct_trajectory,middle,theta3,18,-1.5271630954950384,0.1582306466565004
driven,direct_trajectory,middle,theta3,19,-1.439896632895322,0.1516688337588176
driven,direct_trajectory,middle,theta3,20,-1.3526301702956054,0.14782486745736972
driven,direct_trajectory,middle,theta3,21,-1.2653637076958888,0.14094904041111792
driven,direct_trajectory,middle,theta3,22,-1.1780972450961724,0.13738660403597328
driven,direct_trajectory,middle,theta3,23,-1.090830782496456,0.13367257462358842
driven,direct_trajectory,middle,theta3,24,-1.0035643198967397,0.13021841898932965
driven,direct_trajectory,middle,theta3,25,-0.9162978572970231,0.13224326884389515
driven,direct_trajectory,middle,theta3,26,-0.8290313946973065,0.12743560394856315
driven,direct_trajectory,middle,theta3,27,-0.7417649320975901,0.12241137757145948
driven,direct_trajectory,middle,theta3,28,-0.6544984694978737,0.12180500542249868
driven,direct_trajectory,middle,theta3,29,-0.5672320068981571,0.11818842867691111
driven,direct_trajectory,middle,theta3,30,-0.4799655442984405,0.11620689111869996
driven,direct_trajectory,middle,theta3,31,-0.39269908169872414,0.11608778230372552
driven,direct_trajectory,middle,theta3,32,-0.30543261909900776,0.11439860274590617
driven,direct_trajectory,middle,theta3,33,-0.21816615649929139,0.114376946597729
driven,direct_trajectory,middle,theta3,34,-0.1308996938995748,0.11329413918887045
driven,direct_trajectory,middle,theta3,35,-0.04363323129985819,0.11111769629706476
driven,direct_trajectory,middle,theta3,36,0.04363323129985819,0.1115399911865196
driven,direct_trajectory,middle,theta3,37,0.13089969389957457,0.1119839422241516
driven,direct_trajectory,middle,theta3,38,0.21816615649929116,0.11078202600031861
driven,direct_trajectory,middle,theta3,39,0.30543261909900776,0.10986163970278884
driven,direct_trajectory,middle,theta3,40,0.39269908169872414,0.11155081926060818
driven,direct_trajectory,middle,theta3,41,0.4799655442984405,0.11117183666750768
driven,direct_trajectory,middle,theta3,42,0.5672320068981569,0.11097693133391315
driven,direct_trajectory,middle,theta3,43,0.6544984694978735,0.1155030663029419
driven,direct_trajectory,middle,theta3,44,0.7417649320975901,0.11643428067456026
driven,direct_trajectory,middle,theta3,45,0.8290313946973065,0.11636931223002875
driven,direct_trajectory,middle,theta3,46,0.9162978572970228,0.11718141778667265
driven,direct_trajectory,middle,theta3,47,1.0035643198967392,0.11892473771493493
driven,direct_trajectory,middle,theta3,48,1.0908307824964556,0.1220865353488019
driven,direct_trajectory,middle,theta3,49,1.178097245096172,0.12282284438682572
driven,direct_trajectory,middle,theta3,50,1.2653637076958888,0.12586553320571825
driven,direct_trajectory,middle,theta3,51,1.3526301702956056,0.1280744603197897
driven,direct_trajectory,middle,theta3,52,1.439896632895322,0.12992606098893783
driven,direct_trajectory,middle,theta3,53,1.5271630954950384,0.1307165103974046
driven,direct_trajectory,middle,theta3,54,1.6144295580947547,0.13608723514534302
driven,direct_trajectory,middle,theta3,55,1.7016960206944711,0.13865348870433777
driven,direct_trajectory,middle,theta3,56,1.7889624832941875,0.14426243108222508
driven,direct_trajectory,middle,theta3,57,1.8762289458939039,0.14800894471687567
driven,direct_trajectory,middle,theta3,58,1.9634954084936203,0.150456089460896
driven,direct_trajectory,middle,theta3,59,2.050761871093337,0.15901026799087858
driven,direct_trajectory,middle,theta3,60,2.138028333693054,0.1652905509622582
driven,direct_trajectory,middle,theta3,61,2.2252947962927703,0.16851731704065667
driven,direct_trajectory,middle,theta3,62,2.3125612588924866,0.17691990253339906
driven,direct_trajectory,middle,theta3,63,2.399827721492203,0.18364413654241069
driven,direct_trajectory,middle,theta3,64,2.4870941840919194,0.19095308655220591
driven,direct_trajectory,middle,theta3,65,2.574360646691636,0.200904086639616
driven,direct_trajectory,middle,theta3,66,2.661627109291352,0.20640474827661748
driven,direct_trajectory,middle,theta3,67,2.7488935718910685,0.21401688436089308
driven,direct_trajectory,middle,theta3,68,2.8361600344907854,0.222040487260535
driven,direct_trajectory,middle,theta3,69,2.923426497090502,0.22581948511745134
driven,direct_trajectory,middle,theta3,70,3.0106929596902186,0.22994498134520241
driven,direct_trajectory,middle,theta3,71,3.097959422289935,0.2366150749837711
driven,direct_trajectory,high,theta1,0,-3.097959422289935,0.24863378404619071
driven,direct_trajectory,high,theta1,1,-3.0106929596902186,0.2407713311241797
driven,direct_trajectory,high,theta1,2,-2.923426497090502,0.23311521329266346
driven,direct_trajectory,high,theta1,3,-2.8361600344907854,0.2219839781475512
driven,direct_trajectory,high,theta1,4,-2.748893571891069,0.21743374641506139
driven,direct_trajectory,high,theta1,5,-2.6616271092913526,0.20932151943613567
driven,direct_trajectory,high,theta1,6,-2.574360646691636,0.19593145803718598
driven,direct_trajectory,high,theta1,7,-2.4870941840919194,0.18607081265985725
driven,direct_trajectory,high,theta1,8,-2.399827721492203,0.17186627064053348
driven,direct_trajectory,high,theta1,9,-2.3125612588924866,0.16071331601221123
driven,direct_trajectory,high,theta1,10,-2.2252947962927703,0.1502662445882132
driven,direct_trajectory,high,theta1,11,-2.138028333693054,0.13925446660075577
driven,direct_trajectory,high,theta1,12,-2.0507618710933375,0.13348794380850737
driven,direct_trajectory,high,theta1,13,-1.9634954084936207,0.12700467807032978
driven,direct_trajectory,high,theta1,14,-1.8762289458939043,0.12344268282389385
driven,direct_trajectory,high,theta1,15,-1.7889624832941877,0.11929426153078859
driven,direct_trajectory,high,theta1,16,-1.7016960206944713,0.11726348985065592
driven,direct_trajectory,high,theta1,17,-1.6144295580947547,0.11420104271804943
driven,direct_trajectory,high,theta1,18,-1.5271630954950384,0.11156212550803744
driven,direct_trajectory,high,theta1,19,-1.439896632895322,0.10609967548072868
driven,direct_trajectory,high,theta1,20,-1.3526301702956054,0.10619741315517357
driven,direct_trajectory,high,theta1,21,-1.2653637076958888,0.1060888157391237
driven,direct_trajectory,high,theta1,22,-1.1780972450961724,0.10229876591898303
driven,direct_trajectory,high,theta1,23,-1.090830782496456,0.10048518907095011
driven,direct_trajectory,high,theta1,24,-1.0035643198967397,0.10063722545341994
driven,direct_trajectory,high,theta1,25,-0.9162978572970231,0.09851957584044735
driven,direct_trajectory,high,theta1,26,-0.8290313946973065,0.09879106938057204
driven,direct_trajectory,high,theta1,27,-0.7417649320975901,0.09499015981882639
driven,direct_trajectory,high,theta1,28,-0.6544984694978737,0.09667341976759947
driven,direct_trajectory,high,theta1,29,-0.5672320068981571,0.09799830824340795
driven,direct_trajectory,high,theta1,30,-0.4799655442984405,0.09564174431512565
driven,direct_trajectory,high,theta1,31,-0.39269908169872414,0.09609785346253512
driven,direct_trajectory,high,theta1,32,-0.30543261909900776,0.0973358640055037
driven,direct_trajectory,high,theta1,33,-0.21816615649929139,0.09634762751944984
driven,direct_trajectory,high,theta1,34,-0.1308996938995748,0.09785713160254311
driven,direct_trajectory,high,theta1,35,-0.04363323129985819,0.09845441739081742
driven,direct_trajectory,high,theta1,36,0.04363323129985819,0.09848699661563239
driven,direct_trajectory,high,theta1,37,0.13089969389957457,0.10057206700379001
driven,direct_trajectory,high,theta1,38,0.21816615649929116,0.10297206989849227
driven,direct_trajectory,high,theta1,39,0.30543261909900776,0.10462275062245037
driven,direct_trajectory,high,theta1,40,0.39269908169872414,0.10932501873740999
driven,direct_trajectory,high,theta1,41,0.4799655442984405,0.11146438783359255
driven,direct_trajectory,high,theta1,42,0.5672320068981569,0.10955307331111473
driven,direct_trajectory,high,theta1,43,0.6544984694978735,0.1130716295911307
driven,direct_trajectory,high,theta1,44,0.7417649320975901,0.11464629212385391
driven,direct_trajectory,high,theta1,45,0.8290313946973065,0.11604719879089731
driven,direct_trajectory,high,theta1,46,0.9162978572970228,0.12256304375388986
driven,direct_trajectory,high,theta1,47,1.0035643198967392,0.125060784323037
driven,direct_trajectory,high,theta1,48,1.0908307824964556,0.1323259514567737
driven,direct_trajectory,high,theta1,49,1.178097245096172,0.13621373895135924
driven,direct_trajectory,high,theta1,50,1.2653637076958888,0.13920016789273085
driven,direct_trajectory,high,theta1,51,1.3526301702956056,0.14842008851536528
driven,direct_trajectory,high,theta1,52,1.439896632895322,0.15609792583009152
driven,direct_trajectory,high,theta1,53,1.5271630954950384,0.16170155249826512
driven,direct_trajectory,high,theta1,54,1.6144295580947547,0.16974862102756091
driven,direct_trajectory,high,theta1,55,1.7016960206944711,0.17793686619772153
driven,direct_trajectory,high,theta1,56,1.7889624832941875,0.19193507312655053
driven,direct_trajectory,high,theta1,57,1.8762289458939039,0.20014503777992115
driven,direct_trajectory,high,theta1,58,1.9634954084936203,0.21389347065183542
driven,direct_trajectory,high,theta1,59,2.050761871093337,0.23032425970018164
driven,direct_trajectory,high,theta1,60,2.138028333693054,0.24263920668023756
driven,direct_trajectory,high,theta1,61,2.2252947962927703,0.252760485856086
driven,direct_trajectory,high,theta1,62,2.3125612588924866,0.26531434715145163
driven,direct_trajectory,high,theta1,63,2.399827721492203,0.26948448792776686
driven,direct_trajectory,high,theta1,64,2.4870941840919194,0.27133064400061474
driven,direct_trajectory,high,theta1,65,2.574360646691636,0.27316594033185765
driven,direct_trajectory,high,theta1,66,2.661627109291352,0.2706899192459205
driven,direct_trajectory,high,theta1,67,2.7488935718910685,0.26941932947813696
driven,direct_trajectory,high,theta1,68,2.8361600344907854,0.26688900968417484
driven,direct_trajectory,high,theta1,69,2.923426497090502,0.2639568794508282
driven,direct_trajectory,high,theta1,70,3.0106929596902186,0.2592220321110536
driven,direct_trajectory,high,theta1,71,3.097959422289935,0.25582293298869246
driven,direct_trajectory,high,theta3,0,-3.097959422289935,0.23686182414638418
driven,direct_trajectory,high,theta3,1,-3.0106929596902186,0.2372636345857687
driven,direct_trajectory,high,theta3,2,-2.923426497090502,0.23973965567170588
driven,direct_trajectory,high,theta3,3,-2.8361600344907854,0.23598218507638016
driven,direct_trajectory,high,theta3,4,-2.748893571891069,0.23540661877131583
driven,direct_trajectory,high,theta3,5,-2.6616271092913526,0.23619937990847992
driven,direct_trajectory,high,theta3,6,-2.574360646691636,0.23226815344747442
driven,direct_trajectory,high,theta3,7,-2.4870941840919194,0.2288038958754834
driven,direct_trajectory,high,theta3,8,-2.399827721492203,0.22409076801891878
driven,direct_trajectory,high,theta3,9,-2.3125612588924866,0.2211694975271771
driven,direct_trajectory,high,theta3,10,-2.2252947962927703,0.21997492595062848
driven,direct_trajectory,high,theta3,11,-2.138028333693054,0.21775953866321102
driven,direct_trajectory,high,theta3,12,-2.0507618710933375,0.21234052760232222
driven,direct_trajectory,high,theta3,13,-1.9634954084936207,0.20381563044240694
driven,direct_trajectory,high,theta3,14,-1.8762289458939043,0.19774503488521888
driven,direct_trajectory,high,theta3,15,-1.7889624832941877,0.18992602092962785
driven,direct_trajectory,high,theta3,16,-1.7016960206944713,0.18414863839577444
driven,direct_trajectory,high,theta3,17,-1.6144295580947547,0.17670971539635794
driven,direct_trajectory,high,theta3,18,-1.5271630954950384,0.17012871198373547
driven,direct_trajectory,high,theta3,19,-1.439896632895322,0.16410155539296736
driven,direct_trajectory,high,theta3,20,-1.3526301702956054,0.15888887942257332
driven,direct_trajectory,high,theta3,21,-1.2653637076958888,0.15328525275439972
driven,direct_trajectory,high,theta3,22,-1.1780972450961724,0.14810515600882065
driven,direct_trajectory,high,theta3,23,-1.090830782496456,0.14443456334633487
driven,direct_trajectory,high,theta3,24,-1.0035643198967397,0.1395042406576705
driven,direct_trajectory,high,theta3,25,-0.9162978572970231,0.13969971600656025
driven,direct_trajectory,high,theta3,26,-0.8290313946973065,0.13264088396331833
driven,direct_trajectory,high,theta3,27,-0.7417649320975901,0.1324997073224535
driven,direct_trajectory,high,theta3,28,-0.6544984694978737,0.1305015148671358
driven,direct_trajectory,high,theta3,29,-0.5672320068981571,0.12802549378119862
driven,direct_trajectory,high,theta3,30,-0.4799655442984405,0.1228019580691996
driven,direct_trajectory,high,theta3,31,-0.39269908169872414,0.12093408251314172
driven,direct_trajectory,high,theta3,32,-0.30543261909900776,0.12070602793943698
driven,direct_trajectory,high,theta3,33,-0.21816615649929139,0.11874041470893423
driven,direct_trajectory,high,theta3,34,-0.1308996938995748,0.11803453150461003
driven,direct_trajectory,high,theta3,35,-0.04363323129985819,0.11828430556152475
driven,direct_trajectory,high,theta3,36,0.04363323129985819,0.11694855734411128
driven,direct_trajectory,high,theta3,37,0.13089969389957457,0.11647072871349183
driven,direct_trajectory,high,theta3,38,0.21816615649929116,0.11472231031508882
driven,direct_trajectory,high,theta3,39,0.30543261909900776,0.11554765067706788
driven,direct_trajectory,high,theta3,40,0.39269908169872414,0.1130824893327357
driven,direct_trajectory,high,theta3,41,0.4799655442984405,0.11462457264064393
driven,direct_trajectory,high,theta3,42,0.5672320068981569,0.11379923227866488
driven,direct_trajectory,high,theta3,43,0.6544984694978735,0.11346258028891026
driven,direct_trajectory,high,theta3,44,0.7417649320975901,0.11522185842891826
driven,direct_trajectory,high,theta3,45,0.8290313946973065,0.11432049987570428
driven,direct_trajectory,high,theta3,46,0.9162978572970228,0.1136037569297751
driven,direct_trajectory,high,theta3,47,1.0035643198967392,0.11548249222743795
driven,direct_trajectory,high,theta3,48,1.0908307824964556,0.11592774163324245
driven,direct_trajectory,high,theta3,49,1.178097245096172,0.11225714897075664
driven,direct_trajectory,high,theta3,50,1.2653637076958888,0.11809968995423996
driven,direct_trajectory,high,theta3,51,1.3526301702956056,0.11613407672373721
