affinity,case,dt,tau,k,Q_center,count_plus,count_minus,log_ratio,log_ratio_se
weak,weak_dt5e4,0.0005,25,7,10.094558115387303,16466,12800,0.2518524779506628,0.011783726222738595
weak,weak_dt5e4,0.0005,25,8,11.536637846156918,16623,12068,0.3202299572565076,0.011959154857464547
weak,weak_dt5e4,0.0005,25,9,12.978717576926533,16534,11582,0.35596669802688574,0.012117025458830937
weak,weak_dt5e4,0.0005,25,10,14.420797307696148,16420,10948,0.40534331284584957,0.012338647576182533
weak,weak_dt5e4,0.0005,25,11,15.862877038465761,15981,10348,0.43460725227918906,0.012617897538811616
weak,weak_dt5e4,0.0005,25,12,17.304956769235375,15858,9923,0.46881880991810265,0.012799829273886894
weak,weak_dt5e4,0.0005,25,13,18.74703650000499,15532,9497,0.49192645260860546,0.013026112937157011
weak,weak_dt5e4,0.0005,25,14,20.189116230774605,15344,8994,0.5341668297925668,0.013279958163488096
weak,weak_dt5e4,0.0005,25,15,21.631195961544222,14777,8514,0.5513600505155363,0.01360611408451753
weak,weak_dt5e4,0.0005,25,16,23.073275692313835,14611,7753,0.6336948044531254,0.01405076206217942
weak,weak_dt5e4,0.0005,25,17,24.51535542308345,14279,7170,0.6888842718366293,0.014474216020816893
weak,weak_dt5e4,0.0005,25,18,25.957435153853066,13997,6755,0.7285600495263467,0.014814937422716598
weak,weak_dt5e4,0.0005,25,19,27.39951488462268,13359,6385,0.7382388255231724,0.015214235887768754
weak,weak_dt5e4,0.0005,25,20,28.841594615392296,12860,5790,0.7979894272245694,0.015826309403726674
weak,weak_dt5e4,0.0005,25,21,30.28367434616191,12395,5455,0.8207605462021197,0.0162479460070062
weak,weak_dt5e4,0.0005,25,22,31.725754076931523,11734,5031,0.8468718389944867,0.01685200495999882
weak,weak_dt5e4,0.0005,25,23,33.167833807701136,11231,4667,0.8781613450132205,0.017415788112311405
weak,weak_dt5e4,0.0005,25,24,34.60991353847075,10929,4252,0.9440303462148348,0.018074377522800823
weak,weak_dt5e4,0.0005,25,25,36.05199326924037,10514,3883,0.9960996516477261,0.018778820933017856
weak,weak_dt5e4,0.0005,25,26,37.49407300000998,9969,3565,1.0283162241743076,0.01951450416547314
weak,weak_dt5e4,0.0005,25,27,38.9361527307796,9345,3353,1.0249859734234346,0.02013080916209851
weak,weak_dt5e4,0.0005,25,28,40.37823246154921,8890,2891,1.1233245864916042,0.021409974580809687
weak,weak_dt5e4,0.0005,25,29,41.82031219231882,8637,2651,1.18111837299126,0.022203537720549654
weak,weak_dt5e4,0.0005,25,30,43.262391923088444,8014,2478,1.173738229007002,0.0229854928847007
weak,weak_dt5e4,0.0005,25,31,44.70447165385806,7549,2259,1.2064928666716215,0.023982110540705065
weak,weak_dt5e4,0.0005,25,32,46.14655138462767,7121,1921,1.310202281213568,0.025709763167159616
weak,weak_dt5e4,0.0005,25,33,47.588631115397284,6547,1789,1.2973501249323722,0.02667795356124441
weak,weak_dt5e4,0.0005,25,34,49.0307108461669,6224,1587,1.3665673453318183,0.028120954877280516
weak,weak_dt5e4,0.0005,25,35,50.47279057693652,5706,1471,1.3555758111720078,0.029241473488332646
weak,weak_dt5e4,0.0005,25,36,51.91487030770613,5493,1319,1.4266006806253058,0.030662680825232713
weak,weak_dt5e4,0.0005,25,37,53.356950038475745,4945,1185,1.428634190487581,0.032343566990993014
weak,weak_dt5e4,0.0005,25,38,54.79902976924536,4699,1085,1.4657697331282558,0.03368189755058938
weak,weak_dt5e4,0.0005,25,39,56.24110950001497,4320,949,1.5156018826282283,0.0358499966701485
weak,weak_dt5e4,0.0005,25,40,57.68318923078459,4056,858,1.5533484457830569,0.037577246958399785
weak,weak_dt5e4,0.0005,25,41,59.125268961554205,3763,727,1.644045313059918,0.04051248245076433
weak,weak_dt5e4,0.0005,25,42,60.56734869232382,3493,621,1.7271851628733532,0.043549888835279445
weak,weak_dt5e4,0.0005,25,43,62.00942842309343,3262,618,1.6636073257232684,0.04387121345191606
weak,weak_dt5e4,0.0005,25,44,63.451508153863045,2919,509,1.746548354303592,0.04803352598587482
weak,weak_dt5e4,0.0005,25,45,64.89358788463267,2756,440,1.8347609052212424,0.05133782207295725
weak,weak_dt5e4,0.0005,25,46,66.33566761540227,2421,372,1.873042102664912,0.05568863888328459
weak,weak_dt5e4,0.0005,25,47,67.77774734617189,2307,375,1.8167772322033429,0.05567881140085251
weak,weak_dt5e4,0.0005,25,48,69.2198270769415,2122,324,1.879370803381599,0.059646234478698885
weak,weak_dt5e4,0.0005,25,49,70.66190680771112,1952,270,1.978187807974663,0.06493072297203317
weak,weak_dt5e4,0.0005,25,50,72.10398653848074,1816,223,2.09721978770112,0.07095749238584301
weak,weak_dt5e4,0.0005,25,51,73.54606626925035,1590,247,1.8621009585863,0.06839235201074371
weak,weak_dt5e4,0.0005,25,52,74.98814600001997,1429,188,2.028288215099918,0.0775818213188587
weak,weak_dt5e4,0.0005,25,53,76.43022573078957,1277,167,2.0342750436157844,0.08228675050334437
weak,weak_dt5e4,0.0005,25,54,77.8723054615592,1134,150,2.0228711901914416,0.08688210910097784
weak,weak_dt5e4,0.0005,25,55,79.31438519232881,1110,124,2.1918337287013427,0.0946858861179065
weak,weak_dt5e4,0.0005,25,56,80.75646492309842,983,107,2.2177802856852606,0.10179925535331177
weak,weak_dt5e4,0.0005,25,57,82.19854465386804,910,83,2.394603991714298,0.1146607773826143
weak,weak_dt5e4,0.0005,25,58,83.64062438463765,788,82,2.262778842593626,0.11603515624247006
weak,weak_dt5e4,0.0005,25,59,85.08270411540727,672,70,2.2617630984737906,0.12559382757050414
weak,weak_dt5e4,0.0005,25,60,86.52478384617689,670,58,2.4468347018385925,0.1368718985905349
weak,weak_dt5e4,0.0005,25,61,87.9668635769465,554,54,2.3281806401830094,0.14256076834158501
weak,weak_dt5e4,0.0005,25,62,89.40894330771611,474,47,2.311059719985018,0.15292580026284336
weak,weak_dt5e4,0.0005,25,63,90.85102303848572,467,43,2.3851291419753347,0.1593648065810476
weak,weak_dt5e4,0.0005,25,64,92.29310276925534,400,50,2.0794415416798357,0.15
weak,weak_dt5e4,0.0005,25,65,93.73518250002496,380,34,2.41381072810427,0.17900654639775265
weak,weak_dt5e4,0.0005,25,66,95.17726223079457,367,17,3.072148503998354,0.24808934892915432
weak,weak_dt5e4,0.0005,25,67,96.61934196156419,327,19,2.8455211917308127,0.23598661598256707
weak,weak_dt5e4,0.0005,25,68,98.0614216923338,288,19,2.7185215009695054,0.23686240978591483
weak,weak_dt5e4,0.0005,25,69,99.50350142310342,280,12,3.1498829533812494,0.2947961361767856
weak,weak_dt5e4,0.0005,40,1,1.8163838795475793,9315,9065,0.027205159846737378,0.014753580127237527
weak,weak_dt5e4,0.0005,40,2,3.6327677590951586,9845,8697,0.12398557348346077,0.014715861545041382
weak,weak_dt5e4,0.0005,40,3,5.449151638642737,9754,8361,0.15409942011993996,0.014903857237315722
weak,weak_dt5e4,0.0005,40,4,7.265535518190317,10088,8188,0.20867693086357528,0.014874731013033066
weak,weak_dt5e4,0.0005,40,5,9.081919397737897,9964,7865,0.23655606088969292,0.015083331275732597
weak,weak_dt5e4,0.0005,40,6,10.898303277285475,9938,7612,0.26663984374622585,0.015231394769890275
weak,weak_dt5e4,0.0005,40,7,12.714687156833055,10025,7076,0.348373196895094,0.015526538721612462
weak,weak_dt5e4,0.0005,40,8,14.531071036380634,10292,6760,0.420344004364625,0.01565540925721649
weak,weak_dt5e4,0.0005,40,9,16.347454915928214,10269,6441,0.4664458406514043,0.015894522975025253
weak,weak_dt5e4,0.0005,40,10,18.163838795475794,10341,6072,0.5324285361095092,0.01616764759182933
weak,weak_dt5e4,0.0005,40,11,19.980222675023374,10140,5924,0.5374761017574848,0.01635310951986116
weak,weak_dt5e4,0.0005,40,12,21.79660655457095,10000,5516,0.5949321330629903,0.016771725922750058
weak,weak_dt5e4,0.0005,40,13,23.61299043411853,10053,5347,0.6313354414566885,0.016926120450211607
weak,weak_dt5e4,0.0005,40,14,25.42937431366611,9854,4973,0.6838541843891698,0.017394467381567743
weak,weak_dt5e4,0.0005,40,15,27.24575819321369,9768,4553,0.7633253804557586,0.017944651225432748
weak,weak_dt5e4,0.0005,40,16,29.06214207276127,9269,4259,0.7776411079526192,0.018511709917761132
weak,weak_dt5e4,0.0005,40,17,30.87852595230885,9366,4006,0.8492928735177234,0.018878419603416036
weak,weak_dt5e4,0.0005,40,18,32.69490983185643,9255,3695,0.9181833916252957,0.019459848340894058
weak,weak_dt5e4,0.0005,40,19,34.51129371140401,8906,3455,0.9469027496798775,0.020042940257375564
weak,weak_dt5e4,0.0005,40,20,36.32767759095159,8781,3166,1.0201213349190381,0.02073012820596422
weak,weak_dt5e4,0.0005,40,21,38.14406147049917,8445,2998,1.0356291505793573,0.02125956175672281
weak,weak_dt5e4,0.0005,40,22,39.96044535004675,8014,2654,1.1051220763039369,0.022395789413693648
weak,weak_dt5e4,0.0005,40,23,41.77682922959433,7733,2544,1.1117592401490226,0.02285602064655815
weak,weak_dt5e4,0.0005,40,24,43.5932131091419,7487,2323,1.170308729460276,0.02374958265158228
weak,weak_dt5e4,0.0005,40,25,45.40959698868948,7213,2098,1.2349004435474302,0.024804898558756762
weak,weak_dt5e4,0.0005,40,26,47.22598086823706,6837,1883,1.2894827892566416,0.026025572547114816
weak,weak_dt5e4,0.0005,40,27,49.04236474778464,6561,1690,1.3564145014277584,0.02727877868613684
weak,weak_dt5e4,0.0005,40,28,50.85874862733222,6335,1538,1.41560694268965,0.02842618959770699
weak,weak_dt5e4,0.0005,40,29,52.6751325068798,6030,1400,1.4602747741178812,0.02966687030267988
weak,weak_dt5e4,0.0005,40,30,54.49151638642738,5609,1250,1.50122889921199,0.031277546247572424
weak,weak_dt5e4,0.0005,40,31,56.30790026597496,5508,1147,1.5690517427191748,0.032456026938609286
weak,weak_dt5e4,0.0005,40,32,58.12428414552254,5126,1086,1.5518244064301356,0.03340500260659348
weak,weak_dt5e4,0.0005,40,33,59.94066802507012,4918,938,1.6569072737699133,0.035629100043663466
weak,weak_dt5e4,0.0005,40,34,61.7570519046177,4652,788,1.775554423780676,0.038522679553214756
weak,weak_dt5e4,0.0005,40,35,63.57343578416528,4283,732,1.7666284636540595,0.039995017481459505
weak,weak_dt5e4,0.0005,40,36,65.38981966371286,3966,623,1.8509667902922882,0.04309616750877698
weak,weak_dt5e4,0.0005,40,37,67.20620354326043,3752,616,1.8067973465925955,0.04347299326745844
weak,weak_dt5e4,0.0005,40,38,69.02258742280802,3461,501,1.9327067425504794,0.04780106503189981
weak,weak_dt5e4,0.0005,40,39,70.83897130235559,3196,440,1.9828805799738585,0.050848976259307704
weak,weak_dt5e4,0.0005,40,40,72.65535518190318,2934,416,1.9534366984416638,0.05238967248438705
weak,weak_dt5e4,0.0005,40,41,74.47173906145075,2677,354,2.023155130386578,0.056554497974839864
weak,weak_dt5e4,0.0005,40,42,76.28812294099833,2540,299,2.139475786621896,0.061140677071428846
weak,weak_dt5e4,0.0005,40,43,78.10450682054591,2432,287,2.1369870273264366,0.062413978947168595
weak,weak_dt5e4,0.0005,40,44,79.9208907000935,2182,223,2.280825394932897,0.07030362774997405
weak,weak_dt5e4,0.0005,40,45,81.73727457964107,2023,219,2.223265107351245,0.07113737005871251
weak,weak_dt5e4,0.0005,40,46,83.55365845918865,1916,183,2.348508805689385,0.07737183946614812
weak,weak_dt5e4,0.0005,40,47,85.37004233873623,1705,179,2.253934583876862,0.07856909343183596
weak,weak_dt5e4,0.0005,40,48,87.1864262182838,1578,142,2.408086443804559,0.08761259659773231
weak,weak_dt5e4,0.0005,40,49,89.00281009783139,1467,115,2.5460426497797317,0.0968365397577971
weak,weak_dt5e4,0.0005,40,50,90.81919397737896,1356,98,2.627326989829769,0.10460183917836588
weak,weak_dt5e4,0.0005,40,51,92.63557785692655,1285,92,2.6367254202802797,0.1079248596669128
weak,weak_dt5e4,0.0005,40,52,94.45196173647412,1150,83,2.628676613560698,0.1136563152159863
weak,weak_dt5e4,0.0005,40,53,96.2683456160217,1012,69,2.6855773452501515,0.12442224847541747
weak,weak_dt5e4,0.0005,40,54,98.08472949556928,890,61,2.680347598552874,0.13235194795910182
weak,weak_dt5e4,0.0005,40,55,99.90111337511686,854,49,2.8581108956779433,0.146898343941175
weak,weak_dt5e4,0.0005,40,56,101.71749725466444,744,43,2.850840919139529,0.15684355254518353
weak,weak_dt5e4,0.0005,40,57,103.53388113421202,681,29,3.1562664761630383,0.1896079834867028
weak,weak_dt5e4,0.0005,40,58,105.3502650137596,578,30,2.9583764870102223,0.18725233547158152
weak,weak_dt5e4,0.0005,40,59,107.16664889330718,563,39,2.669717982010044,0.16558147413073201
weak,weak_dt5e4,0.0005,40,60,108.98303277285476,516,37,2.6351888528373384,0.17019110294945228
weak,weak_dt5e4,0.0005,40,61,110.79941665240234,426,19,3.11000036710293,0.2344760047163547
weak,weak_dt5e4,0.0005,40,62,112.61580053194992,399,17,3.155748072833647,0.24764853134215253
weak,weak_dt5e4,0.0005,40,63,114.4321844114975,366,19,2.9581943542349256,0.23529517501327327
weak,weak_dt5e4,0.0005,40,64,116.24856829104507,301,14,3.068052935133617,0.2734059812161834
weak,weak_dt5e4,0.0005,40,65,118.06495217059265,298,14,3.0580361568901457,0.2734671390250719
weak,weak_dt5e4,0.0005,80,1,2.5645392291712548,4112,3936,0.04374454896285696,0.022299230976179557
weak,weak_dt5e4,0.0005,80,2,5.1290784583425095,4232,3730,0.12626646090027405,0.022458660039627345
weak,weak_dt5e4,0.0005,80,3,7.693617687513765,4360,3532,0.21060777461922944,0.02263809855043942
weak,weak_dt5e4,0.0005,80,4,10.258156916685019,4505,3397,0.2822952018818544,0.022723401472979635
weak,weak_dt5e4,0.0005,80,5,12.822696145856273,4588,3265,0.34018443653872993,0.022896257532807694
weak,weak_dt5e4,0.0005,80,6,15.38723537502753,4706,3106,0.41550256557867543,0.02311822201733076
weak,weak_dt5e4,0.0005,80,7,17.951774604198782,4756,2940,0.4809973974779451,0.023460536603382643
weak,weak_dt5e4,0.0005,80,8,20.516313833370038,4933,2837,0.5532001664248869,0.023562712474233867
weak,weak_dt5e4,0.0005,80,9,23.080853062541294,4980,2584,0.6560913051162062,0.024244589435091977
weak,weak_dt5e4,0.0005,80,10,25.645392291712547,4948,2401,0.7230981372911253,0.024871569857982348
weak,weak_dt5e4,0.0005,80,11,28.209931520883803,5017,2287,0.7855912304614717,0.02523046469579482
weak,weak_dt5e4,0.0005,80,12,30.77447075005506,5004,2056,0.8894752450117459,0.026195828882760713
weak,weak_dt5e4,0.0005,80,13,33.33900997922631,4961,2115,0.8525525208206706,0.0259689334095031
weak,weak_dt5e4,0.0005,80,14,35.903549208397564,5123,1900,0.9918863187846704,0.026861011067561728
weak,weak_dt5e4,0.0005,80,15,38.468088437568824,5009,1767,1.0419531010379204,0.027668964622099834
weak,weak_dt5e4,0.0005,80,16,41.032627666740076,4986,1519,1.1885817614877303,0.02930681524271559
weak,weak_dt5e4,0.0005,80,17,43.59716689591133,5102,1514,1.2148774647043625,0.02926608189557476
weak,weak_dt5e4,0.0005,80,18,46.16170612508259,4943,1417,1.249430473616279,0.030133413244640077
weak,weak_dt5e4,0.0005,80,19,48.72624535425384,4752,1260,1.327453861096957,0.03168735558686626
weak,weak_dt5e4,0.0005,80,20,51.29078458342509,4783,1168,1.4097750802921245,0.032637986865217676
weak,weak_dt5e4,0.0005,80,21,53.85532381259635,4694,1031,1.5157558923940089,0.03439433129895915
weak,weak_dt5e4,0.0005,80,22,56.419863041767606,4525,960,1.5504395716721446,0.0355339435160916
weak,weak_dt5e4,0.0005,80,23,58.98440227093886,4477,895,1.60988473996611,0.036615328695529775
weak,weak_dt5e4,0.0005,80,24,61.54894150011012,4281,773,1.7116628575575241,0.03908006324772661
weak,weak_dt5e4,0.0005,80,25,64.11348072928136,4164,715,1.761948887040852,0.040481540200051104
weak,weak_dt5e4,0.0005,80,26,66.67801995845262,4104,674,1.8064872759382984,0.041561331097204765
weak,weak_dt5e4,0.0005,80,27,69.24255918762388,3976,570,1.942395206947869,0.04478721937381508
weak,weak_dt5e4,0.0005,80,28,71.80709841679513,3851,569,1.912207699688578,0.04491260465108633
weak,weak_dt5e4,0.0005,80,29,74.37163764596639,3678,474,2.0489170834691897,0.048801552602369826
weak,weak_dt5e4,0.0005,80,30,76.93617687513765,3543,389,2.209149761247026,0.05341292700278713
weak,weak_dt5e4,0.0005,80,31,79.50071610430889,3377,353,2.258274963452271,0.05593730425302202
weak,weak_dt5e4,0.0005,80,32,82.06525533348015,3214,341,2.2433890690139413,0.056953402774009676
weak,weak_dt5e4,0.0005,80,33,84.62979456265141,3046,301,2.314474268706231,0.0604198522447191
weak,weak_dt5e4,0.0005,80,34,87.19433379182266,2941,293,2.306332329536928,0.06126164937789811
weak,weak_dt5e4,0.0005,80,35,89.75887302099392,2771,255,2.3856999997045523,0.06544042463179325
weak,weak_dt5e4,0.0005,80,36,92.32341225016518,2595,186,2.6355951218867877,0.07590586631309942
weak,weak_dt5e4,0.0005,80,37,94.88795147933642,2450,177,2.6276935709649436,0.07783238901273952
weak,weak_dt5e4,0.0005,80,38,97.45249070850768,2360,156,2.716560890770119,0.08266792137108403
weak,weak_dt5e4,0.0005,80,39,100.01702993767894,2213,138,2.774850654893845,0.08773968368997152
weak,weak_dt5e4,0.0005,80,40,102.58156916685019,2071,121,2.8399963157988433,0.09352711549262212
weak,weak_dt5e4,0.0005,80,41,105.14610839602145,1916,94,3.014700176260802,0.10564193551993867
weak,weak_dt5e4,0.0005,80,42,107.7106476251927,1776,94,2.9388241412821117,0.10583648206267765
weak,weak_dt5e4,0.0005,80,43,110.27518685436395,1738,78,3.1037814791357454,0.1157406014050745
weak,weak_dt5e4,0.0005,80,44,112.83972608353521,1554,71,3.0859076538862773,0.12135900331559321
weak,weak_dt5e4,0.0005,80,45,115.40426531270647,1523,51,3.396611720170836,0.14235322952211876
weak,weak_dt5e4,0.0005,80,46,117.96880454187772,1353,49,3.3182593300601613,0.14542098048555452
weak,weak_dt5e4,0.0005,80,47,120.53334377104898,1194,40,3.396184839838611,0.1607405391866764
weak,weak_dt5e4,0.0005,80,48,123.09788300022024,1053,42,3.2217288938506075,0.15735053678287245
weak,weak_dt5e4,0.0005,80,49,125.66242222939148,1045,33,3.455264602932431,0.17680488709895256
weak,weak_dt5e4,0.0005,80,50,128.22696145856273,939,21,3.80029304148484,0.22064453391224584
weak,weak_dt5e4,0.0005,80,51,130.791500687734,887,18,3.8974732244134147,0.23808181633936648
weak,weak_dt5e4,0.0005,80,52,133.35603991690525,820,20,3.713572066704308,0.22631728213974725
weak,weak_dt5e4,0.0005,80,53,135.9205791460765,760,14,3.994261103665118,0.26971162544884053
weak,weak_dt5e4,0.0005,160,1,3.631329205583241,1615,1465,0.09747971420558921,0.036080311848637324
weak,weak_dt5e4,0.0005,160,2,7.262658411166482,1789,1400,0.24518456790536913,0.035682729810646484
weak,weak_dt5e4,0.0005,160,3,10.893987616749722,1788,1275,0.3381514981409329,0.036655120267450936
weak,weak_dt5e4,0.0005,160,4,14.525316822332965,1864,1284,0.37274451099562994,0.03626702201824994
weak,weak_dt5e4,0.0005,160,5,18.156646027916207,2024,1177,0.5421069231470794,0.03665636122547678
weak,weak_dt5e4,0.0005,160,6,21.787975233499445,1983,1082,0.6057996691133691,0.037795513654927664
weak,weak_dt5e4,0.0005,160,7,25.419304439082687,2047,1025,0.691682694088781,0.03826394570805337
weak,weak_dt5e4,0.0005,160,8,29.05063364466593,2155,989,0.7788516709151361,0.03840780478982989
weak,weak_dt5e4,0.0005,160,9,32.68196285024917,2245,854,0.9665296063877847,0.04020440878553756
weak,weak_dt5e4,0.0005,160,10,36.31329205583241,2202,805,1.0062790398640618,0.04118699590363302
weak,weak_dt5e4,0.0005,160,11,39.944621261415655,2327,758,1.1216517776599202,0.04182103625719686
weak,weak_dt5e4,0.0005,160,12,43.57595046699889,2373,743,1.1612142117180044,0.0420392973447695
weak,weak_dt5e4,0.0005,160,13,47.20727967258213,2382,626,1.336345378815147,0.044913910659539626
weak,weak_dt5e4,0.0005,160,14,50.838608878165374,2356,609,1.3529022770615804,0.045458600309646935
weak,weak_dt5e4,0.0005,160,15,54.469938083748616,2465,496,1.603371159751863,0.04921187402896428
weak,weak_dt5e4,0.0005,160,16,58.10126728933186,2411,524,1.5263051938601289,0.04819919712991547
weak,weak_dt5e4,0.0005,160,17,61.7325964949151,2518,465,1.689182809016936,0.05047453043047228
weak,weak_dt5e4,0.0005,160,18,65.36392570049834,2604,392,1.8935421635379974,0.05417605546490285
weak,weak_dt5e4,0.0005,160,19,68.99525490608158,2485,350,1.9600947840472698,0.0570925331725996
weak,weak_dt5e4,0.0005,160,20,72.62658411166483,2466,351,1.9495664602584237,0.05704838168658248
weak,weak_dt5e4,0.0005,160,21,76.25791331724807,2467,323,2.0331057933067003,0.05917200233633822
weak,weak_dt5e4,0.0005,160,22,79.88924252283131,2374,290,2.1024506521890935,0.06220535229097546
weak,weak_dt5e4,0.0005,160,23,83.52057172841455,2553,288,2.182063937105538,0.06216042363185903
weak,weak_dt5e4,0.0005,160,24,87.15190093399778,2385,229,2.343232399768202,0.06918164090865637
weak,weak_dt5e4,0.0005,160,25,90.78323013958102,2342,170,2.622962107107401,0.07943134408827579
weak,weak_dt5e4,0.0005,160,26,94.41455934516426,2424,145,2.816440604768631,0.08549323352326395
