observable,lag_index,time,C,SE_C,SNR_C,C_discard_first_quarter,lambda_eff,lambda_ci_low,lambda_ci_high
I2,141,1.41,0.31725196274756307,0.008445617944154757,37.56409120627275,0.3257204830394418,-0.9024688552605296,-0.979769967576356,-0.8221740656937189
I2,150,1.5,0.29304164562476465,0.00795319970410953,36.845754731060744,0.30137473285704663,-0.9095178913860117,-0.995614924805608,-0.821354544104597
I2,158,1.58,0.272782028103127,0.007488225349940535,36.42812754096579,0.2819148387509273,-0.90109678455423,-1.0144319951277496,-0.7901463259863245
I2,168,1.68,0.24865949781413646,0.007473629497062243,33.27158483195886,0.2588593755703582,-0.9232898801080063,-1.0534048965543108,-0.8027024447546846
I2,178,1.78,0.22730448971606948,0.008082836433414843,28.121871769714595,0.23631901894114277,-0.8920353521148527,-0.990237609326157,-0.8002808905074994
I2,188,1.8800000000000001,0.20632747266212875,0.007825633561922686,26.36559340908316,0.2127351966143539,-0.8297888671996104,-0.9215988709439644,-0.7385052216808646
I2,200,2.0,0.18754488370497377,0.0065658248144662016,28.563796477140865,0.19256199227871296,-0.8466322039843627,-0.9442769331331269,-0.7504895719995742
I2,211,2.11,0.17403827896281915,0.00625120086228317,27.840775364120024,0.17931575767938313,-0.8525999003628889,-0.9706664226561125,-0.7464821771902994
I2,224,2.24,0.15398260926881444,0.006700748654608062,22.979911231698207,0.15847539064197388,-0.911471316895169,-1.0416220281526187,-0.7979603369290706
I2,237,2.37,0.13586892422633617,0.0070625072272590865,19.23805807970352,0.1396557474923796,-1.0037696963931468,-1.1563021547472094,-0.8617447174259669
I2,251,2.5100000000000002,0.11782115332364959,0.006338279661155588,18.588822144551536,0.12255115248585699,-0.9614249773869529,-1.1413237932025513,-0.790441749739296
I2,266,2.66,0.10020338154569557,0.00618993396402657,16.188118020004364,0.10383567200264025,-0.9682279321941833,-1.1803057439676037,-0.7861776355026889
I2,282,2.82,0.08816527538087307,0.00667654959219172,13.205215383104933,0.09090565260590204,-0.9679499115501425,-1.2558507812482977,-0.7519989129423011
I2,299,2.99,0.07454398177408542,0.006381807493540658,11.680700467623797,0.07904817026256221,-0.9037461846503004,-1.2359210811805406,-0.6675118545646366
I2,316,3.16,0.0628028454649696,0.006770649860803256,9.275748525787568,0.06686214854675787,-0.8615434455863901,-1.1853742946620238,-0.6335145876556898
I2,335,3.35,0.053710959522481797,0.007319367532471062,7.338196816077721,0.054048521260365724,-0.8515692839773897,-1.299422545174975,-0.5569223947572219
I2,355,3.5500000000000003,0.047006527124093665,0.006651907041531766,7.066624177187727,0.04776633089353374,-1.1522444242810075,-2.026347673667527,-0.7545954104924816
I2,376,3.7600000000000002,0.03869386119159037,0.006859032632322386,5.641300058735702,0.03622154701323131,-0.9246107744344852,-1.5212423796641403,-0.6055516077414939
I2,398,3.98,0.024414078521443804,0.006745080741200971,3.6195383655402833,0.01901920603546981,-0.878801836505827,-1.7872017676838565,-0.45573531613795404
I2,422,4.22,0.024027660676282227,0.005796733429297541,4.145034607740095,0.017393268480690248,-0.7895190361495316,-1.9729347129418207,-0.3167503315357238
I2,447,4.47,0.020942671528517785,0.006627368119111794,3.1600284082792944,0.017782127756629424,-0.26057088318656124,-0.9607330675546802,0.24685679095177565
I2,473,4.73,0.01799056577434814,0.0070440178389170735,2.5540204732238383,0.010513305181477028,-0.7856814297098924,-2.3130054883990794,-0.1419283759552581
I2,501,5.01,0.018667274141027507,0.006424292509956737,2.905732282908335,0.010179734489176726,-0.49238748165449586,-1.8989371552633494,0.2526022771302434
I2,531,5.3100000000000005,0.010204338127512319,0.00590754705682123,1.7273392880941574,0.005430028332368363,-0.6825743611697006,-2.45970494561366,0.26667995201605066
I2,562,5.62,0.011888162695348996,0.0062076463435979294,1.9150837591786294,0.0068697018387766625,-0.9878160184005854,-2.8472820485747645,-0.006615611427409526
I2,596,5.96,0.007770084446603976,0.005859226652539948,1.3261279870843843,0.0034260005580089895,0.21642616868407621,-0.6905411740748082,1.3601151687141155
I2,631,6.3100000000000005,0.005168647872175075,0.006140500361022524,0.8417307333753475,0.00239844673267223,-0.08436635293999027,-1.285667611276278,0.9936844214381615
I2,668,6.68,0.01372634237329615,0.0062508489955287,2.19591648800263,0.012258031735393634,0.3174880384755001,-0.49770894993491804,1.6842544375545998
I2,708,7.08,0.010510432110498737,0.006798693619887249,1.5459487804766006,0.010427202275259943,0.5091163832006501,-0.33967439253559584,1.9238919637172498
I2,750,7.5,0.0126696910778525,0.006121242277039863,2.069790820953972,0.014694465390061195,-0.30299568603729915,-1.5842211697951707,0.457832198013647
I2,794,7.94,0.011851694172470593,0.0063533421019892995,1.8654267285181605,0.01848495060199547,-0.4910198590072343,-1.774607887906691,0.5675583647730366
