observable,bin_index,abs_left,abs_right,a_center,positive_count,negative_count,qualifies_ge_20_each,log_count_ratio
medium_entropy,29,13.876750757680448,14.355259404497014,14.11600508108873,989,0,0,nan
medium_entropy,30,14.355259404497014,14.83376805131358,14.594513727905298,1052,0,0,nan
medium_entropy,31,14.83376805131358,15.312276698130148,15.073022374721864,1192,0,0,nan
medium_entropy,32,15.312276698130148,15.790785344946716,15.551531021538432,1200,0,0,nan
medium_entropy,33,15.790785344946716,16.269293991763284,16.030039668355,1304,0,0,nan
medium_entropy,34,16.269293991763284,16.74780263857985,16.508548315171566,1460,0,0,nan
medium_entropy,35,16.74780263857985,17.226311285396417,16.987056961988134,1603,0,0,nan
medium_entropy,36,17.226311285396417,17.704819932212985,17.4655656088047,1849,0,0,nan
medium_entropy,37,17.704819932212985,18.18332857902955,17.944074255621267,1904,0,0,nan
medium_entropy,38,18.18332857902955,18.661837225846117,18.422582902437835,2031,0,0,nan
medium_entropy,39,18.661837225846117,19.140345872662685,18.901091549254403,2128,0,0,nan
medium_entropy,40,19.140345872662685,19.618854519479253,19.379600196070967,2396,0,0,nan
medium_entropy,41,19.618854519479253,20.09736316629582,19.858108842887535,2583,0,0,nan
medium_entropy,42,20.09736316629582,20.575871813112386,20.336617489704103,2800,0,0,nan
medium_entropy,43,20.575871813112386,21.054380459928954,20.81512613652067,3004,0,0,nan
medium_entropy,44,21.054380459928954,21.53288910674552,21.293634783337236,3046,0,0,nan
medium_entropy,45,21.53288910674552,22.011397753562086,21.772143430153804,3177,0,0,nan
medium_entropy,46,22.011397753562086,22.489906400378654,22.250652076970372,3443,0,0,nan
medium_entropy,47,22.489906400378654,22.968415047195222,22.72916072378694,3668,0,0,nan
medium_entropy,48,22.968415047195222,23.44692369401179,23.207669370603504,3869,0,0,nan
medium_entropy,49,23.44692369401179,23.92543234082836,23.686178017420072,4100,0,0,nan
medium_entropy,50,23.92543234082836,24.403940987644923,24.16468666423664,4356,0,0,nan
