n,tau,k,one_minus_k,symmetry_residual,residual_ci_low,residual_ci_high,pair_reliability_gate,ci_contains_zero
30,20.0,0.42500000000000004,0.5750000000000001,-0.09653977329276807,-0.10500800824902497,-0.08815181983603383,0,0
30,20.0,0.45,0.55,-0.06433867742959319,-0.07005003328476021,-0.05880659484928528,0,0
30,20.0,0.47500000000000003,0.525,-0.03216122981408498,-0.03503705376843959,-0.029414595104724592,0,0
30,20.0,0.5,0.5,0.0,0.0,0.0,0,1
30,20.0,0.525,0.47500000000000003,0.03216122981408498,0.029414595104724592,0.03503705376843959,0,0
30,20.0,0.55,0.45,0.06433867742959319,0.05880659484928528,0.07005003328476021,0,0
30,20.0,0.5750000000000001,0.42500000000000004,0.09653977329276807,0.08815181983603383,0.10500800824902497,0,0
30,20.0,0.6000000000000001,0.4,0.12875654073551673,0.11746227750330121,0.13989378969601868,0,0
30,20.0,0.625,0.375,0.16096246916880466,0.1466020253311425,0.17471617782443494,0,0
30,20.0,0.65,0.35000000000000003,0.19311297466564242,0.1756026271618694,0.20932696297259015,0,0
30,20.0,0.675,0.325,0.22514851106111616,0.2044381972962197,0.24354665079247323,0,0
30,20.0,0.7000000000000001,0.30000000000000004,0.2569989251219521,0.23311972163482497,0.277403187354273,0,0
30,20.0,0.7250000000000001,0.275,0.2885877430412092,0.2616278352023875,0.3108022764595843,0,0
30,20.0,0.75,0.25,0.31983549299677755,0.2897506377387365,0.34351755965307773,0,0
30,20.0,0.775,0.225,0.3506616360233438,0.3174165734531136,0.3759299704960929,0,0
30,20.0,0.8,0.2,0.38098502047377636,0.34482078421011336,0.40778435245239014,0,0
30,20.0,0.8250000000000001,0.17500000000000002,0.4107229384174641,0.3720597727320701,0.4390451077180936,0,0
30,20.0,0.8500000000000001,0.15000000000000002,0.43978886271290796,0.39853678051970004,0.46952675393144766,0,0
30,20.0,0.875,0.125,0.46808881561522053,0.424193373467696,0.4991438237006752,0,0
30,20.0,0.9,0.1,0.49551607573532624,0.44895630129417935,0.5277986835187288,0,0
30,20.0,0.925,0.07500000000000001,0.5219435322749546,0.4728745950755924,0.5551730871418576,0,0
30,20.0,0.9500000000000001,0.05,0.5472123196461632,0.49572354924639267,0.5811417407548101,0,0
30,20.0,0.9750000000000001,0.025,0.5711141178134916,0.5171537232253411,0.6056747751592744,0,0
30,20.0,1.0,0.0,0.5933620125411487,0.5369367519056052,0.6286782784486237,0,0
30,40.0,0.0,1.0,-0.2893834628659279,-0.3140312240939986,-0.22802023903453222,0,0
30,40.0,0.025,0.9750000000000001,-0.28183950242598926,-0.30622808563715426,-0.22379240823204202,0,0
30,40.0,0.05,0.9500000000000001,-0.272810810297247,-0.2968735916837699,-0.21809453543830373,0,0
30,40.0,0.07500000000000001,0.925,-0.26255701072778803,-0.2861878196961991,-0.21117293919381888,0,0
30,40.0,0.1,0.9,-0.2512682256868965,-0.2744206755886913,-0.20316580172880477,0,0
30,40.0,0.125,0.875,-0.23908864818589856,-0.26170866730664155,-0.1942140765642768,0,0
30,40.0,0.15000000000000002,0.8500000000000001,-0.22613141640652634,-0.24815624629312538,-0.1844509174485065,0,0
30,40.0,0.17500000000000002,0.8250000000000001,-0.2124883625336855,-0.23384530230248016,-0.17400978623286448,0,0
30,40.0,0.2,0.8,-0.19823662101110856,-0.2188414965575027,-0.16295717609507565,0,0
30,40.0,0.225,0.775,-0.18344323045921226,-0.2033094708999887,-0.15135256196675906,0,0
30,40.0,0.25,0.75,-0.16816838664265782,-0.18718863926390875,-0.13924624807602862,0,0
30,40.0,0.275,0.7250000000000001,-0.15246772664755243,-0.17036081141991302,-0.12668275144863472,0,0
30,40.0,0.30000000000000004,0.7000000000000001,-0.1363938610014594,-0.15297893700763435,-0.11374276688625105,0,0
30,40.0,0.325,0.675,-0.1199972793179846,-0.13511329228149108,-0.100391884240081,0,0
30,40.0,0.35000000000000003,0.65,-0.10332671741664247,-0.11681476281656633,-0.08668633225803132,0,0
30,40.0,0.375,0.625,-0.08642908098226405,-0.098106737760289,-0.07268959204733196,0,0
30,40.0,0.4,0.6000000000000001,-0.06934906374917423,-0.07901261357033021,-0.058442743965818916,0,0
30,40.0,0.42500000000000004,0.5750000000000001,-0.052128658948313075,-0.05958756561204049,-0.04400356422634607,0,0
30,40.0,0.45,0.55,-0.03480680971778845,-0.03989310769274582,-0.029420454447389492,0,0
30,40.0,0.47500000000000003,0.525,-0.017419437657464076,-0.01999870077314618,-0.014735988765381765,0,0
30,40.0,0.5,0.5,0.0,0.0,0.0,0,1
30,40.0,0.525,0.47500000000000003,0.017419437657464076,0.014735988765381765,0.01999870077314618,0,0
30,40.0,0.55,0.45,0.03480680971778845,0.029420454447389492,0.03989310769274582,0,0
30,40.0,0.5750000000000001,0.42500000000000004,0.052128658948313075,0.04400356422634607,0.05958756561204049,0,0
30,40.0,0.6000000000000001,0.4,0.06934906374917423,0.058442743965818916,0.07901261357033021,0,0
30,40.0,0.625,0.375,0.08642908098226405,0.07268959204733196,0.098106737760289,0,0
30,40.0,0.65,0.35000000000000003,0.10332671741664247,0.08668633225803132,0.11681476281656632,0,0
30,40.0,0.675,0.325,0.1199972793179846,0.100391884240081,0.13511329228149108,0,0
30,40.0,0.7000000000000001,0.30000000000000004,0.1363938610014594,0.11374276688625105,0.15297893700763435,0,0
30,40.0,0.7250000000000001,0.275,0.15246772664755243,0.12668275144863472,0.17036081141991302,0,0
30,40.0,0.75,0.25,0.16816838664265782,0.13924624807602862,0.18718863926390875,0,0
30,40.0,0.775,0.225,0.18344323045921226,0.15135256196675906,0.2033094708999887,0,0
30,40.0,0.8,0.2,0.19823662101110856,0.16295717609507565,0.2188414965575027,0,0
30,40.0,0.8250000000000001,0.17500000000000002,0.2124883625336855,0.17400978623286448,0.23384530230248013,0,0
30,40.0,0.8500000000000001,0.15000000000000002,0.22613141640652634,0.1844509174485065,0.24815624629312538,0,0
30,40.0,0.875,0.125,0.23908864818589856,0.1942140765642768,0.2617086673066415,0,0
30,40.0,0.9,0.1,0.2512682256868965,0.20316580172880477,0.2744206755886913,0,0
30,40.0,0.925,0.07500000000000001,0.26255701072778803,0.21117293919381888,0.28618781969619905,0,0
30,40.0,0.9500000000000001,0.05,0.272810810297247,0.21809453543830373,0.29687359168376987,0,0
30,40.0,0.9750000000000001,0.025,0.28183950242598926,0.22379240823204202,0.3062280856371542,0,0
30,40.0,1.0,0.0,0.2893834628659279,0.2280202390345322,0.31403122409399853,0,0
30,60.0,0.0,1.0,-0.22404057932621002,-0.24224465984997745,-0.13691972189092746,0,0
30,60.0,0.025,0.9750000000000001,-0.22034322506675402,-0.23853249098542623,-0.13695364571996052,0,0
30,60.0,0.05,0.9500000000000001,-0.21524995888201753,-0.23342264303005705,-0.13560815462210182,0,0
30,60.0,0.07500000000000001,0.925,-0.20899278018977707,-0.22713476561484944,-0.13311853160147108,0,0
30,60.0,0.1,0.9,-0.2017411207297587,-0.2198433200460263,-0.12965687816450044,0,0
30,60.0,0.125,0.875,-0.1936213804020128,-0.21167116412558853,-0.12528084291223895,0,0
30,60.0,0.15000000000000002,0.8500000000000001,-0.18472922341866152,-0.20270687102179497,-0.12014927783702337,0,0
30,60.0,0.17500000000000002,0.8250000000000001,-0.17513752488307635,-0.19300672297155685,-0.11435679547435751,0,0
30,60.0,0.2,0.8,-0.16490157162298716,-0.18261657920144267,-0.10792004903594231,0,0
30,60.0,0.225,0.775,-0.1540624573913725,-0.17156674927379237,-0.10093477122241976,0,0
30,60.0,0.25,0.75,-0.1426492856813522,-0.1598250888263415,-0.09345710250664627,0,0
30,60.0,0.275,0.7250000000000001,-0.1306806848516065,-0.14739001188716996,-0.0854961722746002,0,0
30,60.0,0.30000000000000004,0.7000000000000001,-0.11816620241885217,-0.13423212815523825,-0.07701343732627997,0,0
30,60.0,0.325,0.675,-0.10510833916526424,-0.12024642761399586,-0.06818758136568412,0,0
30,60.0,0.35000000000000003,0.65,-0.09150620742199166,-0.10542756789927359,-0.05912357930353612,0,0
30,60.0,0.375,0.625,-0.07736181032770742,-0.08969929099082638,-0.049756807556476663,0,0
30,60.0,0.4,0.6000000000000001,-0.0626893593558314,-0.0730585550472779,-0.040130129563041204,0,0
30,60.0,0.42500000000000004,0.5750000000000001,-0.04752659107942918,-0.05558526159386087,-0.030289910264843338,0,0
30,60.0,0.45,0.55,-0.031945024430203646,-0.03745509786098029,-0.020285948530739745,0,0
30,60.0,0.47500000000000003,0.525,-0.01605473691670474,-0.01885052911770683,-0.010171004383346371,0,0
30,60.0,0.5,0.5,0.0,0.0,0.0,0,1
30,60.0,0.525,0.47500000000000003,0.01605473691670474,0.01017100438334637,0.01885052911770683,0,0
30,60.0,0.55,0.45,0.031945024430203646,0.020285948530739745,0.03745509786098029,0,0
30,60.0,0.5750000000000001,0.42500000000000004,0.04752659107942918,0.030289910264843338,0.05558526159386087,0,0
30,60.0,0.6000000000000001,0.4,0.0626893593558314,0.040130129563041204,0.0730585550472779,0,0
30,60.0,0.625,0.375,0.07736181032770742,0.04975680755647666,0.08969929099082638,0,0
30,60.0,0.65,0.35000000000000003,0.09150620742199166,0.059123579303536115,0.10542756789927359,0,0
30,60.0,0.675,0.325,0.10510833916526424,0.06818758136568412,0.12024642761399586,0,0
30,60.0,0.7000000000000001,0.30000000000000004,0.11816620241885217,0.07701343732627997,0.13423212815523825,0,0
30,60.0,0.7250000000000001,0.275,0.1306806848516065,0.0854961722746002,0.14739001188716996,0,0
30,60.0,0.75,0.25,0.1426492856813522,0.09345710250664627,0.1598250888263415,0,0
30,60.0,0.775,0.225,0.1540624573913725,0.10093477122241976,0.17156674927379237,0,0
30,60.0,0.8,0.2,0.16490157162298716,0.10792004903594231,0.18261657920144267,0,0
30,60.0,0.8250000000000001,0.17500000000000002,0.17513752488307635,0.11435679547435751,0.19300672297155685,0,0
30,60.0,0.8500000000000001,0.15000000000000002,0.18472922341866152,0.12014927783702337,0.20270687102179497,0,0
30,60.0,0.875,0.125,0.1936213804020128,0.12528084291223893,0.21167116412558853,0,0
30,60.0,0.9,0.1,0.2017411207297587,0.12965687816450044,0.2198433200460263,0,0
30,60.0,0.925,0.07500000000000001,0.20899278018977707,0.13311853160147108,0.22713476561484944,0,0
30,60.0,0.9500000000000001,0.05,0.21524995888201753,0.13560815462210182,0.23342264303005705,0,0
30,60.0,0.9750000000000001,0.025,0.22034322506675402,0.13695364571996052,0.23853249098542623,0,0
30,60.0,1.0,0.0,0.22404057932621002,0.13691972189092746,0.24224465984997745,0,0
30,80.0,0.0,1.0,-0.16840153035195607,-0.18211497695552292,-0.07726413582303598,0,0
30,80.0,0.025,0.9750000000000001,-0.16753703052484514,-0.18124345210998258,-0.07960124058462789,0,0
30,80.0,0.05,0.9500000000000001,-0.16536223424452098,-0.17906438374466077,-0.08065602179656313,0,0
30,80.0,0.07500000000000001,0.925,-0.16209080042174145,-0.17578432737248972,-0.08066390207406948,0,0
30,80.0,0.1,0.9,-0.1578799184370414,-0.1715644664298502,-0.0797866296722532,0,0
30,80.0,0.125,0.875,-0.15284676120829263,-0.16651130469096917,-0.07812257345895067,0,0
30,80.0,0.15000000000000002,0.8500000000000001,-0.14707880621940245,-0.16071359716099032,-0.07576626414312419,0,0
30,80.0,0.17500000000000002,0.8250000000000001,-0.14064012815531313,-0.15421571957240737,-0.07276812519851152,0,0
30,80.0,0.2,0.8,-0.13357485235011368,-0.1470642997984915,-0.06921122070988123,0,0
30,80.0,0.225,0.775,-0.12590851688123608,-0.13921896022146152,-0.06516794862139472,0,0
30,80.0,0.25,0.75,-0.1176480636890263,-0.1306601130258368,-0.0607096462239201,0,0
30,80.0,0.275,0.7250000000000001,-0.1087816048715064,-0.12127266134791302,-0.05583417930173527,0,0
30,80.0,0.30000000000000004,0.7000000000000001,-0.09927995711955272,-0.11097329301544469,-0.050582897460835004,0,0
30,80.0,0.325,0.675,-0.0891027632930588,-0.09973685706993721,-0.044996620600945586,0,0
30,80.0,0.35000000000000003,0.65,-0.07821161523462405,-0.08752131476349921,-0.03911631765437964,0,0
30,80.0,0.375,0.625,-0.06658945025016541,-0.07431868352582917,-0.03298315422329605,0,0
30,80.0,0.4,0.6000000000000001,-0.05426009591898,-0.060317177261074315,-0.026639281027112976,0,0
30,80.0,0.42500000000000004,0.5750000000000001,-0.041298717466628165,-0.045708501774747216,-0.020126831438968068,0,0
30,80.0,0.45,0.55,-0.02782801531794681,-0.030661262565053776,-0.013488019645357723,0,0
30,80.0,0.47500000000000003,0.525,-0.01400395788316977,-0.01539088382397647,-0.006765037495564528,0,0
30,80.0,0.5,0.5,0.0,0.0,0.0,0,1
30,80.0,0.525,0.47500000000000003,0.01400395788316977,0.006765037495564528,0.01539088382397647,0,0
30,80.0,0.55,0.45,0.02782801531794681,0.013488019645357723,0.030661262565053776,0,0
30,80.0,0.5750000000000001,0.42500000000000004,0.041298717466628165,0.020126831438968068,0.045708501774747216,0,0
30,80.0,0.6000000000000001,0.4,0.05426009591898,0.026639281027112976,0.060317177261074315,0,0
30,80.0,0.625,0.375,0.06658945025016541,0.03298315422329605,0.07431868352582917,0,0
30,80.0,0.65,0.35000000000000003,0.07821161523462405,0.03911631765437964,0.08752131476349921,0,0
30,80.0,0.675,0.325,0.0891027632930588,0.044996620600945586,0.09973685706993721,0,0
30,80.0,0.7000000000000001,0.30000000000000004,0.09927995711955272,0.050582897460835004,0.11097329301544469,0,0
30,80.0,0.7250000000000001,0.275,0.1087816048715064,0.05583417930173527,0.12127266134791302,0,0
30,80.0,0.75,0.25,0.1176480636890263,0.0607096462239201,0.1306601130258368,0,0
30,80.0,0.775,0.225,0.12590851688123608,0.06516794862139472,0.13921896022146152,0,0
30,80.0,0.8,0.2,0.13357485235011368,0.06921122070988123,0.1470642997984915,0,0
30,80.0,0.8250000000000001,0.17500000000000002,0.14064012815531313,0.07276812519851152,0.15421571957240737,0,0
30,80.0,0.8500000000000001,0.15000000000000002,0.14707880621940245,0.07576626414312419,0.16071359716099032,0,0
30,80.0,0.875,0.125,0.15284676120829263,0.07812257345895066,0.16651130469096917,0,0
30,80.0,0.9,0.1,0.1578799184370414,0.07978662967225318,0.1715644664298502,0,0
30,80.0,0.925,0.07500000000000001,0.16209080042174145,0.08066390207406947,0.17578432737248972,0,0
30,80.0,0.9500000000000001,0.05,0.16536223424452098,0.08065602179656312,0.17906438374466077,0,0
30,80.0,0.9750000000000001,0.025,0.16753703052484514,0.07960124058462788,0.18124345210998258,0,0
30,80.0,1.0,0.0,0.16840153035195607,0.07726413582303597,0.18211497695552292,0,0
30,100.0,0.0,1.0,-0.047289066743391166,-0.05447850564346808,-0.03377034914737269,0,0
30,100.0,0.025,0.9750000000000001,-0.05088809204669305,-0.05799739425800356,-0.03777565997080056,0,0
30,100.0,0.05,0.9500000000000001,-0.05324763049157491,-0.06027403624605906,-0.04055963007647368,0,0
30,100.0,0.07500000000000001,0.925,-0.054576464212570314,-0.061519387299153155,-0.042333427875174766,0,0
30,100.0,0.1,0.9,-0.05503081559868317,-0.061878803985768636,-0.043255664947500334,0,0
30,100.0,0.125,0.875,-0.05473028239165116,-0.06146764245288281,-0.04344835003994273,0,0
30,100.0,0.15000000000000002,0.8500000000000001,-0.053768329267609244,-0.06037363721994403,-0.04300725073289347,0,0
30,100.0,0.17500000000000002,0.8250000000000001,-0.052219537949834575,-0.05866436899998026,-0.041991979296141305,0,0
30,100.0,0.2,0.8,-0.050144925133778086,-0.05638028344793187,-0.040476900094385114,0,0
30,100.0,0.225,0.775,-0.04759604852345285,-0.053580198750507686,-0.03852511265623008,0,0
30,100.0,0.25,0.75,-0.04461824614394942,-0.05031505065057594,-0.03618528110561628,0,0
30,100.0,0.275,0.7250000000000001,-0.04125314311903823,-0.04660586906367016,-0.03345740488871646,0,0
30,100.0,0.30000000000000004,0.7000000000000001,-0.03754047201054968,-0.042479296361158145,-0.030426268514427937,0,0
30,100.0,0.325,0.675,-0.03351924969121052,-0.03798326108196493,-0.02712878685950398,0,0
30,100.0,0.35000000000000003,0.65,-0.02922839624976648,-0.033160831139792755,-0.023624173802774918,0,0
30,100.0,0.375,0.625,-0.02470693097644828,-0.028057883095268136,-0.019956768585916294,0,0
30,100.0,0.4,0.6000000000000001,-0.01999390786829574,-0.022721981386291532,-0.016139424505387624,0,0
30,100.0,0.42500000000000004,0.5750000000000001,-0.015128246372521411,-0.01720238879484908,-0.012204756860008483,0,0
30,100.0,0.45,0.55,-0.010148577505747963,-0.011545376067900565,-0.00818692162236946,0,0
30,100.0,0.47500000000000003,0.525,-0.005093175920477273,-0.005795745520795235,-0.0041086742779546034,0,0
30,100.0,0.5,0.5,0.0,0.0,0.0,0,1
30,100.0,0.525,0.47500000000000003,0.005093175920477273,0.004108674277954603,0.005795745520795234,0,0
30,100.0,0.55,0.45,0.010148577505747963,0.008186921622369458,0.011545376067900563,0,0
30,100.0,0.5750000000000001,0.42500000000000004,0.015128246372521411,0.012204756860008482,0.017202388794849078,0,0
30,100.0,0.6000000000000001,0.4,0.01999390786829574,0.01613942450538762,0.02272198138629153,0,0
30,100.0,0.625,0.375,0.02470693097644828,0.01995676858591629,0.028057883095268136,0,0
30,100.0,0.65,0.35000000000000003,0.02922839624976648,0.023624173802774914,0.03316083113979275,0,0
30,100.0,0.675,0.325,0.03351924969121052,0.027128786859503973,0.037983261081964925,0,0
30,100.0,0.7000000000000001,0.30000000000000004,0.03754047201054968,0.030426268514427934,0.042479296361158145,0,0
30,100.0,0.7250000000000001,0.275,0.04125314311903823,0.03345740488871646,0.04660586906367016,0,0
30,100.0,0.75,0.25,0.04461824614394942,0.03618528110561628,0.05031505065057594,0,0
30,100.0,0.775,0.225,0.04759604852345285,0.03852511265623008,0.053580198750507686,0,0
30,100.0,0.8,0.2,0.050144925133778086,0.04047690009438511,0.05638028344793186,0,0
30,100.0,0.8250000000000001,0.17500000000000002,0.052219537949834575,0.0419919792961413,0.05866436899998025,0,0
30,100.0,0.8500000000000001,0.15000000000000002,0.053768329267609244,0.043007250732893465,0.06037363721994402,0,0
30,100.0,0.875,0.125,0.05473028239165116,0.043448350039942726,0.06146764245288281,0,0
30,100.0,0.9,0.1,0.05503081559868317,0.04325566494750033,0.061878803985768636,0,0
30,100.0,0.925,0.07500000000000001,0.054576464212570314,0.04233342787517476,0.06151938729915315,0,0
30,100.0,0.9500000000000001,0.05,0.05324763049157491,0.040559630076473674,0.06027403624605905,0,0
30,100.0,0.9750000000000001,0.025,0.05088809204669305,0.03777565997080056,0.05799739425800355,0,0
30,100.0,1.0,0.0,0.047289066743391166,0.03377034914737268,0.054478505643468074,0,0
30,120.0,0.0,1.0,-0.034146916759884384,-0.04314492278204823,-0.0028216609832546692,0,0
30,120.0,0.025,0.9750000000000001,-0.03812509460680209,-0.0470973025346888,-0.00822846798075617,0,0
30,120.0,0.05,0.9500000000000001,-0.04089794214676075,-0.049835662037442045,-0.012431767596229699,0,0
30,120.0,0.07500000000000001,0.925,-0.04266754424241381,-0.051571436633847896,-0.01563470421904771,0,0
30,120.0,0.1,0.9,-0.04358659064741552,-0.052439951411468295,-0.017972413938122413,0,0
30,120.0,0.125,0.875,-0.043773855240868464,-0.05255180568478054,-0.019580825856253516,0,0
30,120.0,0.15000000000000002,0.8500000000000001,-0.043324164139845134,-0.05200780197126597,-0.020565218700277936,0,0
30,120.0,0.17500000000000002,0.8250000000000001,-0.04231500211348198,-0.05089031445707315,-0.02099794410184061,0,0
30,120.0,0.2,0.8,-0.04081110243273348,-0.04923955559728024,-0.020943026380111734,0,0
30,120.0,0.225,0.775,-0.038867766433208745,-0.04707762777223988,-0.0204714666824756,0,0
30,120.0,0.25,0.75,-0.03653331643602786,-0.04445574173620397,-0.01963614215684015,0,0
30,120.0,0.275,0.7250000000000001,-0.03385092496719384,-0.04145500138498243,-0.018484553300978125,0,0
30,120.0,0.30000000000000004,0.7000000000000001,-0.030859994752944372,-0.03803720237465502,-0.017058380680342742,0,0
30,120.0,0.325,0.675,-0.0275972276081584,-0.034202545600566625,-0.015398763587166166,0,0
30,120.0,0.35000000000000003,0.65,-0.024097487189116557,-0.03002648532334216,-0.013542381293910768,0,0
30,120.0,0.375,0.625,-0.020394522223448494,-0.02554577116853376,-0.01152276882422934,0,0
30,120.0,0.4,0.6000000000000001,-0.016521576103483447,-0.02078560191218711,-0.009371026882112377,0,0
30,120.0,0.42500000000000004,0.5750000000000001,-0.012511873882723991,-0.01579628116913966,-0.007116176721608187,0,0
30,120.0,0.45,0.55,-0.00839895795978992,-0.010630104569733971,-0.004785532972491179,0,0
30,120.0,0.47500000000000003,0.525,-0.004216845138838805,-0.005344922219198118,-0.0024051013441344156,0,0
30,120.0,0.5,0.5,0.0,0.0,0.0,0,1
30,120.0,0.525,0.47500000000000003,0.004216845138838805,0.002405101344134415,0.005344922219198118,0,0
30,120.0,0.55,0.45,0.00839895795978992,0.004785532972491178,0.010630104569733971,0,0
30,120.0,0.5750000000000001,0.42500000000000004,0.012511873882723991,0.0071161767216081865,0.015796281169139656,0,0
30,120.0,0.6000000000000001,0.4,0.016521576103483447,0.009371026882112376,0.020785601912187108,0,0
30,120.0,0.625,0.375,0.020394522223448494,0.011522768824229338,0.025545771168533758,0,0
30,120.0,0.65,0.35000000000000003,0.024097487189116557,0.013542381293910766,0.03002648532334216,0,0
30,120.0,0.675,0.325,0.0275972276081584,0.015398763587166164,0.034202545600566625,0,0
30,120.0,0.7000000000000001,0.30000000000000004,0.030859994752944372,0.01705838068034274,0.03803720237465502,0,0
30,120.0,0.7250000000000001,0.275,0.03385092496719384,0.018484553300978125,0.04145500138498243,0,0
30,120.0,0.75,0.25,0.03653331643602786,0.019636142156840147,0.04445574173620397,0,0
30,120.0,0.775,0.225,0.038867766433208745,0.020471466682475598,0.04707762777223988,0,0
30,120.0,0.8,0.2,0.04081110243273348,0.02094302638011173,0.04923955559728024,0,0
30,120.0,0.8250000000000001,0.17500000000000002,0.04231500211348198,0.020997944101840606,0.05089031445707315,0,0
30,120.0,0.8500000000000001,0.15000000000000002,0.043324164139845134,0.02056521870027793,0.05200780197126597,0,0
30,120.0,0.875,0.125,0.043773855240868464,0.01958082585625351,0.05255180568478054,0,0
30,120.0,0.9,0.1,0.04358659064741552,0.017972413938122406,0.052439951411468295,0,0
30,120.0,0.925,0.07500000000000001,0.04266754424241381,0.0156347042190477,0.051571436633847896,0,0
30,120.0,0.9500000000000001,0.05,0.04089794214676075,0.01243176759622969,0.049835662037442045,0,0
30,120.0,0.9750000000000001,0.025,0.03812509460680209,0.008228467980756162,0.0470973025346888,0,0
30,120.0,1.0,0.0,0.034146916759884384,0.002821660983254662,0.04314492278204823,0,0
30,140.0,0.0,1.0,-0.015757421011113732,-0.022100860693218514,-0.0037037354322733366,0,0
30,140.0,0.025,0.9750000000000001,-0.020856633668485967,-0.027120120834752598,-0.009238466656197325,0,0
30,140.0,0.05,0.9500000000000001,-0.024782070247573795,-0.03095836461049943,-0.013591944273835433,0,0
30,140.0,0.07500000000000001,0.925,-0.02772446012829239,-0.03380442211260264,-0.016955162924526333,0,0
30,140.0,0.1,0.9,-0.029824035791623987,-0.03577255379596544,-0.019472374962468307,0,0
30,140.0,0.125,0.875,-0.031183970133885873,-0.03698583524568627,-0.02129380800023761,0,0
30,140.0,0.15000000000000002,0.8500000000000001,-0.03188011289595228,-0.03752234243791075,-0.022468757816614882,0,0
30,140.0,0.17500000000000002,0.8250000000000001,-0.03196936426580272,-0.03743239634795422,-0.023063005549107146,0,0
30,140.0,0.2,0.8,-0.031497740629797516,-0.03672983222153352,-0.023131884153586402,0,0
30,140.0,0.225,0.775,-0.030507995727334,-0.03539640321374986,-0.022705308408584257,0,0
30,140.0,0.25,0.75,-0.02904563674433527,-0.03355098006138356,-0.021841226042746374,0,0
30,140.0,0.275,0.7250000000000001,-0.027161940031406987,-0.03127955121679535,-0.02059383020601367,0,0
30,140.0,0.30000000000000004,0.7000000000000001,-0.024913465252488935,-0.02863168204023264,-0.019016069113771746,0,0
30,140.0,0.325,0.675,-0.02235898868526011,-0.025597900171036893,-0.01716043391885273,0,0
30,140.0,0.35000000000000003,0.65,-0.019555628232931166,-0.0223159699189491,-0.015076834380494954,0,0
30,140.0,0.375,0.625,-0.016555720167996127,-0.01885231254360045,-0.012810918279267662,0,0
30,140.0,0.4,0.6000000000000001,-0.013405165423292384,-0.015245066321166248,-0.010403219520477174,0,0
30,140.0,0.42500000000000004,0.5750000000000001,-0.01014318942901677,-0.011535757474941977,-0.00789186858676517,0,0
30,140.0,0.45,0.55,-0.006803089460674365,-0.007737937710189586,-0.005304530973840262,0,0
30,140.0,0.47500000000000003,0.525,-0.0034135198999099524,-0.003882867368144113,-0.002665389309065515,0,0
30,140.0,0.5,0.5,0.0,0.0,0.0,0,1
30,140.0,0.525,0.47500000000000003,0.0034135198999099524,0.002665389309065515,0.0038828673681441128,0,0
30,140.0,0.55,0.45,0.006803089460674365,0.005304530973840261,0.007737937710189586,0,0
30,140.0,0.5750000000000001,0.42500000000000004,0.01014318942901677,0.00789186858676517,0.011535757474941977,0,0
30,140.0,0.6000000000000001,0.4,0.013405165423292384,0.010403219520477174,0.015245066321166246,0,0
30,140.0,0.625,0.375,0.016555720167996127,0.012810918279267662,0.01885231254360045,0,0
30,140.0,0.65,0.35000000000000003,0.019555628232931166,0.015076834380494954,0.0223159699189491,0,0
30,140.0,0.675,0.325,0.02235898868526011,0.01716043391885273,0.025597900171036893,0,0
30,140.0,0.7000000000000001,0.30000000000000004,0.024913465252488935,0.019016069113771746,0.028631682040232635,0,0
30,140.0,0.7250000000000001,0.275,0.027161940031406987,0.020593830206013665,0.03127955121679535,0,0
30,140.0,0.75,0.25,0.02904563674433527,0.021841226042746367,0.03355098006138356,0,0
30,140.0,0.775,0.225,0.030507995727334,0.02270530840858425,0.03539640321374986,0,0
30,140.0,0.8,0.2,0.031497740629797516,0.023131884153586395,0.03672983222153352,0,0
30,140.0,0.8250000000000001,0.17500000000000002,0.03196936426580272,0.02306300554910714,0.03743239634795422,0,0
30,140.0,0.8500000000000001,0.15000000000000002,0.03188011289595228,0.022468757816614872,0.03752234243791075,0,0
30,140.0,0.875,0.125,0.031183970133885873,0.021293808000237596,0.036985835245686265,0,0
30,140.0,0.9,0.1,0.029824035791623987,0.019472374962468293,0.03577255379596543,0,0
30,140.0,0.925,0.07500000000000001,0.02772446012829239,0.01695516292452632,0.033804422112602636,0,0
30,140.0,0.9500000000000001,0.05,0.024782070247573795,0.013591944273835423,0.030958364610499427,0,0
30,140.0,0.9750000000000001,0.025,0.020856633668485967,0.009238466656197316,0.027120120834752594,0,0
30,140.0,1.0,0.0,0.015757421011113732,0.0037037354322733288,0.02210086069321851,0,0
30,160.0,0.0,1.0,0.004469455063832583,-0.0017430021294385805,0.02433034973884431,0,1
30,160.0,0.025,0.9750000000000001,-0.001237819541161333,-0.007403243783844738,0.017856576737896753,0,1
30,160.0,0.05,0.9500000000000001,-0.005794296316668978,-0.01190528476415758,0.012534254556715701,0,1
30,160.0,0.07500000000000001,0.925,-0.00938738746239971,-0.01543184438142696,0.008172343334636902,0,1
30,160.0,0.1,0.9,-0.012157733954728158,-0.01812231952565242,0.004626023197488273,0,1
30,160.0,0.125,0.875,-0.014213019500782437,-0.02008741528515471,0.0017821158711349657,0,1
30,160.0,0.15000000000000002,0.8500000000000001,-0.015638039475825254,-0.021416162059060412,-0.0004510846103217593,0,0
30,160.0,0.17500000000000002,0.8250000000000001,-0.016502506192207046,-0.022189604823867587,-0.0021511354094517817,0,0
30,160.0,0.2,0.8,-0.016867153644693177,-0.02233662748826919,-0.0033865220263912576,0,0
30,160.0,0.225,0.775,-0.016788055429773865,-0.02202907552326233,-0.004219753108418601,0,0
