case,mode,lambda_real,lambda_imag,I_equal,theta1,theta3,phi_real,phi_imag
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.0630528372500483,2.0420352248333655,0.5210344652980914,6.380831901727606e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.0630528372500483,2.12057504117311,0.511794408091689,6.267673836910009e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.0630528372500483,2.199114857512855,0.503243395895442,6.162954139753975e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.0630528372500483,2.2776546738526005,0.49530148288251163,6.06569375625005e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.0630528372500483,2.356194490192345,0.48788537267770127,5.974872600005595e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.0630528372500483,2.434734306532089,0.4809121886098574,5.889475724520098e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.0630528372500483,2.5132741228718345,0.4743031512195308,5.808538359665014e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.0630528372500483,2.5918139392115798,0.4679870623779685,5.731188579835516e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.0630528372500483,2.670353755551324,0.4619035007057167,5.656686436542135e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.0630528372500483,2.7488935718910685,0.45600564071684213,5.584458482970184e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.0630528372500483,2.827433388230814,0.4502626180637598,5.5141267398749e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.0630528372500483,2.905973204570559,0.44466137516858983,5.4455312980467396e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.0630528372500483,2.9845130209103035,0.43920793510208905,5.3787459188289174e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.0630528372500483,3.063052837250048,0.4339280664714178,5.314086176644219e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-3.0630528372500483,3.141592653589793,0.428867317931392,5.2521098816358974e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-2.9845130209103035,-3.141592653589793,0.42293251012909366,5.1794294478495016e-17
