case,replicate,reference_mode,reference_real,reference_imag,matched,distance,mu_real,mu_imag,lambda_real,lambda_imag,gram_kept,trivial_error
driven_dt1e-3,13,2,-2.2396104765324987,0.0,1,0.18764659472900283,0.3570127134251697,0.00927241263018778,-2.059293443217168,0.05193276431838194,500,2.6645352591003757e-15
driven_dt1e-3,13,3,-2.3174426658637897,0.0,1,0.26332115973237624,0.3570127134251697,0.00927241263018778,-2.059293443217168,0.05193276431838194,500,2.6645352591003757e-15
driven_dt1e-3,13,4,-2.6524200481523486,3.060159041643113,1,0.2883548665443969,-0.023426893541388164,0.25058978123191983,-2.7591741761588615,3.3280248386635725,500,2.6645352591003757e-15
driven_dt1e-3,13,5,-2.7189907205137063,0.0,1,0.05720219945241478,0.2642408554437579,0.0,-2.6617885210612915,0.0,500,2.6645352591003757e-15
driven_dt1e-3,13,6,-2.9604741803555354,5.370695425996387,1,0.15257100867130932,-0.22213403791179076,0.09829211162605463,-2.830135295992935,5.450002978663793,500,2.6645352591003757e-15
driven_dt1e-3,14,0,-0.9401735849314701,0.0,1,0.0038756793698201397,0.6237381487164839,0.0,-0.9440492643012902,0.0,500,6.661338147750939e-16
driven_dt1e-3,14,1,-1.7527488199044507,0.0,1,0.0339798159073208,0.4092764976774186,0.0,-1.7867286358117715,0.0,500,6.661338147750939e-16
driven_dt1e-3,14,2,-2.2396104765324987,0.0,1,0.0478263025594905,0.3186320183472842,0.0,-2.287436779091989,0.0,500,6.661338147750939e-16
driven_dt1e-3,14,3,-2.3174426658637897,0.0,1,0.030005886771800494,0.3186320183472842,0.0,-2.287436779091989,0.0,500,6.661338147750939e-16
driven_dt1e-3,14,4,-2.6524200481523486,3.060159041643113,1,0.35379345321231115,0.05417965401059019,0.24984693798328791,-2.7278612403102875,2.714502515505271,500,6.661338147750939e-16
driven_dt1e-3,14,5,-2.7189907205137063,0.0,1,0.20332938699873537,0.23196702436956843,0.0,-2.9223201075124416,0.0,500,6.661338147750939e-16
driven_dt1e-3,14,6,-2.9604741803555354,5.370695425996387,1,0.2177370123971019,-0.21684931118509757,0.12296995633078944,-2.778281150668365,5.251468304497017,500,6.661338147750939e-16
driven_dt1e-3,15,0,-0.9401735849314701,0.0,1,0.005424187695090121,0.6232554037662055,0.0,-0.9455977726265602,0.0,500,4.440892098500626e-16
driven_dt1e-3,15,1,-1.7527488199044507,0.0,1,0.07237677158881684,0.4316302223117435,0.0,-1.680372048315634,0.0,500,4.440892098500626e-16
driven_dt1e-3,15,2,-2.2396104765324987,0.0,1,0.10043430760560668,0.34314983706008156,0.0,-2.139176168926892,0.0,500,4.440892098500626e-16
driven_dt1e-3,15,3,-2.3174426658637897,0.0,1,0.17826649693689767,0.34314983706008156,0.0,-2.139176168926892,0.0,500,4.440892098500626e-16
driven_dt1e-3,15,4,-2.6524200481523486,3.060159041643113,1,0.31088357835832936,0.029108291368950327,0.23118850032830815,-2.9133154881948746,2.8910964240782113,500,4.440892098500626e-16
driven_dt1e-3,15,5,-2.7189907205137063,0.0,1,0.016717471699597475,0.2589457692331188,0.0,-2.702273248814109,0.0,500,4.440892098500626e-16
driven_dt1e-3,15,6,-2.9604741803555354,5.370695425996387,1,0.13015754841748967,-0.208922331514216,0.0862522879655011,-2.974205686373717,5.500126616798774,500,4.440892098500626e-16
driven_dt1e-3,16,0,-0.9401735849314701,0.0,1,0.009333327165997884,0.6278712629174505,0.0,-0.9308402577654722,0.0,500,3.9968028886505635e-15
driven_dt1e-3,16,1,-1.7527488199044507,0.0,1,0.07163152622662583,0.431469417062766,0.0,-1.681117293677825,0.0,500,3.9968028886505635e-15
driven_dt1e-3,16,2,-2.2396104765324987,0.0,1,0.11971533907817955,0.34647397592539453,0.0,-2.119895137454319,0.0,500,3.9968028886505635e-15
